Date,Optimal,FBIOX,FNCMX,FSEAX,FSKAX,FSPSX,FXAIX,IWM,VUG,SPY,IVV,VOO,QQQ,BND,FBND,HDV,VEU,VWO,FDHY,FDIS,ONEQ,VV,VB,HNDL,WBII,PCEF,FDIV,CEFS,YLD,INKM,IYLD,FCEF,MLTI,YYY,MDIV,HIPS,CVY,GYLD,VTI,VEA,IEFA,AGG,GLD,XLF,VNQ,LQD,SWPPX
2013-01-18,1.678242,1.481585,1.585328,2.845719,1.293650,1.200673,1.140122,2.088490,1.659187,1.300235,1.304410,1.413858,0.806573,1.384628,1.000000,1.267275,1.052604,2.157013,1.000000,1.000000,1.810252,1.637569,1.970422,1.000000,1.000000,1.312583,1.000000,1.000000,1.000000,1.080758,1.096468,1.000000,1.000000,1.229197,1.053937,1.000000,1.347852,1.125276,1.700772,0.892618,1.098630,1.563798,3.674853,0.859696,2.041822,2.046689,1.300338
2013-01-22,1.679064,1.492598,1.589900,2.843852,1.300258,1.199990,1.145320,2.103581,1.665690,1.307247,1.310795,1.420726,0.807896,1.383308,1.000000,1.272058,1.053733,2.155102,1.000000,1.000000,1.817316,1.646002,1.984544,1.000000,1.000000,1.315101,1.000000,1.000000,1.000000,1.082475,1.098118,1.000000,1.000000,1.237241,1.061526,1.000000,1.358310,1.119473,1.709665,0.893113,1.097575,1.562951,3.687922,0.867716,2.052318,2.046689,1.305957
2013-01-23,1.680768,1.492598,1.595232,2.843852,1.301459,1.199990,1.147052,2.098629,1.671968,1.309352,1.313244,1.422807,0.812827,1.385454,1.000000,1.272474,1.049896,2.141240,1.000000,1.000000,1.823939,1.648412,1.979914,1.000000,1.000000,1.318123,1.000000,1.000000,1.000000,1.082475,1.098530,1.000000,1.000000,1.237241,1.059502,1.000000,1.355404,1.124447,1.711666,0.891381,1.097364,1.564643,3.677558,0.867215,2.051718,2.049235,1.308205
2013-01-24,1.676598,1.485130,1.583043,2.827991,1.302661,1.206818,1.147052,2.105468,1.667260,1.309702,1.313594,1.423639,0.801643,1.383474,1.000000,1.276425,1.053733,2.135027,1.000000,1.000000,1.812018,1.649376,1.985702,1.000000,1.000000,1.318123,1.000000,1.000000,1.000000,1.082132,1.097292,1.000000,1.000000,1.250112,1.056466,1.000000,1.354242,1.127763,1.713667,0.896579,1.102851,1.562528,3.637224,0.871727,2.055916,2.046352,1.308205
2013-01-25,1.672999,1.485130,1.592947,2.813062,1.310170,1.216718,1.153116,2.120794,1.676229,1.317066,1.320067,1.431547,0.805731,1.379019,1.000000,1.284744,1.060953,2.129769,1.000000,1.000000,1.821584,1.659737,2.000751,1.000000,1.000000,1.319130,1.000000,1.000000,1.000000,1.082475,1.094819,1.000000,1.000000,1.260302,1.058996,1.000000,1.359471,1.129421,1.723227,0.906480,1.112772,1.558723,3.619874,0.875737,2.067611,2.037023,1.314948
2013-01-28,1.670975,1.498293,1.592947,2.800000,1.308368,1.212280,1.151166,2.122209,1.674211,1.315488,1.320067,1.429882,0.807535,1.377368,1.000000,1.284328,1.054635,2.113997,1.000000,1.000000,1.825557,1.657327,2.001445,1.000000,1.000000,1.316611,1.000000,1.000000,1.000000,1.077324,1.091932,1.000000,1.000000,1.260837,1.062538,1.000000,1.360633,1.129835,1.721671,0.901282,1.108128,1.556467,3.611762,0.872228,2.073009,2.035326,1.312701
2013-01-29,1.671034,1.506268,1.594851,2.819594,1.313774,1.222180,1.157013,2.123388,1.675332,1.320660,1.324440,1.435710,0.807655,1.375884,1.000000,1.297221,1.062081,2.138850,1.000000,1.000000,1.825116,1.664315,2.000288,1.000000,1.000000,1.316108,1.000000,1.000000,1.000000,1.080071,1.093169,1.000000,1.000000,1.284435,1.064562,1.000000,1.362957,1.133980,1.727451,0.907966,1.115516,1.555481,3.627535,0.875737,2.079007,2.030747,1.319444
2013-01-30,1.669717,1.488294,1.589137,2.830790,1.308068,1.224228,1.152899,2.097922,1.669726,1.315488,1.319542,1.430090,0.805972,1.374398,1.000000,1.293686,1.061178,2.127857,1.000000,1.000000,1.815550,1.657569,1.980146,1.000000,1.000000,1.314093,1.000000,1.000000,1.000000,1.075950,1.087809,1.000000,1.000000,1.276926,1.060008,1.000000,1.356566,1.131078,1.720559,0.908956,1.116149,1.554776,3.654574,0.871727,2.059215,2.023963,1.319444
2013-01-31,1.669940,1.494116,1.589137,2.824259,1.306265,1.220815,1.149867,2.112306,1.666363,1.312244,1.316043,1.426761,0.804168,1.376873,1.000000,1.289942,1.057343,2.129769,1.000000,1.000000,1.817463,1.653231,1.991953,1.000000,1.000000,1.313086,1.000000,1.000000,1.000000,1.076294,1.088633,1.000000,1.000000,1.265664,1.061526,1.000000,1.354823,1.131078,1.717446,0.905490,1.111927,1.556185,3.632267,0.871225,2.046920,2.025489,1.311577
2013-02-01,1.669475,1.514116,1.607802,2.828924,1.319181,1.227984,1.161561,2.130934,1.682509,1.325744,1.329776,1.440496,0.813668,1.373005,1.000000,1.300756,1.066594,2.144109,1.000000,1.000000,1.837036,1.669135,2.009317,1.000000,1.000000,1.318123,1.000000,1.000000,1.000000,1.079384,1.088633,1.000000,1.000000,1.291943,1.068610,1.000000,1.360633,1.137710,1.734120,0.912669,1.122692,1.552809,3.637900,0.882755,2.058916,2.020232,1.324501
2013-02-04,1.670976,1.493357,1.583424,2.815862,1.304162,1.207500,1.148135,2.105231,1.662102,1.310842,1.315256,1.424680,0.799478,1.377799,1.000000,1.288487,1.049445,2.116387,1.000000,1.000000,1.812901,1.651545,1.989870,1.000000,1.000000,1.311575,1.000000,1.000000,1.000000,1.071486,1.086898,1.000000,1.000000,1.279608,1.063044,1.000000,1.349595,1.123618,1.715890,0.896084,1.102007,1.557188,3.650293,0.872729,2.054117,2.027038,1.309329
2013-02-05,1.671207,1.512850,1.604374,2.827058,1.317378,1.212962,1.160262,2.124096,1.680042,1.324078,1.327414,1.439247,0.811263,1.375486,1.000000,1.294933,1.053056,2.122601,1.000000,1.000000,1.835564,1.668412,2.006770,1.000000,1.000000,1.319635,1.000000,1.000000,1.000000,1.077324,1.087724,1.000000,1.000000,1.287116,1.064056,1.000000,1.357728,1.126105,1.732120,0.900044,1.106861,1.553940,3.649392,0.881251,2.049319,2.022954,1.323378
2013-02-06,1.674167,1.505762,1.602850,2.827058,1.317378,1.212962,1.161128,2.133056,1.680490,1.325043,1.329163,1.440496,0.808617,1.378791,1.000000,1.295765,1.054410,2.117342,1.000000,1.000000,1.831738,1.669617,2.016494,1.000000,1.000000,1.318626,1.000000,1.000000,1.000000,1.072173,1.088551,1.000000,1.000000,1.280144,1.066080,1.000000,1.357728,1.124033,1.735232,0.900044,1.108339,1.556624,3.659081,0.882755,2.056516,2.028228,1.323939
2013-02-07,1.673669,1.490952,1.602089,2.809330,1.317078,1.201697,1.159395,2.125982,1.681163,1.323289,1.327589,1.438623,0.809339,1.378957,1.000000,1.295141,1.044707,2.100137,1.000000,1.000000,1.833210,1.666966,2.013252,1.000000,1.000000,1.318626,1.000000,1.000000,1.000000,1.069769,1.087724,1.000000,1.000000,1.280144,1.064562,1.000000,1.354242,1.115329,1.732120,0.893113,1.098208,1.557188,3.646688,0.880248,2.047820,2.028909,1.322254
2013-02-08,1.675485,1.504875,1.616563,2.813996,1.324887,1.209207,1.165892,2.141073,1.693496,1.330652,1.334324,1.446531,0.817637,1.378626,1.000000,1.298677,1.051025,2.116865,1.000000,1.000000,1.845130,1.676363,2.026680,1.000000,1.000000,1.321145,1.000000,1.000000,1.000000,1.072516,1.090203,1.000000,1.000000,1.277463,1.064056,1.000000,1.360633,1.121960,1.742569,0.899302,1.105173,1.557611,3.640604,0.882253,2.066712,2.033333,1.329559
2013-02-11,1.672522,1.495635,1.615801,2.813996,1.323986,1.209207,1.165242,2.138715,1.690582,1.330390,1.333886,1.445906,0.817877,1.376972,1.000000,1.300756,1.050348,2.115908,1.000000,1.000000,1.845572,1.675159,2.023902,1.000000,1.000000,1.320137,1.000000,1.000000,1.000000,1.075263,1.091029,1.000000,1.000000,1.277463,1.067598,1.000000,1.360633,1.124447,1.741680,0.898559,1.104751,1.556058,3.598468,0.886264,2.069711,2.032311,1.328997
2013-02-12,1.672564,1.493230,1.613135,2.813996,1.326389,1.214670,1.167191,2.148147,1.688114,1.332581,1.336860,1.448195,0.814510,1.377304,1.000000,1.304499,1.053733,2.119254,1.000000,1.000000,1.844247,1.677809,2.032005,1.000000,1.000000,1.320641,1.000000,1.000000,1.000000,1.076637,1.092269,1.000000,1.000000,1.277463,1.072152,1.000000,1.363538,1.126105,1.744570,0.902272,1.109817,1.555775,3.602749,0.893281,2.085304,2.030271,1.331245
2013-02-13,1.670756,1.504496,1.618467,2.840120,1.328192,1.218083,1.168490,2.157108,1.689908,1.333720,1.337736,1.449444,0.817396,1.375486,1.000000,1.305123,1.057343,2.127857,1.000000,1.000000,1.848220,1.679496,2.038488,1.000000,1.000000,1.320641,1.000000,1.000000,1.000000,1.076981,1.091856,1.000000,1.000000,1.290871,1.076706,1.000000,1.367605,1.129005,1.747015,0.905490,1.113405,1.554222,3.583822,0.891276,2.084105,2.025506,1.332369
2013-02-14,1.672822,1.503230,1.619229,2.844785,1.329693,1.210573,1.169356,2.162531,1.691030,1.334948,1.339310,1.451525,0.817156,1.377469,1.000000,1.299093,1.053056,2.125946,1.000000,1.000000,1.849692,1.681665,2.044738,1.000000,1.000000,1.321145,1.000000,1.000000,1.000000,1.076637,1.092681,1.000000,1.000000,1.286580,1.077212,1.000000,1.365862,1.123618,1.749239,0.900292,1.107073,1.557046,3.568049,0.894284,2.075408,2.031121,1.333493
2013-02-15,1.669670,1.499812,1.616182,2.848517,1.328491,1.207842,1.168274,2.163238,1.690582,1.333370,1.337822,1.449652,0.814751,1.376312,1.000000,1.300340,1.050123,2.122601,1.000000,1.000000,1.844688,1.679255,2.041266,1.000000,1.000000,1.320841,1.000000,1.000000,1.000000,1.074576,1.091856,1.000000,1.000000,1.279072,1.076199,1.000000,1.359471,1.125276,1.747238,0.897074,1.104118,1.557188,3.509689,0.890274,2.076308,2.030271,1.333493
2013-02-19,1.670018,1.508293,1.627609,2.841987,1.338403,1.207842,1.177152,2.182339,1.698206,1.343363,1.347007,1.459641,0.820643,1.375815,1.000000,1.313025,1.060501,2.123557,1.000000,1.000000,1.860435,1.691544,2.059555,1.000000,1.000000,1.325404,1.000000,1.000000,1.000000,1.079041,1.093922,1.000000,1.000000,1.283363,1.078729,1.000000,1.368186,1.128073,1.759465,0.908213,1.116360,1.555352,3.500000,0.898796,2.092800,2.029759,1.342484
2013-02-20,1.664415,1.498420,1.627609,2.854116,1.320382,1.207842,1.162427,2.141781,1.676229,1.326620,1.330038,1.441536,0.808016,1.376808,1.000000,1.309282,1.049445,2.103960,1.000000,1.000000,1.830267,1.670098,2.023438,1.000000,1.000000,1.319827,1.000000,1.000000,1.000000,1.072516,1.090203,1.000000,1.000000,1.261910,1.073669,1.000000,1.354242,1.120558,1.736121,0.899797,1.106651,1.556340,3.412348,0.885261,2.079306,2.033162,1.325625
2013-02-21,1.664777,1.498420,1.627609,2.854116,1.311371,1.193162,1.155497,2.121030,1.664569,1.318555,1.322341,1.434668,0.799358,1.378131,1.000000,1.306579,1.035907,2.080062,1.000000,1.000000,1.807456,1.659737,2.002140,1.000000,1.000000,1.313742,1.000000,1.000000,1.000000,1.067021,1.087311,1.000000,1.000000,1.237777,1.068221,1.000000,1.344947,1.105946,1.724338,0.885935,1.091031,1.557188,3.438936,0.878243,2.063713,2.036395,1.317758
2013-02-22,1.667947,1.512597,1.601327,2.854116,1.323386,1.193162,1.165675,2.146497,1.680938,1.331442,1.335024,1.447154,0.807415,1.378791,1.000000,1.314273,1.047189,2.088188,1.000000,1.000000,1.826293,1.675159,2.022745,1.000000,1.000000,1.316277,1.000000,1.000000,1.000000,1.073890,1.092269,1.000000,1.000000,1.237777,1.072295,1.000000,1.355404,1.115966,1.741012,0.899054,1.105384,1.558035,3.446823,0.889272,2.084404,2.037755,1.317758
2013-02-25,1.670417,1.489560,1.578092,2.775742,1.299056,1.189065,1.144454,2.099100,1.652908,1.306108,1.310008,1.419893,0.797433,1.383255,1.000000,1.298261,1.025528,2.057121,1.000000,1.000000,1.821289,1.644316,1.981072,1.000000,1.000000,1.309179,1.000000,1.000000,1.000000,1.068051,1.092681,1.000000,1.000000,1.240458,1.063639,1.000000,1.334490,1.102188,1.708998,0.878014,1.086176,1.563968,3.477692,0.865210,2.044821,2.049836,1.305395
2013-02-26,1.672072,1.489560,1.584948,2.784139,1.306866,1.190089,1.151600,2.107354,1.663896,1.315050,1.318930,1.429467,0.800440,1.383916,1.000000,1.305747,1.031620,2.070981,1.000000,1.000000,1.806279,1.654919,1.990795,1.000000,1.000000,1.314756,1.000000,1.000000,1.000000,1.070112,1.094747,1.000000,1.000000,1.243676,1.069239,1.000000,1.343204,1.103441,1.719892,0.884449,1.090398,1.563543,3.520054,0.869721,2.058916,2.047284,1.313263
2013-02-27,1.673718,1.516394,1.601708,2.784139,1.323686,1.203404,1.166541,2.129519,1.684527,1.331617,1.335024,1.447363,0.808617,1.383587,1.000000,1.318224,1.044030,2.089621,1.000000,1.000000,1.834976,1.676122,2.016262,1.000000,1.000000,1.321854,1.000000,1.000000,1.000000,1.076637,1.097226,1.000000,1.000000,1.258156,1.075350,1.000000,1.356566,1.113878,1.741012,0.895589,1.102218,1.563968,3.482875,0.883256,2.073909,2.046603,1.330121
2013-02-28,1.672738,1.524875,1.600946,2.784139,1.323085,1.205452,1.166541,2.133527,1.680266,1.328987,1.333886,1.445698,0.806934,1.384247,1.000000,1.316353,1.042676,2.079584,1.000000,1.000000,1.831149,1.675641,2.016957,1.000000,1.000000,1.321348,1.000000,1.000000,1.000000,1.076294,1.099291,1.000000,1.000000,1.258156,1.076877,1.000000,1.355404,1.117218,1.739456,0.895093,1.100740,1.565380,3.447499,0.881752,2.071810,2.047284,1.330121
2013-03-01,1.674502,1.544874,1.605517,2.838254,1.325788,1.203062,1.166541,2.143196,1.686994,1.333370,1.337210,1.449444,0.810301,1.385009,1.000000,1.319264,1.042451,2.082452,1.000000,1.000000,1.834092,1.679255,2.019734,1.000000,1.000000,1.324896,1.000000,1.000000,1.000000,1.074920,1.100118,1.000000,1.000000,1.254402,1.076368,1.000000,1.354823,1.116383,1.743458,0.893113,1.100107,1.565932,3.434881,0.884259,2.078707,2.051959,1.330121
2013-03-04,1.674081,1.565379,1.611992,2.800933,1.331495,1.204769,1.173688,2.148855,1.695066,1.340470,1.343858,1.457560,0.813909,1.384678,1.000000,1.327166,1.044030,2.064290,1.000000,1.000000,1.837919,1.687448,2.026449,1.000000,1.000000,1.325404,1.000000,1.000000,1.000000,1.078354,1.100988,1.000000,1.000000,1.254402,1.080951,1.000000,1.357148,1.115966,1.751462,0.897074,1.104329,1.564800,3.431726,0.891778,2.094300,2.050425,1.338550
2013-03-05,1.675618,1.590821,1.633323,2.800933,1.344711,1.220473,1.184948,2.173850,1.713006,1.352480,1.356016,1.470046,0.825934,1.383849,1.000000,1.336732,1.053281,2.087709,1.000000,1.000000,1.865733,1.702628,2.049832,1.000000,1.000000,1.328446,1.000000,1.000000,1.000000,1.083505,1.102644,1.000000,1.000000,1.268882,1.084514,1.000000,1.364700,1.124733,1.769025,0.905738,1.114882,1.563526,3.433529,0.899297,2.110793,2.047011,1.351475
2013-03-06,1.674538,1.606010,1.632561,2.800933,1.347114,1.219449,1.186464,2.179509,1.712333,1.354321,1.358815,1.472751,0.823891,1.381531,1.000000,1.336316,1.055763,2.098702,1.000000,1.000000,1.864850,1.705279,2.055388,1.000000,1.000000,1.327432,1.000000,1.000000,1.000000,1.082819,1.100159,1.000000,1.000000,1.277999,1.081459,1.000000,1.368186,1.119723,1.771693,0.907966,1.115727,1.561828,3.452681,0.905312,2.104496,2.041037,1.353160
2013-03-07,1.672469,1.609302,1.637513,2.837321,1.350117,1.224570,1.188846,2.189884,1.715697,1.356775,1.361177,1.475457,0.826055,1.379543,1.000000,1.336108,1.059148,2.103960,1.000000,1.000000,1.871472,1.709134,2.063028,1.000000,1.000000,1.330475,1.000000,1.000000,1.000000,1.083505,1.099331,1.000000,1.000000,1.280681,1.086043,1.000000,1.372833,1.114713,1.775917,0.910689,1.121003,1.558573,3.440514,0.911829,2.094600,2.034382,1.355408
2013-03-08,1.669874,1.625630,1.643607,2.852250,1.357026,1.225594,1.194259,2.210163,1.724217,1.362560,1.366950,1.481284,0.827017,1.375733,1.000000,1.337980,1.061856,2.123079,1.000000,1.000000,1.878830,1.716122,2.081781,1.000000,1.000000,1.333516,1.000000,1.000000,1.000000,1.082132,1.097261,1.000000,1.000000,1.290871,1.089606,1.000000,1.379224,1.115131,1.784587,0.912669,1.121215,1.554045,3.440964,0.914335,2.098199,2.027213,1.361589
2013-03-11,1.671216,1.629301,1.648178,2.852250,1.361231,1.231739,1.198157,2.209456,1.728927,1.367732,1.371673,1.486695,0.829422,1.375071,1.000000,1.339851,1.063435,2.113519,1.000000,1.000000,1.883687,1.722387,2.083402,1.000000,1.000000,1.335544,1.000000,1.000000,1.000000,1.083162,1.098503,1.000000,1.000000,1.287116,1.093680,1.000000,1.383291,1.128491,1.789702,0.915144,1.120581,1.554894,3.447274,0.921353,2.099997,2.028579,1.366085
2013-03-12,1.674074,1.634617,1.642846,2.852250,1.358227,1.229349,1.195342,2.204976,1.723770,1.364664,1.368436,1.483365,0.826416,1.377722,1.000000,1.341723,1.057794,2.092010,1.000000,1.000000,1.877800,1.718050,2.079234,1.000000,1.000000,1.334530,1.000000,1.000000,1.000000,1.082132,1.101401,1.000000,1.000000,1.287116,1.094698,1.000000,1.384453,1.128491,1.786589,0.911184,1.119315,1.557724,3.474313,0.916341,2.092200,2.032674,1.363276
2013-03-13,1.671984,1.621833,1.644369,2.808398,1.360930,1.223546,1.197507,2.213228,1.726684,1.366592,1.370361,1.485446,0.825333,1.376065,1.000000,1.342763,1.053958,2.071937,1.000000,1.000000,1.878095,1.720941,2.088958,1.000000,1.000000,1.334024,1.000000,1.000000,1.000000,1.080415,1.102230,1.000000,1.000000,1.274782,1.097244,1.000000,1.384453,1.125150,1.789923,0.909203,1.118260,1.556450,3.462370,0.918847,2.094300,2.030798,1.365523
2013-03-14,1.674051,1.631199,1.651225,2.808398,1.369340,1.236519,1.204221,2.235395,1.734982,1.373868,1.378058,1.493353,0.828099,1.376562,1.000000,1.348585,1.061856,2.082452,1.000000,1.000000,1.885600,1.730580,2.107479,1.000000,1.000000,1.332502,1.000000,1.000000,1.000000,1.084536,1.103472,1.000000,1.000000,1.281753,1.101317,1.000000,1.391425,1.128491,1.799928,0.919105,1.129657,1.558149,3.462821,0.924862,2.107494,2.031651,1.372828
2013-03-15,1.674891,1.624238,1.646274,2.793469,1.366938,1.241981,1.202272,2.234215,1.730722,1.372054,1.376483,1.491273,0.825797,1.378218,1.000000,1.343803,1.060953,2.065246,1.000000,1.000000,1.877647,1.727447,2.104469,1.000000,1.000000,1.323063,1.000000,1.000000,1.000000,1.084536,1.106370,1.000000,1.000000,1.281753,1.101826,1.000000,1.390843,1.132665,1.797928,0.919848,1.128813,1.559564,3.470031,0.927981,2.112292,2.034382,1.370581
2013-03-18,1.676566,1.610061,1.640941,2.763613,1.359729,1.226960,1.195559,2.221953,1.722424,1.364482,1.368174,1.483157,0.823989,1.380868,1.000000,1.338604,1.048769,2.042303,1.000000,1.000000,1.871021,1.718050,2.095671,1.000000,1.000000,1.325104,1.000000,1.000000,1.000000,1.081102,1.106784,1.000000,1.000000,1.281753,1.100298,1.000000,1.385034,1.123978,1.788145,0.909698,1.119526,1.560979,3.501127,0.918927,2.100597,2.039331,1.370581
2013-03-19,1.678251,1.604238,1.636370,2.754282,1.356125,1.221839,1.192743,2.212521,1.717042,1.361312,1.365900,1.479619,0.822422,1.381696,1.000000,1.341099,1.044482,2.026531,1.000000,1.000000,1.869990,1.714195,2.086874,1.000000,1.000000,1.324084,1.000000,1.000000,1.000000,1.081102,1.104714,1.000000,1.000000,1.284435,1.096225,1.000000,1.380386,1.120200,1.783254,0.906976,1.115938,1.563243,3.516899,0.913898,2.090401,2.042744,1.359904
2013-03-20,1.677577,1.617276,1.649321,2.758947,1.366037,1.228667,1.200756,2.233035,1.730497,1.370822,1.374647,1.489816,0.828208,1.380371,1.000000,1.349625,1.051476,2.038480,1.000000,1.000000,1.884422,1.725761,2.105330,1.000000,1.000000,1.329697,1.000000,1.000000,1.000000,1.081788,1.106370,1.000000,1.000000,1.298365,1.102335,1.000000,1.390263,1.123138,1.796593,0.913164,1.123958,1.561545,3.500901,0.919933,2.096998,2.036771,1.368895
2013-03-21,1.676632,1.607150,1.649321,2.747751,1.354923,1.228667,1.190795,2.213464,1.716145,1.359111,1.363276,1.477746,0.818806,1.380702,1.000000,1.344426,1.041548,2.019840,1.000000,1.000000,1.866602,1.711785,2.089584,1.000000,1.000000,1.330717,1.000000,1.000000,1.000000,1.080415,1.107612,1.000000,1.000000,1.295138,1.102131,1.000000,1.385615,1.120620,1.782142,0.905490,1.113827,1.561828,3.520730,0.908868,2.090701,2.038818,1.357656
2013-03-22,1.678007,1.623352,1.649321,2.743086,1.363333,1.228325,1.199240,2.220302,1.728898,1.370029,1.373947,1.488514,0.826762,1.382027,1.000000,1.353576,1.049175,2.025966,1.000000,1.000000,1.875438,1.724613,2.094677,1.000000,1.000000,1.333778,1.000000,1.000000,1.000000,1.083849,1.110510,1.000000,1.000000,1.294600,1.106219,1.000000,1.391740,1.123138,1.793175,0.913720,1.124803,1.562394,3.504957,0.914401,2.101701,2.038990,1.367771
2013-03-25,1.677165,1.617150,1.639417,2.750550,1.359128,1.228325,1.199240,2.221579,1.723725,1.364306,1.369404,1.484333,0.823748,1.381862,1.000000,1.350221,1.039217,2.021659,1.000000,1.000000,1.875438,1.718804,2.093289,1.000000,1.000000,1.330207,1.000000,1.000000,1.000000,1.081102,1.107612,1.000000,1.000000,1.296213,1.104686,1.000000,1.388795,1.121040,1.787145,0.901786,1.111294,1.561828,3.497972,0.911886,2.102003,2.038990,1.367771
2013-03-26,1.679514,1.622466,1.648559,2.773876,1.369641,1.221497,1.205087,2.228674,1.735870,1.375224,1.379862,1.495414,0.828208,1.382359,1.000000,1.363013,1.047590,2.044632,1.000000,1.000000,1.883685,1.731633,2.103014,1.000000,1.000000,1.336840,1.000000,1.000000,1.000000,1.085223,1.112581,1.000000,1.000000,1.291911,1.113372,1.000000,1.398808,1.121459,1.800545,0.907007,1.117415,1.563667,3.486255,0.917921,2.120134,2.040355,1.373953
2013-03-27,1.683227,1.648541,1.650844,2.790671,1.369641,1.215694,1.204437,2.230092,1.737219,1.375224,1.378895,1.494578,0.829293,1.385175,1.000000,1.364061,1.045101,2.052289,1.000000,1.000000,1.883538,1.731633,2.106719,1.000000,1.000000,1.337349,1.000000,1.000000,1.000000,1.085566,1.115065,1.000000,1.000000,1.291911,1.113372,1.000000,1.399986,1.124397,1.801885,0.902532,1.112560,1.566922,3.500676,0.913395,2.124063,2.047523,1.373390
2013-03-28,1.682939,1.675755,1.656177,2.780407,1.375048,1.215694,1.209201,2.232930,1.743292,1.379450,1.382938,1.497924,0.831342,1.385340,1.000000,1.370562,1.049175,2.053247,1.000000,1.000000,1.892816,1.736474,2.110655,1.000000,1.000000,1.335819,1.000000,1.000000,1.000000,1.089121,1.117136,1.000000,1.000000,1.308046,1.119503,1.000000,1.404697,1.129014,1.808139,0.905764,1.118048,1.566922,3.480171,0.915909,2.131315,2.046329,1.379010
2013-04-01,1.682226,1.663603,1.642084,2.778541,1.367538,1.212621,1.204004,2.202899,1.733171,1.373991,1.378368,1.493742,0.825677,1.386604,1.000000,1.370352,1.038086,2.035060,1.000000,1.000000,1.873082,1.730665,2.090278,1.000000,1.000000,1.331227,1.000000,1.000000,1.000000,1.086360,1.117964,1.000000,1.000000,1.312349,1.118992,1.000000,1.395863,1.126076,1.798536,0.895073,1.104118,1.568341,3.485128,0.911382,2.137661,2.043383,1.379010
2013-04-02,1.680512,1.690817,1.650083,2.776675,1.372044,1.222522,1.210067,2.189184,1.742392,1.380771,1.384871,1.501060,0.832185,1.386770,1.000000,1.380208,1.045101,2.036974,1.000000,1.000000,1.879562,1.737442,2.080089,1.000000,1.000000,1.333267,1.000000,1.000000,1.000000,1.089467,1.108855,1.000000,1.000000,1.304819,1.118482,1.000000,1.395274,1.132372,1.803895,0.904521,1.114460,1.566639,3.434655,0.916915,2.144309,2.043212,1.380134
2013-04-03,1.678673,1.657527,1.631418,2.776675,1.356425,1.215011,1.197724,2.154897,1.725299,1.366771,1.371336,1.486005,0.824592,1.387600,1.000000,1.371191,1.037406,2.011607,1.000000,1.000000,1.864246,1.720256,2.046977,1.000000,1.000000,1.324593,1.000000,1.000000,1.000000,1.088086,1.110510,1.000000,1.000000,1.258027,1.111839,1.000000,1.378783,1.126076,1.784242,0.900294,1.109605,1.568341,3.396350,0.901826,2.136755,2.051430,1.380134
2013-04-04,1.682861,1.666388,1.635227,2.756148,1.362733,1.215011,1.202488,2.173341,1.729348,1.372318,1.376610,1.491860,0.824833,1.391591,1.000000,1.379159,1.042612,2.011129,1.000000,1.000000,1.866161,1.727760,2.062028,1.000000,1.000000,1.325614,1.000000,1.000000,1.000000,1.093609,1.114651,1.000000,1.000000,1.258027,1.118482,1.000000,1.383495,1.128594,1.792058,0.908250,1.117204,1.572738,3.386435,0.909874,2.171506,2.062386,1.371143
2013-04-05,1.687163,1.662337,1.624181,2.704832,1.357326,1.214328,1.197287,2.169084,1.720351,1.366155,1.370722,1.486005,0.817962,1.395414,1.000000,1.375384,1.038764,2.008257,1.000000,1.000000,1.858208,1.720256,2.058091,1.000000,1.000000,1.329697,1.000000,1.000000,1.000000,1.098442,1.122104,1.000000,1.000000,1.242429,1.121036,1.000000,1.384673,1.132372,1.785805,0.904272,1.112350,1.577276,3.443218,0.906856,2.183291,2.068721,1.371143
2013-04-08,1.686527,1.666135,1.633704,2.698301,1.357326,1.214328,1.205339,2.187055,1.733621,1.375400,1.379158,1.495205,0.822302,1.394750,1.000000,1.381466,1.041480,2.013523,1.000000,1.000000,1.862037,1.731633,2.075922,1.000000,1.000000,1.331737,1.000000,1.000000,1.000000,1.099133,1.122933,1.000000,1.000000,1.242429,1.127167,1.000000,1.392919,1.131113,1.796749,0.907256,1.117204,1.574581,3.428571,0.915909,2.200818,2.070604,1.374514
2013-04-09,1.688882,1.673097,1.641702,2.702966,1.370843,1.225936,1.209473,2.180671,1.736769,1.380155,1.384255,1.500642,0.827846,1.393253,1.000000,1.388596,1.047138,2.034581,1.000000,1.000000,1.873966,1.736474,2.075690,1.000000,1.000000,1.334289,1.000000,1.000000,1.000000,1.101549,1.123760,1.000000,1.000000,1.242429,1.128700,1.000000,1.401753,1.145803,1.801885,0.910985,1.122059,1.575148,3.455160,0.918424,2.201120,2.072658,1.374514
2013-04-10,1.687302,1.721196,1.671794,2.702966,1.388263,1.244712,1.224488,2.220160,1.760160,1.397060,1.401569,1.519042,0.843998,1.390593,1.000000,1.405371,1.061169,2.052289,1.000000,1.000000,1.908426,1.758258,2.105792,1.000000,1.000000,1.339901,1.000000,1.000000,1.000000,1.105001,1.123760,1.000000,1.000000,1.266632,1.132789,1.000000,1.413532,1.154615,1.825113,0.923914,1.137467,1.571887,3.396800,0.930999,2.214718,2.067180,1.395868
