DLN,2014-08-29,0.15116
DLN,2014-07-25,0.14
DLN,2014-06-27,0.145
DLN,2014-05-30,0.12248
DLN,2014-03-28,0.13
DLN,2014-02-28,0.13
DLN,2014-01-31,0.14
DLN,2013-12-31,0.17221
DLN,2013-11-29,0.14
DLN,2013-10-25,0.14
DLN,2013-09-30,0.13
DLN,2013-08-30,0.13
DLN,2013-07-26,0.13
DLN,2013-06-28,0.13
DLN,2013-05-31,0.13
DLN,2013-04-26,0.13
DLN,2013-03-28,0.125
UGP,2018-03-22,0.277512
UGP,2017-09-05,0.269149
UGP,2017-03-20,0.2743
UGP,2016-09-06,0.249112
UGP,2016-03-14,0.213179
UGP,2015-08-31,0.228636
UGP,2015-03-23,0.217611
UGP,2014-09-02,0.311253
UGP,2014-03-24,0.299439
UGP,2013-08-26,0.276405
KMF,2018-01-12,0.3
KMF,2017-10-13,0.3
KMF,2017-07-14,0.3
KMF,2017-04-21,0.35
KMF,2017-01-13,0.35
KMF,2016-10-14,0.35
KMF,2016-07-15,0.35
KMF,2016-04-22,0.35
KMF,2016-01-15,0.45
KMF,2015-10-23,0.51
KMF,2015-07-17,0.51
KMF,2015-07-17,1.8
KMF,2015-04-24,0.5025
KMF,2015-01-16,0.495
KMF,2014-10-24,0.4875
KMF,2014-07-18,0.48
KMF,2014-04-25,0.4725
KMF,2014-01-10,0.465
KMF,2013-10-18,0.46
KMF,2013-07-19,0.455
KMF,2013-04-26,0.45
AED,2017-12-15,0.40625
AED,2017-09-15,0.40625
AED,2017-06-15,0.40625
AED,2017-03-15,0.40625
AED,2016-12-15,0.40625
AED,2016-09-15,0.40625
AED,2016-06-15,0.40625
AED,2016-03-15,0.40625
AED,2015-12-15,0.40625
AED,2015-09-15,0.40625
AED,2015-06-15,0.40625
AED,2015-03-16,0.40625
AED,2014-12-15,0.40625
AED,2014-09-15,0.40625
AED,2014-06-15,0.40625
AED,2014-03-17,0.40625
AED,2013-12-16,0.40625
AED,2013-09-16,0.40625
AED,2013-06-17,0.40625
EGF,2018-02-28,0.041
EGF,2018-01-09,0.041
EGF,2017-12-19,0.041
EGF,2017-11-30,0.041
EGF,2017-10-31,0.041
EGF,2017-09-29,0.041
EGF,2017-08-31,0.041
EGF,2017-07-31,0.041
EGF,2017-06-30,0.041
EGF,2017-05-31,0.041
EGF,2017-04-28,0.041
EGF,2017-03-31,0.041
EGF,2017-02-28,0.041
EGF,2017-01-09,0.041
EGF,2016-12-19,0.041
EGF,2016-11-30,0.041
EGF,2016-10-31,0.041
EGF,2016-09-30,0.041
EGF,2016-08-31,0.041
EGF,2016-07-29,0.041
EGF,2016-06-30,0.049
EGF,2016-05-31,0.049
EGF,2016-04-29,0.049
EGF,2016-03-31,0.049
EGF,2016-02-29,0.049
EGF,2016-01-08,0.049
EGF,2015-12-18,0.049
EGF,2015-11-30,0.049
EGF,2015-10-30,0.049
EGF,2015-09-30,0.049
EGF,2015-08-31,0.049
EGF,2015-07-31,0.049
EGF,2015-06-30,0.055
EGF,2015-05-29,0.055
EGF,2015-04-30,0.055
EGF,2015-03-31,0.055
EGF,2015-02-27,0.055
EGF,2015-01-09,0.055
EGF,2014-12-19,0.055
EGF,2014-11-28,0.055
EGF,2014-10-31,0.055
EGF,2014-09-30,0.055
EGF,2014-08-29,0.055
EGF,2014-07-31,0.055
EGF,2014-06-30,0.055
EGF,2014-05-30,0.055
EGF,2014-04-30,0.055
EGF,2014-03-31,0.055
EGF,2014-02-28,0.055
EGF,2014-01-08,0.055
EGF,2013-12-19,0.055
EGF,2013-11-29,0.065
EGF,2013-10-31,0.065
EGF,2013-09-30,0.065
EGF,2013-07-31,0.065
EGF,2013-06-28,0.065
EGF,2013-05-31,0.065
EGF,2013-03-28,0.065
INDL,2017-12-27,0.31548
INDL,2017-12-27,0.31548
INDL,2016-03-30,
INDL,2015-12-30,
INDL,2015-09-29,
INDL,2013-06-25,
INDL,2013-03-26,
CM,2018-01-29,1.3
CM,2017-10-27,1.3
CM,2017-07-28,1.27
CM,2017-04-28,1.27
CM,2017-01-27,1.24
CM,2016-10-28,1.21
CM,2016-07-28,1.21
CM,2016-04-28,1.18
CM,2016-01-28,1.15
CM,2015-10-28,1.12
CM,2015-07-28,1.09
CM,2015-04-28,1.06
CM,2015-01-28,1.03
CM,2014-10-28,1
CM,2014-07-28,1
CM,2014-04-28,0.98
CM,2014-01-28,0.96
CM,2013-10-28,0.96
CM,2013-07-29,0.96
CM,2013-04-29,0.94
AFL,2018-03-01,0.52
AFL,2017-12-01,0.45
AFL,2017-09-01,0.43
AFL,2017-06-01,0.43
AFL,2017-03-01,0.43
AFL,2016-12-01,0.43
AFL,2016-09-01,0.41
AFL,2016-06-01,0.41
AFL,2016-03-01,0.41
AFL,2015-12-01,0.41
AFL,2015-09-01,0.39
AFL,2015-06-01,0.39
AFL,2015-03-02,0.39
AFL,2014-12-01,0.39
AFL,2014-09-02,0.37
AFL,2014-06-02,0.37
AFL,2014-03-03,0.37
AFL,2013-12-02,0.37
AFL,2013-09-03,0.35
AFL,2013-06-03,0.35
CRI,2018-03-23,0.45
CRI,2017-12-01,0.37
CRI,2017-09-08,0.37
CRI,2017-06-16,0.37
CRI,2017-03-24,0.37
CRI,2016-12-02,0.33
CRI,2016-09-09,0.33
CRI,2016-06-03,0.33
CRI,2016-03-25,0.33
CRI,2015-12-04,0.22
CRI,2015-09-11,0.22
CRI,2015-06-05,0.22
CRI,2015-03-20,0.22
CRI,2014-12-05,0.19
CRI,2014-09-12,0.19
CRI,2014-06-12,0.19
CRI,2014-03-20,0.19
CRI,2013-12-12,0.16
CRI,2013-09-13,0.16
CRI,2013-06-14,0.16
NLY-D,2018-03-29,0.46875
NLY-D,2017-12-29,0.46875
NLY-D,2017-09-29,0.46875
NLY-D,2017-06-30,0.46875
NLY-D,2017-03-31,0.46875
NLY-D,2016-12-30,0.46875
NLY-D,2016-09-30,0.46875
NLY-D,2016-06-30,0.46875
NLY-D,2016-03-31,0.46875
NLY-D,2015-12-30,0.46875
NLY-D,2015-09-30,0.46875
NLY-D,2015-06-30,0.46875
NLY-D,2015-03-31,0.46875
NLY-D,2014-12-30,0.46875
NLY-D,2014-09-30,0.46875
NLY-D,2014-06-30,0.46875
NLY-D,2014-03-31,0.46875
NLY-D,2013-12-31,0.46875
NLY-D,2013-09-30,0.46875
NLY-D,2013-07-01,0.46875
PREF,2018-03-06,0.438999
PREF,2018-02-06,0.36225
PREF,2018-01-02,0.413999
PREF,2017-12-20,0.02326
PREF,2017-12-06,0.425332
PREF,2017-11-06,0.436332
PREF,2017-10-05,0.464666
PREF,2017-09-08,0.454666
PREF,2017-08-07,0.1368
VCO,,0.107074
VCO,2017-10-13,0.110106
VCO,2017-06-07,0.409644
VCO,2017-04-19,0.085431
VCO,2017-01-23,0.082771
VCO,2016-10-17,0.082101
VCO,2016-06-07,0.420549
VCO,2016-04-15,0.068776
VCO,2016-01-13,0.066152
VCO,2015-10-20,0.065071
VCO,2015-06-09,0.365681
VCO,2015-04-10,0.076903
VCO,2015-01-12,0.076427
VCO,2014-10-14,0.078575
VCO,2014-06-11,0.281671
VCO,2014-04-10,0.084358
VCO,2014-01-17,0.088084
VCO,2013-10-15,0.094013
VCO,2013-06-06,0.226025
VCO,2013-04-11,0.099466
UPW,2018-01-04,0.236283
UPW,2017-10-05,0.167753
UPW,2017-06-29,0.1691
UPW,2017-03-30,0.137454
UPW,2016-12-30,0.183478
UPW,2016-09-29,0.154646
UPW,2016-06-30,0.42942
UPW,2016-04-01,0.542898
UPW,2015-12-31,0.54864
UPW,2015-10-01,0.442587
UPW,2015-07-02,0.458424
UPW,2015-04-02,0.534014
UPW,2014-12-31,0.594164
UPW,2014-10-02,0.491468
UPW,2014-07-03,0.471484
UPW,2014-04-01,0.266068
UPW,2013-12-31,0.32918
UPW,2013-10-01,0.519735
UPW,2013-07-02,0.332592
UPW,2013-03-26,0.353838
OVLU,2018-01-02,0.08204
CATC,2018-02-22,0.48
CATC,2017-11-16,0.47
CATC,2017-08-17,0.47
CATC,2017-06-30,0.46
CATC,2017-03-30,0.46
CATC,2016-12-30,0.46
CATC,2016-09-30,0.46
DVHL,2017-12-21,0.2343
DVHL,2017-11-20,0.1068
DVHL,2017-10-23,0.3623
DVHL,2017-09-21,0.241
DVHL,2017-08-21,0.1527
DVHL,2017-07-24,0.3734
DVHL,2017-06-20,0.2255
DVHL,2017-05-22,0.1722
DVHL,2017-04-21,0.3531
DVHL,2017-03-21,0.2694
DVHL,2017-02-21,0.0979
DVHL,2017-01-24,0.3754
DVHL,2016-12-21,0.269
DVHL,2016-11-21,0.1499
DVHL,2016-10-21,0.3329
DVHL,2016-09-21,0.227
DVHL,2016-08-22,0.2071
DVHL,2016-07-22,0.3023
DVHL,2016-06-21,0.2666
DVHL,2016-05-23,0.1846
DVHL,2016-04-20,0.2392
DVHL,2016-03-21,0.1426
DVHL,2016-02-23,0.1729
DVHL,2016-01-22,0.3536
DVHL,2015-12-21,0.206
DVHL,2015-11-20,0.2045
DVHL,2015-10-21,0.3158
DVHL,2015-09-22,0.2603
DVHL,2015-08-20,0.1751
DVHL,2015-07-22,0.3385
DVHL,2015-06-22,0.3137
DVHL,2015-05-21,0.1641
DVHL,2015-04-21,0.3157
DVHL,2015-03-23,0.2832
DVHL,2015-02-23,0.1364
DVHL,2015-01-22,0.402
DVHL,2014-12-22,0.3012
DVHL,2014-11-20,0.2545
DVHL,2014-10-21,0.3598
DVHL,2014-09-23,0.2875
DVHL,2014-08-20,0.2343
DVHL,2014-07-22,0.4369
DVHL,2014-06-20,0.2346
DVHL,2014-05-21,0.2314
DVHL,2014-03-21,0.2585
DVHL,2014-02-21,0.1058
DVHL,2014-01-22,0.4643
DVHL,2013-12-23,0.1408
RUSL,2017-12-27,0.50146
RUSL,2014-12-18,0.00356
RUSL,2013-03-26,
VTWV,2017-12-19,0.6712
VTWV,2017-10-02,0.476
VTWV,2017-07-05,0.475
VTWV,2017-03-28,0.162
VTWV,2016-12-20,0.634
VTWV,2016-09-26,0.503
VTWV,2016-06-27,0.344
VTWV,2016-03-28,0.141
VTWV,2015-12-28,0.584
VTWV,2015-09-25,1.037
VTWV,2014-12-29,1.503
VTWV,2013-12-31,1.223
NAT,2018-03-09,0.03
NAT,2017-12-05,0.03
NAT,2017-08-31,0.1
NAT,2017-06-08,0.2
NAT,2017-02-24,0.2
NAT,2016-08-31,0.25
NAT,2016-05-27,0.43
NAT,2016-02-10,0.43
NAT,2015-11-12,0.38
NAT,2015-08-12,0.4
NAT,2015-05-21,0.38
NAT,2015-02-09,0.22
NAT,2014-11-05,0.14
NAT,2014-08-11,0.13
NAT,2014-05-27,0.23
NAT,2014-03-03,0.12
NAT,2013-12-11,0.16
NAT,2013-12-11,0.16
NAT,2013-08-13,0.16
NAT,2013-05-14,0.16
JPMF,2017-12-29,0.00713
JPMF,2017-12-29,0.00713
NPV,2018-03-01,0.046
NPV,2018-02-01,0.046
NPV,2018-02-01,0.046
NPV,2017-12-29,0.046
NPV,2017-12-29,0.0092
NPV,2017-12-29,0.046
NPV,2017-12-01,0.046
NPV,2017-12-01,0.046
NPV,2017-11-01,0.046
NPV,2017-11-01,0.046
NPV,2017-10-02,0.046
NPV,2017-09-01,0.046
NPV,2017-08-01,0.046
NPV,2017-07-03,0.046
NPV,2017-06-01,0.046
NPV,2017-05-01,0.046
NPV,2017-04-03,0.046
NPV,2017-03-01,0.0475
NPV,2017-02-01,0.0475
NPV,2016-12-30,0.0475
NPV,2016-12-01,0.0495
NPV,2016-11-01,0.0495
NPV,2016-10-03,0.0495
NPV,2016-09-01,0.0545
NPV,2016-08-01,0.0545
NPV,2016-07-01,0.0545
NPV,2016-06-01,0.0545
NPV,2016-05-02,0.0545
NPV,2016-04-01,0.0545
NPV,2016-03-01,0.0545
NPV,2016-02-01,0.0545
NPV,2015-12-31,0.0545
NPV,2015-12-01,0.057
NPV,2015-11-02,0.057
NPV,2015-10-01,0.057
NPV,2015-09-01,0.061
NPV,2015-08-03,0.061
NPV,2015-07-01,0.061
NPV,2015-06-01,0.061
NPV,2015-05-01,0.061
NPV,2015-04-01,0.061
NPV,2015-03-02,0.061
NPV,2015-02-02,0.061
NPV,2014-12-31,0.061
NPV,2014-12-31,0.0002
NPV,2014-12-01,0.064
NPV,2014-11-03,0.064
NPV,2014-10-01,0.064
NPV,2014-09-02,0.064
NPV,2014-08-01,0.064
NPV,2014-07-01,0.0615
NPV,2014-06-02,0.0615
NPV,2014-05-01,0.0615
NPV,2014-04-01,0.0615
NPV,2014-03-03,0.0615
NPV,2014-02-03,0.0615
NPV,2013-12-31,0.0078
NPV,2013-12-31,0.0595
NPV,2013-12-31,0.0005
NPV,2013-12-02,0.0595
NPV,2013-10-01,0.0595
NPV,2013-09-03,0.0595
NPV,2013-08-01,0.0595
NPV,2013-07-01,0.0595
NPV,2013-06-03,0.0595
NPV,2013-04-01,0.0595
CP,2018-01-29,0.5625
CP,2017-10-30,0.5625
CP,2017-07-31,0.5625
CP,2017-04-24,0.5
CP,2017-01-30,0.5
CP,2016-10-24,0.5
CP,2016-07-25,0.5
CP,2016-04-25,0.35
CP,2016-01-25,0.35
CP,2015-10-26,0.35
CP,2015-07-27,0.35
CP,2015-04-27,0.35
CP,2015-01-26,0.35
CP,2014-10-27,0.35
CP,2014-07-28,0.35
CP,2014-04-28,0.35
CP,2014-01-27,0.35
CP,2013-10-28,0.35
CP,2013-07-29,0.35
NYCB-U,2018-02-01,0.75
NYCB-U,2017-11-01,0.75
NYCB-U,2017-08-01,0.75
NYCB-U,2017-05-01,0.75
NYCB-U,2017-02-01,0.75
NYCB-U,2016-11-01,0.75
NYCB-U,2016-08-01,0.75
NYCB-U,2016-05-02,0.75
NYCB-U,2016-02-01,0.75
NYCB-U,2015-11-02,0.75
NYCB-U,2015-08-03,0.75
NYCB-U,2015-05-01,0.75
NYCB-U,2015-02-02,0.75
C-N,2018-01-30,0.495009
C-N,2017-10-30,0.485403
C-N,2017-07-31,0.492311
C-N,2017-04-28,0.452772
C-N,2017-01-30,0.458623
C-N,2016-10-31,0.464876
C-N,2016-07-29,0.442889
C-N,2016-05-02,0.441609
C-N,2016-01-29,0.422891
C-N,2015-10-30,0.4921875
C-N,2015-07-30,0.4921875
C-N,2015-04-30,0.4921875
C-N,2015-01-30,0.4921875
C-N,2014-10-30,0.4921875
C-N,2014-07-30,0.4921875
C-N,2014-04-30,0.4921875
C-N,2014-01-30,0.4921875
C-N,2013-10-30,0.4921875
C-N,2013-04-30,0.4921875
DKS,2018-03-30,0.225
DKS,2017-12-29,0.17
DKS,2017-09-29,0.17
DKS,2017-06-30,0.17
DKS,2017-03-31,0.17
DKS,2016-12-30,0.15125
DKS,2016-09-30,0.15125
DKS,2016-06-30,0.15125
DKS,2016-03-31,0.15125
DKS,2015-12-31,0.1375
DKS,2015-09-30,0.1375
DKS,2015-06-30,0.1375
DKS,2015-03-31,0.1375
DKS,2014-12-26,0.125
DKS,2014-09-26,0.125
DKS,2014-06-27,0.125
DKS,2014-03-28,0.125
DKS,2013-12-27,0.125
DKS,2013-09-27,0.125
DKS,2013-06-28,0.125
PEP,2018-03-30,0.805
PEP,2018-01-08,0.805
PEP,2017-09-29,0.805
PEP,2017-06-30,0.805
PEP,2017-03-31,0.7525
PEP,2017-01-06,0.7525
PEP,2016-09-30,0.7525
PEP,2016-06-30,0.7525
PEP,2016-03-31,0.7025
PEP,2016-01-07,0.7025
PEP,2015-09-30,0.7025
PEP,2015-06-30,0.7025
PEP,2015-03-31,0.655
PEP,2015-01-07,0.655
PEP,2014-09-30,0.655
PEP,2014-06-30,0.655
PEP,2014-03-31,0.5675
PEP,2014-01-02,0.5675
PEP,2013-09-30,0.5675
PEP,2013-06-28,0.5675
TLK,2017-06-07,0.146638
TLK,2017-06-06,0.734366
TLK,2017-01-06,0.143707
TLK,2016-06-10,0.23213
TLK,2016-06-09,1.160639
TLK,2015-06-05,0.225891
TLK,2015-06-04,1.129459
TLK,2014-06-05,0.380492
TLK,,1.408825
TLK,2013-07-03,0.26669
TLK,2013-07-02,1.466793
VCV,2018-02-28,0.0535
VCV,2018-01-31,0.0535
VCV,2018-01-31,0.0535
VCV,2017-12-29,0.0535
VCV,2017-12-29,0.0535
VCV,2017-11-30,0.0535
VCV,2017-11-30,0.0535
VCV,2017-10-31,0.0535
VCV,2017-10-31,0.0535
VCV,2017-09-29,0.0535
VCV,2017-08-31,0.0535
VCV,2017-07-31,0.0535
VCV,2017-06-30,0.0535
VCV,2017-05-31,0.0535
VCV,2017-04-28,0.0535
VCV,2017-03-31,0.0535
VCV,2017-02-28,0.0535
VCV,2017-01-31,0.0535
VCV,2016-12-30,0.0535
VCV,2016-11-30,0.0535
VCV,2016-10-31,0.0535
VCV,2016-09-30,0.0535
VCV,2016-08-31,0.0565
VCV,2016-07-29,0.0565
VCV,2016-06-30,0.063
VCV,2016-05-31,0.063
VCV,2016-04-29,0.063
VCV,2016-03-31,0.063
VCV,2016-02-29,0.066
VCV,2016-01-29,0.066
VCV,2015-12-31,0.066
VCV,2015-11-30,0.066
VCV,2015-10-30,0.066
VCV,2015-09-30,0.066
VCV,2015-08-31,0.066
VCV,2015-07-31,0.066
VCV,2015-06-30,0.066
VCV,2015-05-29,0.066
VCV,2015-04-30,0.066
VCV,2015-03-31,0.066
VCV,2015-02-27,0.066
VCV,2015-01-30,0.066
VCV,2014-12-31,0.066
VCV,2014-11-28,0.066
VCV,2014-10-31,0.066
VCV,2014-09-30,0.066
VCV,2014-08-29,0.066
VCV,2014-07-31,0.066
VCV,2014-06-30,0.066
VCV,2014-05-30,0.066
VCV,2014-04-30,0.066
VCV,2014-03-31,0.066
VCV,2014-02-28,0.066
VCV,2014-01-31,0.066
VCV,2013-12-31,0.066
VCV,2013-11-29,0.066
VCV,2013-10-31,0.066
VCV,2013-09-30,0.066
VCV,2013-08-30,0.066
VCV,2013-07-31,0.066
VCV,2013-06-28,0.066
VCV,2013-05-31,0.066
VCV,2013-04-30,0.066
FCEF,2018-02-28,0.09
FCEF,2018-01-31,0.09
FCEF,2017-12-29,0.09
FCEF,2017-11-30,0.09
FCEF,2017-10-31,0.09
FCEF,2017-09-29,0.09
FCEF,2017-08-31,0.07
FCEF,2017-07-31,
FCEF,2017-07-31,0.07
FCEF,2017-07-31,0.07
FCEF,2017-06-30,0.075
FCEF,2017-05-31,0.085
FCEF,2017-04-28,0.1
FCEF,2017-03-31,0.11
FCEF,2017-02-28,0.1
FCEF,2017-01-31,0.11
FCEF,2016-12-30,0.0921
FCEF,2016-11-30,0.11
FCEF,2016-10-31,0.1
SNHNI,2018-02-01,0.3515625
SNHNI,2017-11-01,0.3515625
SNHNI,2017-08-01,0.3515625
SNHNI,2017-05-01,0.3515625
SNHNI,2017-02-01,0.3515625
SNHNI,2016-11-01,0.3515625
SNHNI,2016-08-01,0.3515625
SNHNI,2016-05-02,0.3515625
SNHNI,2016-02-01,0.3515625
SNHNI,2015-11-02,0.3515625
SNHNI,2015-08-03,0.3515625
SNHNI,2015-05-01,0.3515625
SNHNI,2015-02-02,0.3515625
SNHNI,2014-11-01,0.3515625
SNHNI,2014-08-01,0.3515625
SNHNI,2014-05-01,0.3515625
SNHNI,2014-02-03,0.3515625
SNHNI,2013-11-01,0.3515625
SNHNI,2013-08-01,0.3515625
SNHNI,2013-05-01,0.3515625
TIER,2017-12-29,0.18
TIER,2017-09-29,0.18
TIER,2017-06-30,0.18
TIER,2017-03-31,0.18
TIER,2017-01-06,0.18
TIER,2016-10-07,0.18
TIER,2016-07-08,0.18
TIER,2016-04-08,0.18
TIER,2016-01-08,0.18
TIER,2015-10-08,0.18
EEMS,2017-12-26,0.983475
EEMS,2017-12-26,0.983475
EEMS,2017-06-26,0.3308
EEMS,2016-12-28,0.554248
EEMS,2016-06-28,0.461937
EEMS,2015-12-28,0.584261
EEMS,2015-07-01,0.368159
EEMS,2014-12-24,0.925273
EEMS,2014-07-02,0.275627
EEMS,2013-12-30,0.736964
EEMS,2013-07-05,0.286788
AEE,2017-12-29,0.4575
AEE,2017-09-29,0.44
AEE,2017-06-30,0.44
AEE,2017-03-31,0.44
AEE,2016-12-30,0.44
AEE,2016-09-30,0.425
AEE,2016-06-30,0.425
AEE,2016-03-31,0.425
AEE,2015-12-31,0.425
AEE,2015-09-30,0.41
AEE,2015-06-30,0.41
AEE,2015-03-31,0.41
AEE,2014-12-31,0.41
AEE,2014-09-30,0.4
AEE,2014-06-30,0.4
AEE,2014-03-31,0.4
AEE,2013-12-31,0.4
AEE,2013-09-30,0.4
AEE,2013-06-28,0.4
MSL,2018-01-02,0.01
MSL,2017-10-02,0.01
MSL,2017-07-03,0.09
MSL,2017-04-03,0.09
MSL,2017-01-03,0.09
MSL,2016-10-03,0.09
MSL,2016-07-01,0.09
MSL,2016-04-01,0.09
MSL,2016-01-04,0.09
MSL,2015-10-01,0.09
MSL,2015-07-01,0.09
MSL,2015-04-01,0.09
MSL,2015-01-02,0.09
MSL,2014-10-01,0.09
MSL,2014-07-01,0.09
MSL,2014-04-01,0.08
MSL,2014-01-02,0.08
MSL,2013-10-01,0.08
MSL,2013-07-01,0.08
MSL,2013-04-01,0.07
GLOP-A,2017-12-15,0.5390625
GLOP-A,2017-09-15,0.71875
BBN,2018-02-28,0.1318
BBN,2018-01-09,0.1318
BBN,2017-12-19,0.1318
BBN,2017-11-30,0.1318
BBN,2017-10-31,0.1318
BBN,2017-09-29,0.1318
BBN,2017-08-31,0.1318
BBN,2017-07-31,0.1318
BBN,2017-06-30,0.1318
BBN,2017-05-31,0.1318
BBN,2017-04-28,0.1318
BBN,2017-03-31,0.1318
BBN,2017-02-28,0.1318
BBN,2017-01-09,0.1318
BBN,2016-12-19,0.1318
BBN,2016-11-30,0.1318
BBN,2016-10-31,0.1318
BBN,2016-09-30,0.1318
BBN,2016-08-31,0.1318
BBN,2016-07-29,0.1318
BBN,2016-06-30,0.1318
BBN,2016-05-31,0.1318
BBN,2016-04-29,0.1318
BBN,2016-03-31,0.1318
BBN,2016-02-29,0.1318
BBN,2016-01-08,0.1318
BBN,2015-12-18,0.1318
BBN,2015-11-30,0.1318
BBN,2015-10-30,0.1318
BBN,2015-09-30,0.1318
BBN,2015-08-31,0.1318
BBN,2015-07-31,0.1318
BBN,2015-06-30,0.1318
BBN,2015-05-29,0.1318
BBN,2015-04-30,0.1318
BBN,2015-03-31,0.1318
BBN,2015-02-27,0.1318
BBN,2015-01-09,0.1318
BBN,2014-12-19,0.1318
BBN,2014-11-28,0.1318
BBN,2014-10-31,0.1318
BBN,2014-09-30,0.1318
BBN,2014-08-29,0.1318
BBN,2014-07-31,0.1318
BBN,2014-06-30,0.1318
BBN,2014-05-30,0.1318
BBN,2014-04-30,0.1318
BBN,2014-03-31,0.1318
BBN,2014-02-28,0.1318
BBN,2014-01-08,0.1318
BBN,2013-12-19,0.1318
BBN,2013-11-29,0.1318
BBN,2013-10-31,0.1318
BBN,2013-09-30,0.1318
BBN,2013-08-30,0.1318
BBN,2013-07-31,0.1318
BBN,2013-06-28,0.1318
BBN,2013-05-31,0.1318
BBN,2013-03-28,0.1318
BGR,2018-02-28,0.0776
BGR,2018-01-31,0.0776
BGR,2017-12-29,0.0776
BGR,2017-12-29,0.0776
BGR,2017-11-30,0.0776
BGR,2017-10-31,0.0776
BGR,2017-09-29,0.0776
BGR,2017-08-31,0.0776
BGR,2017-07-31,0.0776
BGR,2017-06-30,0.0776
BGR,2017-05-31,0.0776
BGR,2017-04-28,0.0776
BGR,2017-03-31,0.0776
BGR,2017-02-28,0.0776
BGR,2017-01-31,0.0776
BGR,2016-12-30,0.0776
BGR,2016-11-30,0.0776
BGR,2016-10-31,0.0776
BGR,2016-09-30,0.0776
BGR,2016-08-31,0.0776
BGR,2016-07-29,0.0776
BGR,2016-06-30,0.0776
BGR,2016-05-31,0.0776
BGR,2016-04-29,0.0776
BGR,2016-03-31,0.0776
BGR,2016-02-29,0.11
BGR,2016-01-29,0.11
BGR,2015-12-31,0.11
BGR,2015-11-30,0.11
BGR,2015-10-30,0.11
BGR,2015-09-30,0.11
BGR,2015-08-31,0.11
BGR,2015-07-31,0.135
BGR,2015-06-30,0.135
BGR,2015-05-29,0.135
BGR,2015-04-30,0.135
BGR,2015-03-31,0.135
BGR,2015-02-27,0.135
BGR,2015-01-30,0.135
BGR,2014-12-31,1.14
BGR,2014-11-28,0.135
BGR,2014-10-31,0.135
BGR,2014-10-31,0.27
BGR,2014-09-30,0.135
BGR,2014-06-30,0.405
BGR,2014-03-31,0.405
BGR,2013-12-31,0.405
BGR,2013-12-31,2.5
BGR,2013-09-30,0.405
BGR,2013-06-28,0.405
BGR,2013-03-28,0.405
KBE,2017-12-26,0.213285
KBE,2017-09-25,0.165266
KBE,2017-06-26,0.153205
KBE,2017-03-27,0.109724
KBE,2016-12-27,0.183827
KBE,2016-09-26,0.147575
KBE,2016-06-27,0.146001
KBE,2016-03-29,0.127103
KBE,2015-12-29,0.17518
KBE,2015-09-28,0.142205
KBE,2015-06-29,0.139446
KBE,2015-03-30,0.117268
KBE,2014-12-30,0.166687
KBE,2014-09-29,0.132603
KBE,2014-06-30,0.128047
KBE,2014-03-31,0.105528
KBE,2013-12-31,0.111519
KBE,2013-09-30,0.119252
KBE,2013-07-01,0.119914
KBE,2013-03-25,0.105398
MILN,2018-01-09,0.094282
MILN,2018-01-09,0.029861
MILN,2018-01-09,0.0476
MILN,2017-01-06,0.049647
ARCM,2018-03-07,0.1131
ARCM,2018-02-07,0.0625
ARCM,2018-01-02,0.012
ARCM,2018-01-02,0.1531
ARCM,2017-11-07,0.0193
ARCM,2017-10-09,0.0211
ARCM,2017-09-11,0.0273
ARCM,2017-08-08,0.0149
ARCM,2017-07-10,0.012
ARCM,2017-06-12,0.0115
CID,2018-03-09,0.107076
CID,2018-02-16,0.023358
CID,2018-01-19,0.00673
CID,2017-12-27,0.143657
CID,2017-11-17,0.029326
CID,2017-10-19,0.0786
CID,2017-09-11,0.265241
CID,2017-08-18,0.053795
CID,2017-07-21,
CID,2017-06-16,0.305871
CID,2017-05-19,0.166903
CID,2017-04-21,0.186733
CID,2017-03-10,0.029107
CID,2017-02-17,0.00988556
CID,2017-01-20,0.01089021
CID,2016-12-16,0.10386143
CID,2016-11-18,0.05167871
CID,2016-10-21,0.0786231
CID,2016-09-12,0.23435125
CID,2016-08-19,0.08153037
CID,2016-07-22,0.01438505
CID,2016-06-17,0.11478424
CID,2016-05-20,0.23247805
CID,2016-04-22,0.17762016
CID,2016-03-11,0.10219313
CID,2016-02-19,0.03600547
CID,2016-01-22,0.00934596
CID,2015-12-31,0.1420875
CID,2015-11-20,0.0622258
CID,2015-10-23,0.0119484
CID,2015-09-25,0.1250444
ELJ,2018-01-02,0.328125
ELJ,2017-10-02,0.328125
ELJ,2017-07-03,0.328125
ELJ,2017-04-03,0.328125
ELJ,2017-01-03,0.328125
ELJ,2016-10-03,0.328125
ELJ,2016-07-01,0.328125
ELJ,2016-04-01,0.328125
ELJ,2016-01-04,0.328125
ELJ,2015-10-01,0.328125
ELJ,2015-07-01,0.328125
ELJ,2015-04-01,0.328125
ELJ,2015-01-02,0.328125
ELJ,2014-10-01,0.328125
ELJ,2014-07-01,0.328125
ELJ,2014-04-01,0.328125
ELJ,2014-01-02,0.328125
ELJ,2013-10-01,0.328125
ELJ,2013-07-01,0.328125
ELJ,2013-04-01,0.328125
FLY,2015-11-20,0.25
FLY,2015-08-20,0.25
FLY,2015-05-20,0.25
FLY,2015-02-20,0.25
FLY,2014-11-20,0.25
FLY,2014-08-20,0.25
FLY,2014-05-20,0.25
FLY,2014-02-20,0.25
FLY,2013-11-19,0.22
