Date,Optimal,FSEAX,VOO,BND,ONEQ,AGG,GLD,LQD
2011-11-17,1.554906,2.359797,1.129843,1.336071,1.481532,1.492580,3.765210,1.819485
2011-11-18,1.554725,2.342723,1.128224,1.335272,1.474859,1.492308,3.776926,1.822409
2011-11-21,1.546572,2.342723,1.107987,1.334954,1.445840,1.492036,3.684092,1.814934
2011-11-22,1.547592,2.305879,1.102118,1.336391,1.442068,1.493125,3.724876,1.810222
2011-11-23,1.543396,2.244772,1.078845,1.337827,1.417257,1.494487,3.714060,1.800961
2011-11-25,1.538553,2.236685,1.075607,1.335911,1.402893,1.492444,3.681838,1.793810
2011-11-28,1.546881,2.308575,1.107784,1.335911,1.445840,1.492308,3.754619,1.794623
2011-11-29,1.546374,2.321156,1.111023,1.333995,1.445115,1.492851,3.760252,1.790559
2011-11-30,1.555074,2.399336,1.156556,1.331121,1.499379,1.489041,3.833484,1.798685
2011-12-01,1.555838,2.420005,1.155747,1.330688,1.506924,1.489560,3.822217,1.802860
2011-12-02,1.560707,2.423944,1.155139,1.335011,1.505763,1.493392,3.826498,1.818187
2011-12-05,1.562757,2.432188,1.167686,1.335171,1.519112,1.495035,3.770167,1.831722
2011-12-06,1.560918,2.404707,1.168699,1.333410,1.516645,1.493666,3.789545,1.821939
2011-12-07,1.564972,2.428524,1.172543,1.335171,1.510696,1.496404,3.817034,1.833352
2011-12-08,1.559235,2.365315,1.147247,1.338211,1.488642,1.497909,3.739973,1.827156
2011-12-09,1.560688,2.390049,1.166675,1.335011,1.516065,1.497088,3.749436,1.820145
2011-12-12,1.554745,2.334168,1.149878,1.336452,1.496477,1.497499,3.650068,1.820307
2011-12-13,1.552592,2.320427,1.138950,1.339813,1.478341,1.500509,3.570302,1.826505
2011-12-14,1.547830,2.286532,1.126200,1.342374,1.456868,1.504205,3.445020,1.829602
2011-12-15,1.546583,2.272791,1.130450,1.341734,1.457448,1.501056,3.432402,1.832538
2011-12-16,1.554435,2.293861,1.131259,1.345416,1.467929,1.506121,3.497747,1.842810
2011-12-19,1.553037,2.243476,1.119724,1.344935,1.448568,1.507626,3.489635,1.849333
2011-12-20,1.558580,2.299357,1.153116,1.342214,1.492093,1.505573,3.537179,1.848028
2011-12-21,1.554289,2.317679,1.156556,1.338532,1.476809,1.501742,3.541235,1.840202
2011-12-22,1.557975,2.335084,1.167484,1.341093,1.490055,1.504068,3.515998,1.849822
2011-12-23,1.558614,2.342413,1.176707,1.342803,1.499372,1.502288,3.522082,1.844115
2011-12-27,1.558655,2.326840,1.177928,1.339578,1.503885,1.505000,3.490536,1.851118
2011-12-28,1.556067,2.306686,1.163474,1.344738,1.486561,1.507600,3.403109,1.854554
2011-12-29,1.558433,2.309434,1.174060,1.345866,1.496606,1.511160,3.387562,1.853573
2011-12-30,1.560430,2.309434,1.169581,1.346834,1.499663,1.509243,3.424741,1.861426
2012-01-03,1.563755,2.366231,1.186886,1.342642,1.516258,1.506231,3.513294,1.859954
2012-01-04,1.564543,2.358902,1.188921,1.343286,1.521498,1.504177,3.531095,1.861426
2012-01-05,1.565976,2.357986,1.192789,1.342803,1.530960,1.506231,3.555205,1.853409
2012-01-06,1.567214,2.336916,1.190346,1.343608,1.535473,1.507462,3.542136,1.860609
2012-01-09,1.566397,2.345161,1.192179,1.344738,1.537074,1.506231,3.526363,1.857827
2012-01-10,1.570463,2.377224,1.202358,1.344092,1.552068,1.505821,3.574583,1.863063
2012-01-11,1.574739,2.377224,1.203580,1.347317,1.556435,1.511160,3.597792,1.862736
2012-01-12,1.575570,2.386384,1.206226,1.345383,1.563568,1.509927,3.613790,1.866991
2012-01-13,1.577045,2.394629,1.201137,1.349413,1.553961,1.513350,3.588553,1.873699
2012-01-17,1.579917,2.426692,1.204394,1.348284,1.566188,1.513760,3.616494,1.879426
2012-01-18,1.582045,2.436769,1.217830,1.347962,1.588169,1.511844,3.641280,1.875663
2012-01-19,1.581768,2.471580,1.224345,1.346672,1.600397,1.509380,3.632717,1.875172
2012-01-20,1.579391,2.486237,1.224345,1.344092,1.596176,1.505546,3.651870,1.870427
2012-01-23,1.579088,2.494482,1.225566,1.342480,1.595739,1.504314,3.676431,1.867645
2012-01-24,1.579668,2.496314,1.223734,1.342803,1.599087,1.505546,3.650518,1.874354
2012-01-25,1.588732,2.512804,1.234524,1.346672,1.620923,1.507737,3.749887,1.880735
2012-01-26,1.592692,2.528377,1.228213,1.350218,1.612189,1.510749,3.769040,1.895462
2012-01-27,1.596271,2.543950,1.226584,1.352637,1.613208,1.513213,3.807346,1.898243
2012-01-30,1.596787,2.505475,1.222513,1.354250,1.612189,1.517593,3.786165,1.895789
2012-01-31,1.600486,2.534789,1.221902,1.355378,1.618012,1.520194,3.815007,1.901352
2012-02-01,1.602177,2.543034,1.233506,1.353988,1.634024,1.517518,3.820640,1.908921
2012-02-02,1.605457,2.573265,1.235949,1.356089,1.638973,1.517930,3.854214,1.912861
2012-02-03,1.604465,2.603496,1.253457,1.354312,1.665613,1.517244,3.777377,1.910070
2012-02-06,1.604966,2.572349,1.251625,1.354958,1.664157,1.518341,3.767012,1.914995
2012-02-07,1.606047,2.578761,1.255493,1.353180,1.667069,1.516832,3.823794,1.911383
2012-02-08,1.605221,2.613572,1.258139,1.351563,1.675512,1.515597,3.796755,1.913353
2012-02-09,1.603432,2.614488,1.259564,1.351726,1.678423,1.513127,3.785940,1.907279
2012-02-10,1.601860,2.614488,1.251014,1.352695,1.663138,1.515185,3.766111,1.905473
2012-02-13,1.605030,2.596167,1.260582,1.352534,1.681189,1.515734,3.774448,1.912039
2012-02-14,1.605863,2.587922,1.258750,1.354312,1.682644,1.516970,3.765660,1.913518
2012-02-15,1.604866,2.631894,1.253254,1.352534,1.674347,1.516420,3.787967,1.910891
2012-02-16,1.606992,2.638306,1.266893,1.352695,1.699385,1.516147,3.785489,1.907606
2012-02-17,1.604145,2.645635,1.269947,1.349625,1.693562,1.514224,3.770843,1.904652
2012-02-21,1.605746,2.649299,1.270762,1.348816,1.691815,1.511891,3.853538,1.901533
2012-02-22,1.611188,2.649299,1.266486,1.353342,1.684391,1.516147,3.896800,1.913353
2012-02-23,1.613559,2.629145,1.272594,1.353988,1.698075,1.517381,3.898603,1.915981
2012-02-24,1.613982,2.640139,1.274426,1.354958,1.702151,1.517792,3.880802,1.917458
2012-02-27,1.617439,2.610824,1.276665,1.357382,1.707828,1.522596,3.868860,1.924518
2012-02-28,1.620365,2.646551,1.281145,1.357221,1.715980,1.521498,3.909193,1.930592
2012-02-29,1.610432,2.674950,1.274222,1.355927,1.704189,1.519989,3.701893,1.932399
2012-03-01,1.611495,2.656628,1.282569,1.353740,1.718455,1.516921,3.754168,1.927835
2012-03-02,1.612722,2.662124,1.279108,1.356495,1.711031,1.520222,3.748085,1.928494
2012-03-05,1.608497,2.627313,1.273612,1.353740,1.697639,1.518020,3.732537,1.925035
2012-03-06,1.603942,2.556775,1.253661,1.356009,1.671727,1.521048,3.666066,1.922069
2012-03-07,1.606051,2.571432,1.263636,1.356332,1.687303,1.519672,3.687021,1.921246
2012-03-08,1.607870,2.608075,1.275851,1.354226,1.706081,1.516232,3.724200,1.921574
2012-03-09,1.609299,2.633726,1.280737,1.352930,1.715544,1.515957,3.748986,1.920586
2012-03-12,1.608406,2.619985,1.281348,1.353902,1.714816,1.517334,3.719468,1.916797
2012-03-13,1.605555,2.619985,1.304353,1.349853,1.742474,1.512242,3.657053,1.911525
2012-03-14,1.595207,2.652963,1.303335,1.341916,1.749752,1.503988,3.595539,1.888790
2012-03-15,1.596645,2.647467,1.310053,1.342239,1.755575,1.503300,3.629563,1.884672
2012-03-16,1.597507,2.639222,1.311885,1.342079,1.758638,1.503438,3.634520,1.887474
2012-03-19,1.595837,2.632810,1.317382,1.338513,1.772928,1.498622,3.641054,1.884836
2012-03-20,1.594924,2.608992,1.313717,1.338836,1.771761,1.500824,3.608157,1.883684
2012-03-21,1.598105,2.605328,1.311682,1.342725,1.765783,1.504401,3.609960,1.892250
2012-03-22,1.596799,2.592502,1.301502,1.344669,1.755138,1.505776,3.595539,1.889120
2012-03-23,1.601481,2.587006,1.306592,1.347099,1.760971,1.509216,3.639702,1.890604
2012-03-26,1.607406,2.587006,1.324280,1.346937,1.791740,1.508115,3.704371,1.894721
2012-03-27,1.609784,2.620901,1.320600,1.349206,1.794656,1.509766,3.678233,1.909383
2012-03-28,1.606454,2.620901,1.314261,1.348881,1.784448,1.509491,3.639252,1.905760
2012-03-29,1.608655,2.577845,1.312011,1.351796,1.781240,1.513618,3.634069,1.909548
2012-03-30,1.607069,2.594334,1.316305,1.349043,1.777011,1.511280,3.652997,1.904935
2012-04-02,1.610193,2.607159,1.326939,1.348978,1.790718,1.511459,3.671474,1.909845
2012-04-03,1.600605,2.607159,1.321827,1.343940,1.787948,1.504979,3.602749,1.891660
2012-04-04,1.598718,2.584258,1.307921,1.347677,1.768407,1.508150,3.542361,1.895297
2012-04-05,1.602218,2.599831,1.307512,1.350278,1.767970,1.511598,3.567147,1.898438
2012-04-09,1.606474,2.563188,1.292994,1.354992,1.751492,1.518215,3.591032,1.910837
2012-04-10,1.605059,2.529293,1.270500,1.358892,1.717223,1.518354,3.630014,1.909680
2012-04-11,1.606053,2.548531,1.280929,1.356942,1.732389,1.518490,3.629338,1.907696
2012-04-12,1.610204,2.580594,1.298515,1.357105,1.758491,1.516974,3.666066,1.908523
2012-04-13,1.609718,2.574181,1.282973,1.360517,1.732389,1.521662,3.624380,1.917615
2012-04-16,1.608325,2.576013,1.281542,1.360517,1.717661,1.521938,3.615593,1.917615
2012-04-17,1.612305,2.576013,1.301173,1.360355,1.752805,1.522213,3.610861,1.920095
2012-04-18,1.611610,2.576013,1.296674,1.361331,1.744784,1.524145,3.589680,1.919764
2012-04-19,1.609742,2.576013,1.288290,1.361006,1.729619,1.523041,3.592384,1.921088
2012-04-20,1.609899,2.583342,1.290335,1.360842,1.728452,1.523316,3.594862,1.920590
2012-04-23,1.608378,2.553111,1.279292,1.362468,1.709057,1.524834,3.584272,1.920921
2012-04-24,1.606763,2.557691,1.283996,1.360842,1.704536,1.522627,3.589455,1.917450
2012-04-25,1.611264,2.557691,1.301991,1.360517,1.738951,1.523316,3.596665,1.920755
2012-04-26,1.615914,2.582426,1.310989,1.362305,1.751200,1.525661,3.628436,1.923896
2012-04-27,1.618128,2.582426,1.313647,1.363118,1.767241,1.525523,3.636323,1.926707
2012-04-30,1.617210,2.582426,1.307921,1.363930,1.754992,1.524971,3.647589,1.925550
2012-05-01,1.615781,2.582426,1.316510,1.361976,1.752658,1.524419,3.634971,1.921884
2012-05-02,1.617636,2.582426,1.312420,1.364094,1.761992,1.525939,3.618522,1.928187
2012-05-03,1.615132,2.582426,1.302809,1.365886,1.736910,1.527596,3.582019,1.929348
2012-05-04,1.613056,2.566852,1.281542,1.367352,1.703516,1.529116,3.593285,1.931505
2012-05-07,1.613042,2.564104,1.282565,1.366862,1.700600,1.529668,3.584497,1.934821
2012-05-08,1.610817,2.537538,1.277043,1.368166,1.693308,1.530775,3.515097,1.939632
2012-05-09,1.607866,2.492649,1.269886,1.367352,1.687329,1.531189,3.480622,1.936314
2012-05-10,1.606738,2.490818,1.272136,1.366536,1.684996,1.529668,3.487382,1.932334
2012-05-11,1.607101,2.458755,1.268046,1.367514,1.689517,1.530775,3.460117,1.938140
2012-05-14,1.604896,2.458755,1.254549,1.369958,1.668226,1.534229,3.409869,1.938636
2012-05-15,1.602296,2.423028,1.247597,1.370283,1.667060,1.533400,3.374042,1.936150
2012-05-16,1.600363,2.423028,1.242280,1.369470,1.651603,1.533123,3.367733,1.937144
2012-05-17,1.598269,2.329588,1.223467,1.370609,1.620689,1.534090,3.442992,1.922713
2012-05-18,1.596280,2.311266,1.213856,1.369795,1.600856,1.533676,3.482425,1.915250
2012-05-21,1.600800,2.338749,1.234305,1.369958,1.639353,1.533400,3.484678,1.917405
2012-05-22,1.595387,2.346994,1.236963,1.367677,1.631479,1.529668,3.426769,1.912264
2012-05-23,1.597179,2.312182,1.236963,1.368654,1.641833,1.531465,3.416404,1.916908
2012-05-24,1.595572,2.313098,1.239212,1.367189,1.632500,1.530222,3.411672,1.917241
2012-05-25,1.598530,2.313098,1.236350,1.368817,1.632500,1.532570,3.440288,1.922050
2012-05-29,1.599614,2.361651,1.250460,1.368817,1.651457,1.531741,3.402884,1.924870
2012-05-30,1.601895,2.361651,1.232464,1.374030,1.635562,1.536855,3.422938,1.926529
2012-05-31,1.604886,2.321343,1.229397,1.376636,1.625938,1.541413,3.416404,1.940130
2012-06-01,1.609342,2.267294,1.199337,1.381468,1.583503,1.545262,3.548896,1.952046
2012-06-04,1.605113,2.254469,1.198928,1.378041,1.588752,1.541662,3.544840,1.937234
2012-06-05,1.603729,2.270959,1.205880,1.375265,1.600856,1.538478,3.540784,1.933073
2012-06-06,1.604713,2.270959,1.234714,1.372653,1.633958,1.533909,3.542361,1.927414
2012-06-07,1.603526,2.270959,1.234509,1.373143,1.628854,1.536263,3.481298,1.931409
2012-06-08,1.606649,2.336000,1.244734,1.373959,1.643437,1.535570,3.486480,1.938566
2012-06-11,1.605136,2.316762,1.229601,1.375101,1.617772,1.536954,3.500676,1.938232
2012-06-12,1.606524,2.359818,1.243916,1.372980,1.634541,1.535708,3.525462,1.932574
2012-06-13,1.609038,2.359818,1.235736,1.375918,1.622146,1.539724,3.540333,1.939564
2012-06-14,1.610354,2.355238,1.249437,1.375101,1.634687,1.538617,3.554529,1.937234
2012-06-15,1.615573,2.355238,1.260480,1.378204,1.649449,1.542217,3.556557,1.945222
2012-06-18,1.617069,2.399210,1.263138,1.378367,1.666843,1.541801,3.558585,1.944390
2012-06-19,1.617429,2.410203,1.276021,1.376570,1.689644,1.540001,3.541235,1.942560
2012-06-20,1.614053,2.416616,1.273976,1.373959,1.680875,1.537647,3.514421,1.943392
2012-06-21,1.608241,2.416616,1.245961,1.376245,1.646380,1.539724,3.425417,1.946387
2012-06-22,1.608528,2.349741,1.254958,1.373470,1.665382,1.537508,3.439387,1.944890
2012-06-25,1.609603,2.349741,1.235018,1.377061,1.634249,1.542356,3.464623,1.949882
2012-06-26,1.608631,2.323175,1.240980,1.375592,1.642434,1.540693,3.438936,1.951880
2012-06-27,1.611618,2.344245,1.252080,1.377061,1.655442,1.541386,3.443668,1.954542
2012-06-28,1.610068,2.331420,1.249202,1.378531,1.637756,1.543185,3.403560,1.957539
2012-06-29,1.618232,2.331420,1.280242,1.377551,1.689498,1.541109,3.496845,1.957038
2012-07-02,1.622647,2.409286,1.283737,1.380448,1.697099,1.544065,3.494592,1.967425
2012-07-03,1.625756,2.445014,1.292165,1.378483,1.713177,1.542954,3.547995,1.969095
2012-07-05,1.627538,2.439517,1.286615,1.382410,1.717269,1.546978,3.507886,1.974104
2012-07-06,1.624717,2.420280,1.274692,1.383720,1.693152,1.548088,3.463497,1.979114
2012-07-09,1.626474,2.384552,1.273048,1.386337,1.687452,1.551140,3.470933,1.980450
2012-07-10,1.623259,2.390965,1.261331,1.387645,1.667281,1.551833,3.428346,1.979949
2012-07-11,1.623881,2.390965,1.261536,1.385683,1.668743,1.551695,3.447274,1.983288
2012-07-12,1.624715,2.346077,1.254958,1.388301,1.649741,1.554469,3.438260,1.993308
2012-07-13,1.629807,2.397378,1.276337,1.388464,1.674882,1.555025,3.473186,1.993976
2012-07-16,1.630670,2.380888,1.273459,1.389281,1.669473,1.556273,3.474763,1.999487
2012-07-17,1.630606,2.400126,1.282503,1.388791,1.673566,1.555718,3.458089,1.999487
2012-07-18,1.635675,2.392797,1.291754,1.391081,1.695199,1.558771,3.448625,2.010508
2012-07-19,1.637143,2.392797,1.295043,1.390755,1.710107,1.557522,3.456061,2.014014
2012-07-20,1.636927,2.411119,1.283120,1.393373,1.687305,1.559742,3.462596,2.015517
2012-07-23,1.633701,2.353406,1.270375,1.394027,1.666843,1.561130,3.448175,2.009005
2012-07-24,1.633583,2.350658,1.260303,1.395663,1.645357,1.563072,3.459216,2.012178
2012-07-25,1.636316,2.339665,1.259481,1.396645,1.644480,1.563627,3.507661,2.016018
2012-07-26,1.639808,2.370811,1.280037,1.395663,1.663335,1.562655,3.532447,2.019191
2012-07-27,1.640360,2.424860,1.304704,1.390427,1.701337,1.557939,3.549797,2.009673
2012-07-30,1.642418,2.422112,1.304087,1.393045,1.697391,1.560574,3.547318,2.014850
2012-07-31,1.643451,2.454175,1.295660,1.394517,1.695199,1.562101,3.526138,2.025203
2012-08-01,1.639762,2.462419,1.294220,1.392829,1.682190,1.560294,3.495719,2.022941
2012-08-02,1.638708,2.431273,1.285176,1.395452,1.674297,1.560571,3.472961,2.024281
2012-08-03,1.640400,2.453258,1.310255,1.390370,1.707768,1.556818,3.504957,2.019424
2012-08-06,1.643883,2.467000,1.313749,1.391681,1.720046,1.559181,3.521857,2.022103
2012-08-07,1.641399,2.474328,1.319710,1.388074,1.736709,1.555011,3.521406,2.011550
2012-08-08,1.639909,2.478908,1.321149,1.387746,1.734078,1.553065,3.525912,2.005854
2012-08-09,1.640244,2.509140,1.322588,1.386925,1.737586,1.552647,3.537404,2.004514
2012-08-10,1.642593,2.511887,1.324644,1.388566,1.735393,1.555150,3.541685,2.010209
2012-08-13,1.641103,2.502727,1.323616,1.388729,1.738171,1.555011,3.514872,2.006022
2012-08-14,1.636871,2.524713,1.324233,1.385286,1.738317,1.551396,3.495493,1.996976
2012-08-15,1.633156,2.515551,1.325672,1.380367,1.744602,1.546391,3.506760,1.987595
2012-08-16,1.633985,2.515551,1.334716,1.378890,1.764041,1.544446,3.527715,1.981731
2012-08-17,1.636577,2.507308,1.337800,1.381187,1.771496,1.546253,3.531320,1.984411
2012-08-20,1.637390,2.503643,1.337388,1.380531,1.772519,1.545697,3.543488,1.989940
2012-08-21,1.640203,2.503643,1.333277,1.382991,1.768426,1.547782,3.578864,1.993290
2012-08-22,1.647873,2.499062,1.333483,1.388566,1.774273,1.554455,3.617395,2.004682
2012-08-23,1.648188,2.506391,1.322999,1.389221,1.759656,1.555567,3.647814,2.006189
2012-08-24,1.649138,2.497230,1.331222,1.389221,1.767110,1.554455,3.649617,2.008367
2012-08-27,1.650702,2.476161,1.331222,1.391353,1.772665,1.556540,3.635872,2.010880
2012-08-28,1.651981,2.472496,1.329989,1.391845,1.774419,1.557791,3.642181,2.013727
2012-08-29,1.649816,2.472496,1.331222,1.390698,1.776611,1.556262,3.618522,2.009539
2012-08-30,1.648514,2.448678,1.321149,1.391845,1.758487,1.557235,3.616945,2.010209
2012-08-31,1.657873,2.456923,1.328139,1.396765,1.764772,1.562101,3.700315,2.024114
2012-09-04,1.657569,2.451426,1.324644,1.395844,1.774857,1.561807,3.706174,2.019323
2012-09-05,1.657178,2.451426,1.324644,1.395844,1.770034,1.561807,3.702343,2.020164
2012-09-06,1.658232,2.451426,1.352189,1.392558,1.802921,1.558187,3.715412,2.011257
2012-09-07,1.662810,2.487153,1.357740,1.392558,1.807306,1.558465,3.795403,2.015458
2012-09-10,1.660192,2.487153,1.349723,1.392885,1.789474,1.558744,3.769491,2.015290
2012-09-11,1.660341,2.487153,1.353422,1.391078,1.795174,1.556933,3.783235,2.016971
2012-09-12,1.658200,2.521965,1.357740,1.389107,1.790643,1.554009,3.783686,2.012938
2012-09-13,1.668470,2.549447,1.379323,1.391900,1.820753,1.557629,3.860072,2.023693
2012-09-14,1.664387,2.591587,1.385079,1.384998,1.835954,1.551222,3.871113,2.011594
2012-09-17,1.665057,2.591587,1.380968,1.386970,1.831568,1.553729,3.839567,2.018484
2012-09-18,1.667838,2.576929,1.379529,1.388613,1.832738,1.554704,3.869310,2.024702
2012-09-19,1.670434,2.576929,1.380557,1.390421,1.837561,1.557768,3.869761,2.028063
2012-09-20,1.669333,2.561356,1.380352,1.390749,1.833468,1.556794,3.863677,2.026382
2012-09-21,1.671122,2.561356,1.379529,1.392229,1.826891,1.559300,3.874718,2.030079
2012-09-24,1.670867,2.581509,1.377731,1.393707,1.814175,1.560974,3.854214,2.033105
2012-09-25,1.670836,2.565936,1.363681,1.396501,1.797805,1.563479,3.847904,2.037137
2012-09-26,1.669846,2.554943,1.355003,1.398802,1.775734,1.565012,3.826273,2.042851
2012-09-27,1.674467,2.554943,1.368227,1.397980,1.807890,1.564037,3.883281,2.041843
2012-09-28,1.674330,2.554943,1.362028,1.399295,1.791374,1.566265,3.873141,2.046380
2012-10-01,1.675439,2.554943,1.364508,1.400349,1.788450,1.565665,3.882154,2.051843
2012-10-02,1.676576,2.616321,1.366367,1.400349,1.793274,1.566921,3.877873,2.052517
2012-10-03,1.677653,2.618153,1.371946,1.399855,1.802044,1.566363,3.884858,2.053866
2012-10-04,1.678423,2.625481,1.382484,1.397550,1.813298,1.564130,3.911897,2.052179
2012-10-05,1.674854,2.630978,1.382071,1.396068,1.804967,1.560920,3.889590,2.048976
2012-10-08,1.675373,2.630978,1.377938,1.397879,1.792689,1.563294,3.876746,2.054371
2012-10-09,1.670329,2.602579,1.364508,1.395409,1.764772,1.561619,3.852862,2.056563
2012-10-10,1.670894,2.586090,1.355210,1.397550,1.754394,1.564130,3.849482,2.060272
2012-10-11,1.673420,2.586090,1.356036,1.398702,1.755418,1.566084,3.860298,2.067015
2012-10-12,1.672831,2.600747,1.351285,1.399691,1.750594,1.567340,3.831906,2.069375
2012-10-15,1.673779,2.600747,1.362649,1.399197,1.760679,1.568177,3.793375,2.075782
2012-10-16,1.675160,2.624565,1.376492,1.396397,1.780996,1.565665,3.817485,2.074433
2012-10-17,1.672484,2.624565,1.382897,1.392939,1.784796,1.560781,3.820189,2.070387
2012-10-18,1.669418,2.637390,1.379384,1.392280,1.766672,1.560223,3.803290,2.066508
2012-10-19,1.665732,2.637390,1.355830,1.394421,1.732032,1.562176,3.762280,2.070218
2012-10-22,1.663871,2.637390,1.356656,1.392444,1.726623,1.560084,3.776025,2.065329
2012-10-23,1.662965,2.597999,1.336821,1.395573,1.721362,1.563572,3.727580,2.068870
2012-10-24,1.660642,2.619069,1.333928,1.394915,1.716100,1.562455,3.714736,2.063307
2012-10-25,1.658859,2.619069,1.337647,1.392609,1.712445,1.559107,3.740874,2.057406
2012-10-26,1.663276,2.619069,1.336615,1.395573,1.722385,1.563294,3.738846,2.067521
2012-10-31,1.665409,2.617236,1.335375,1.397879,1.709084,1.565525,3.759126,2.073926
2012-11-01,1.665488,2.652048,1.351078,1.395738,1.739924,1.563470,3.742001,2.064824
2012-11-02,1.660095,2.652048,1.338887,1.396232,1.718000,1.564449,3.663813,2.060777
2012-11-05,1.663199,2.652048,1.341987,1.398373,1.725600,1.567106,3.678008,2.061789
2012-11-06,1.662943,2.642887,1.351904,1.393926,1.737586,1.562631,3.747183,2.051843
2012-11-07,1.661232,2.642887,1.322358,1.397220,1.696514,1.566266,3.751465,2.056058
2012-11-08,1.660782,2.642887,1.304795,1.399361,1.671666,1.568224,3.785264,2.054034
2012-11-09,1.659833,2.642887,1.306242,1.398044,1.678536,1.567386,3.781433,2.048976
2012-11-12,1.660257,2.642887,1.308101,1.400183,1.679559,1.566965,3.773096,2.049313
2012-11-13,1.659394,2.595251,1.303349,1.400019,1.663627,1.569763,3.765210,2.050157
2012-11-14,1.657341,2.595251,1.287439,1.399691,1.640241,1.570182,3.766111,2.054371
2012-11-15,1.654336,2.595251,1.282480,1.399526,1.631764,1.568644,3.742451,2.050325
2012-11-16,1.655531,2.595251,1.289092,1.398867,1.643749,1.569204,3.737720,2.051000
2012-11-19,1.662665,2.595251,1.315332,1.398867,1.678097,1.570322,3.782560,2.057406
2012-11-20,1.659942,2.595251,1.316779,1.396726,1.681167,1.567386,3.771744,2.051000
2012-11-21,1.659287,2.601663,1.319672,1.395244,1.684675,1.564728,3.775574,2.052517
2012-11-23,1.664567,2.635558,1.336408,1.395573,1.708207,1.565707,3.821766,2.053360
2012-11-26,1.665558,2.634642,1.334755,1.395244,1.717854,1.566266,3.817710,2.056731
2012-11-27,1.666015,2.634642,1.328350,1.398044,1.713177,1.568364,3.801487,2.057911
2012-11-28,1.665865,2.641971,1.338267,1.398867,1.723700,1.568644,3.752817,2.057575
2012-11-29,1.669022,2.674033,1.344259,1.399691,1.735978,1.570602,3.767012,2.059092
2012-11-30,1.667773,2.686858,1.343020,1.398702,1.741533,1.569763,3.741550,2.058923
2012-12-03,1.667884,2.679530,1.338267,1.399808,1.736563,1.569988,3.743353,2.061206
2012-12-04,1.667097,2.679530,1.335788,1.400963,1.734955,1.570973,3.704822,2.063067
2012-12-05,1.667073,2.698767,1.338681,1.401953,1.715515,1.572379,3.698062,2.067294
2012-12-06,1.668335,2.708844,1.342813,1.401953,1.725454,1.572238,3.706625,2.066955
2012-12-07,1.666617,2.715096,1.346945,1.399312,1.717561,1.570833,3.721496,2.062052
2012-12-10,1.668514,2.723493,1.347772,1.400138,1.726332,1.571113,3.735917,2.063911
2012-12-11,1.668535,2.728158,1.356450,1.398982,1.742263,1.570551,3.732537,2.056302
2012-12-12,1.665223,2.746818,1.357483,1.396838,1.736417,1.566190,3.735241,2.050045
2012-12-13,1.660270,2.744019,1.349218,1.394033,1.723408,1.563658,3.703695,2.046832
2012-12-14,1.660615,2.744019,1.344879,1.394857,1.713907,1.566471,3.698288,2.048354
2012-12-17,1.660612,2.740287,1.360996,1.392382,1.738755,1.562672,3.705273,2.041759
2012-12-18,1.658244,2.755216,1.374838,1.389248,1.763311,1.559015,3.652095,2.036687
2012-12-19,1.660450,2.755216,1.364714,1.392218,1.765942,1.561688,3.643308,2.044634
2012-12-20,1.659555,2.761746,1.373186,1.392549,1.763749,1.561829,3.599144,2.046663
2012-12-21,1.659665,2.761746,1.360375,1.394528,1.746825,1.563236,3.612663,2.050214
2012-12-24,1.655902,2.729091,1.356421,1.385123,1.739319,1.563376,3.619198,2.048861
2012-12-26,1.656473,2.733756,1.349970,1.386278,1.729313,1.565491,3.622803,2.051779
2012-12-27,1.658124,2.733756,1.348722,1.387433,1.727252,1.566336,3.631365,2.058393
2012-12-28,1.657580,2.757082,1.333738,1.387763,1.716510,1.568732,3.617395,2.062973
2012-12-31,1.659437,2.788804,1.356630,1.386444,1.742557,1.565913,3.650744,2.052118
2013-01-02,1.666184,2.839188,1.390134,1.384299,1.799804,1.564081,3.676656,2.056868
2013-01-03,1.659538,2.825192,1.388885,1.380174,1.792446,1.560133,3.632267,2.045673
2013-01-04,1.660588,2.823326,1.394712,1.382318,1.794947,1.561825,3.615142,2.044656
2013-01-07,1.659270,2.821460,1.390966,1.381329,1.794800,1.560980,3.592384,2.048048
2013-01-08,1.660820,2.806532,1.386805,1.382649,1.790680,1.562389,3.617846,2.049912
2013-01-09,1.660839,2.817728,1.390966,1.382154,1.796713,1.561262,3.616269,2.049235
2013-01-10,1.663378,2.834523,1.401164,1.382154,1.802894,1.561120,3.649842,2.050253
2013-01-11,1.664150,2.820527,1.401788,1.383143,1.805837,1.562671,3.629112,2.053984
2013-01-14,1.664202,2.842919,1.400539,1.383143,1.800539,1.564081,3.639928,2.049912
2013-01-15,1.665433,2.835456,1.401164,1.384958,1.798185,1.564504,3.662911,2.048217
2013-01-16,1.666155,2.835456,1.401164,1.384793,1.803336,1.565350,3.664939,2.048217
2013-01-17,1.665856,2.841054,1.409904,1.382483,1.816875,1.561966,3.680712,2.044656
2013-01-18,1.667041,2.845719,1.413858,1.384628,1.810252,1.563799,3.674853,2.046690
2013-01-22,1.667748,2.843853,1.420726,1.383309,1.817316,1.562953,3.687922,2.046690
2013-01-23,1.669603,2.843853,1.422806,1.385453,1.823939,1.564645,3.677558,2.049235
2013-01-24,1.665354,2.827991,1.423639,1.383473,1.812018,1.562530,3.637224,2.046352
2013-01-25,1.661750,2.813063,1.431547,1.379018,1.821585,1.558724,3.619874,2.037022
