Date,Optimal,FBIOX,FNCMX,FSEAX,FSKAX,FSPSX,FXAIX,IWM,VUG,SPY,IVV,VOO,QQQ,BND,FBND,HDV,VEU,VWO,FDHY,FDIS,ONEQ,VV,VB,HNDL,WBII,PCEF,FDIV,CEFS,YLD,INKM,IYLD,FCEF,MLTI,YYY,MDIV,HIPS,CVY,GYLD,VTI,VEA,IEFA,AGG,GLD,XLF,VNQ,LQD
2013-07-15,1.633213,2.053393,1.834441,2.660047,1.485032,1.270316,1.304585,2.460025,1.854707,1.488363,1.494088,1.618573,0.912569,1.351463,1.000000,1.459699,1.062075,1.926322,1.000000,1.000000,2.103647,1.872979,2.305395,1.000000,1.000000,1.283267,1.000000,1.000000,1.000000,1.066007,1.060439,1.000000,1.000000,1.244352,1.119783,1.000000,1.423155,1.116319,1.952634,0.944513,1.160511,1.526569,2.798107,1.032216,2.180071,1.980098
2013-07-16,1.634008,2.029841,1.829870,2.661913,1.479007,1.272023,1.299774,2.447675,1.847937,1.482787,1.487817,1.612479,0.911360,1.353469,1.000000,1.457796,1.061387,1.929718,1.000000,1.000000,2.095230,1.865439,2.291734,1.000000,1.000000,1.274897,1.000000,1.000000,1.000000,1.063209,1.061279,1.000000,1.000000,1.238934,1.112542,1.000000,1.419564,1.115849,1.943883,0.943250,1.159868,1.528994,2.814105,1.028176,2.181596,1.977161
2013-07-17,1.636320,2.046809,1.835584,2.669378,1.483827,1.275437,1.303492,2.457175,1.853353,1.486593,1.490997,1.616472,0.913657,1.356479,1.000000,1.456950,1.065287,1.945726,1.000000,1.000000,2.098626,1.870304,2.301459,1.000000,1.000000,1.279605,1.000000,1.000000,1.000000,1.068455,1.064222,1.000000,1.000000,1.245977,1.115128,1.000000,1.424352,1.119696,1.950166,0.946785,1.164368,1.532274,2.778729,1.032721,2.189528,1.984591
2013-07-18,1.635399,2.042630,1.835965,2.660980,1.491959,1.282606,1.310052,2.473562,1.858091,1.494736,1.499477,1.625719,0.911360,1.354305,1.000000,1.453778,1.069647,1.926807,1.000000,1.000000,2.103794,1.881248,2.321142,1.000000,1.000000,1.284837,1.000000,1.000000,1.000000,1.066007,1.066323,1.000000,1.000000,1.250311,1.119266,1.000000,1.430336,1.123115,1.961160,0.952340,1.171653,1.529421,2.794277,1.046356,2.208137,1.979407
2013-07-19,1.639347,2.080238,1.824157,2.651650,1.494068,1.283289,1.312238,2.477361,1.860122,1.497392,1.502921,1.628660,0.901928,1.357818,1.000000,1.449549,1.068958,1.918561,1.000000,1.000000,2.087552,1.884166,2.320447,1.000000,1.000000,1.282221,1.000000,1.000000,1.000000,1.071253,1.068425,1.000000,1.000000,1.245977,1.120300,1.000000,1.436321,1.114568,1.964079,0.951329,1.170582,1.533416,2.819063,1.046861,2.206612,1.990293
2013-07-22,1.644885,2.083151,1.824157,2.651650,1.497683,1.288410,1.315081,2.482588,1.861928,1.500313,1.505306,1.631603,0.904588,1.358653,1.000000,1.449760,1.075841,1.938936,1.000000,1.000000,2.094344,1.887328,2.326468,1.000000,1.000000,1.279605,1.000000,1.000000,1.000000,1.074750,1.071367,1.000000,1.000000,1.248144,1.121852,1.000000,1.444101,1.118841,1.968341,0.956379,1.176796,1.535412,2.903109,1.053931,2.213324,1.994785
2013-07-23,1.644041,2.042376,1.819967,2.695502,1.494972,1.288410,1.312457,2.480925,1.853804,1.497126,1.502214,1.628240,0.897938,1.358319,1.000000,1.451664,1.080201,1.960279,1.000000,1.000000,2.084008,1.885139,2.325310,1.000000,1.000000,1.284837,1.000000,1.000000,1.000000,1.077548,1.070947,1.000000,1.000000,1.252477,1.120086,1.000000,1.449487,1.128244,1.964751,0.957641,1.178939,1.534556,2.922713,1.049891,2.210883,1.991674
2013-07-24,1.636813,2.037691,1.820348,2.692703,1.488345,1.289776,1.307646,2.460263,1.851322,1.491639,1.496915,1.622146,0.900840,1.353971,1.000000,1.444051,1.075612,1.936508,1.000000,1.000000,2.078840,1.877600,2.308174,1.000000,1.000000,1.280128,1.000000,1.000000,1.000000,1.069854,1.058337,1.000000,1.000000,1.250311,1.110214,1.000000,1.432730,1.118414,1.956897,0.956631,1.177010,1.529565,2.872465,1.042316,2.167868,1.981998
2013-07-25,1.638810,2.072640,1.833299,2.680574,1.493466,1.290800,1.310926,2.482825,1.863056,1.495268,1.499741,1.625089,0.906523,1.353469,1.000000,1.448915,1.078595,1.949607,1.000000,1.000000,2.093753,1.883923,2.322994,1.000000,1.000000,1.283267,1.000000,1.000000,1.000000,1.069504,1.059598,1.000000,1.000000,1.248144,1.113331,1.000000,1.437518,1.114568,1.964079,0.957641,1.177653,1.530134,2.899279,1.043326,2.171223,1.979580
2013-07-26,1.639917,2.079605,1.837108,2.683373,1.493466,1.290800,1.312020,2.472850,1.864184,1.496861,1.501773,1.627189,0.911360,1.354472,1.000000,1.453778,1.073088,1.943301,1.000000,1.000000,2.099807,1.885383,2.315121,1.000000,1.000000,1.284314,1.000000,1.000000,1.000000,1.068805,1.062120,1.000000,1.000000,1.249227,1.116968,1.000000,1.442904,1.117131,1.964302,0.952340,1.171011,1.529707,2.901757,1.042316,2.173054,1.981653
2013-07-29,1.638252,2.059091,1.830251,2.657248,1.487743,1.272365,1.307209,2.455511,1.855835,1.492258,1.497356,1.622356,0.909667,1.354305,1.000000,1.453144,1.063222,1.919046,1.000000,1.000000,2.093015,1.878087,2.304238,1.000000,1.000000,1.278559,1.000000,1.000000,1.000000,1.063559,1.059598,1.000000,1.000000,1.248144,1.114371,1.000000,1.436321,1.117559,1.957570,0.944008,1.160511,1.529707,2.894772,1.034741,2.156884,1.978370
2013-07-30,1.638359,2.089229,1.839393,2.657248,1.489249,1.273389,1.307865,2.457650,1.860348,1.492258,1.497091,1.622566,0.914504,1.353469,1.000000,1.452509,1.061157,1.905948,1.000000,1.000000,2.104089,1.880275,2.310722,1.000000,1.000000,1.277512,1.000000,1.000000,1.000000,1.061460,1.061279,1.000000,1.000000,1.250311,1.113331,1.000000,1.439314,1.113713,1.959590,0.943755,1.160297,1.529136,2.886886,1.034236,2.150478,1.978888
2013-07-31,1.639926,2.095687,1.844345,2.657248,1.490152,1.273389,1.307865,2.461925,1.861928,1.493320,1.497622,1.622986,0.916197,1.354974,1.000000,1.450395,1.062304,1.894791,1.000000,1.000000,2.114425,1.881005,2.317205,1.000000,1.000000,1.275420,1.000000,1.000000,1.000000,1.062160,1.060019,1.000000,1.000000,1.250852,1.110214,1.000000,1.439314,1.112003,1.961610,0.945522,1.164154,1.530277,2.883281,1.034741,2.115395,1.979061
2013-08-01,1.634064,2.123798,1.869485,2.674043,1.510033,1.273389,1.324265,2.495413,1.886750,1.510581,1.515287,1.642741,0.925507,1.348372,1.000000,1.460756,1.076071,1.929718,1.000000,1.000000,2.133768,1.904597,2.354718,1.000000,1.000000,1.273851,1.000000,1.000000,1.000000,1.063559,1.052873,1.000000,1.000000,1.253561,1.107617,1.000000,1.443503,1.094054,1.986516,0.958651,1.178939,1.521633,2.852862,1.051406,2.107157,1.963290
2013-08-02,1.639567,2.127977,1.876341,2.670311,1.512141,1.273389,1.326452,2.497550,1.891715,1.513148,1.518026,1.645262,0.930707,1.352729,1.000000,1.463294,1.081348,1.930689,1.000000,1.000000,2.147500,1.907515,2.354486,1.000000,1.000000,1.275944,1.000000,1.000000,1.000000,1.069155,1.057762,1.000000,1.000000,1.255186,1.108136,1.000000,1.445897,1.094909,1.987414,0.966225,1.187724,1.526777,2.847228,1.050901,2.096785,1.972995
2013-08-05,1.638639,2.124431,1.878626,2.675909,1.510635,1.300359,1.324703,2.506100,1.893069,1.510935,1.516524,1.644211,0.931311,1.353231,1.000000,1.459276,1.077907,1.916136,1.000000,1.000000,2.150749,1.905083,2.357959,1.000000,1.000000,1.265480,1.000000,1.000000,1.000000,1.062510,1.055655,1.000000,1.000000,1.247060,1.103981,1.000000,1.442306,1.095336,1.987638,0.965216,1.187295,1.527491,2.832357,1.048881,2.095260,1.965543
2013-08-06,1.634476,2.073146,1.864914,2.655382,1.500695,1.298652,1.317049,2.480925,1.881561,1.502349,1.508486,1.634334,0.925749,1.352393,1.000000,1.453989,1.074465,1.892365,1.000000,1.000000,2.133621,1.893652,2.332720,1.000000,1.000000,1.261818,1.000000,1.000000,1.000000,1.062860,1.054390,1.000000,1.000000,1.242727,1.103981,1.000000,1.436321,1.096191,1.974625,0.963196,1.185367,1.525919,2.793375,1.039286,2.087938,1.966756
2013-08-07,1.635537,2.076439,1.858819,2.619928,1.494671,1.292165,1.317049,2.463350,1.873662,1.497481,1.502568,1.628660,0.924056,1.354404,1.000000,1.454624,1.067811,1.870536,1.000000,1.000000,2.126238,1.887085,2.316511,1.000000,1.000000,1.261818,1.000000,1.000000,1.000000,1.059712,1.053969,1.000000,1.000000,1.241643,1.100344,1.000000,1.430336,1.090208,1.966770,0.957641,1.180224,1.527920,2.797431,1.032216,2.082446,1.971089
2013-08-08,1.640661,2.059598,1.867961,2.634856,1.501298,1.292165,1.317924,2.473562,1.878627,1.502968,1.507779,1.634334,0.928651,1.355075,1.000000,1.456104,1.079971,1.912255,1.000000,1.000000,2.136869,1.895111,2.329246,1.000000,1.000000,1.267573,1.000000,1.000000,1.000000,1.065657,1.058605,1.000000,1.000000,1.242727,1.101382,1.000000,1.442306,1.088071,1.974848,0.966225,1.190295,1.530062,2.858495,1.034741,2.083362,1.975248
2013-08-09,1.640858,2.055419,1.863009,2.642320,1.497080,1.305480,1.313332,2.470949,1.874339,1.498632,1.503628,1.629711,0.924903,1.356750,1.000000,1.449549,1.081807,1.920017,1.000000,1.000000,2.130667,1.889274,2.330173,1.000000,1.000000,1.268619,1.000000,1.000000,1.000000,1.066707,1.059026,1.000000,1.000000,1.244893,1.100344,1.000000,1.446495,1.091063,1.969912,0.966731,1.192224,1.531064,2.858495,1.031206,2.101666,1.975248
2013-08-12,1.641884,2.036552,1.868342,2.664712,1.496478,1.302065,1.313332,2.484013,1.873211,1.496861,1.501331,1.627609,0.927079,1.354237,1.000000,1.446377,1.081119,1.935540,1.000000,1.000000,2.135835,1.887571,2.337120,1.000000,1.000000,1.269666,1.000000,1.000000,1.000000,1.066007,1.057762,1.000000,1.000000,1.243268,1.100864,1.000000,1.448290,1.090208,1.968566,0.965216,1.189867,1.530062,2.909644,1.027165,2.086717,1.974208
2013-08-13,1.636244,2.040604,1.868342,2.701100,1.499490,1.307869,1.315956,2.480688,1.879530,1.501287,1.506719,1.633914,0.932279,1.349545,1.000000,1.446166,1.088920,1.943301,1.000000,1.000000,2.144695,1.891706,2.335035,1.000000,1.000000,1.268619,1.000000,1.000000,1.000000,1.059712,1.051019,1.000000,1.000000,1.245977,1.092551,1.000000,1.442904,1.089353,1.972829,0.972537,1.196509,1.523919,2.878323,1.032216,2.058040,1.960170
2013-08-14,1.634718,2.032373,1.868723,2.703899,1.499490,1.309235,1.309396,2.470949,1.869375,1.493586,1.498681,1.624667,0.928772,1.348875,1.000000,1.436861,1.089149,1.949122,1.000000,1.000000,2.135540,1.882708,2.325078,1.000000,1.000000,1.264434,1.000000,1.000000,1.000000,1.059012,1.047226,1.000000,1.000000,1.244893,1.093070,1.000000,1.442306,1.085079,1.962507,0.972790,1.196938,1.521918,2.906715,1.028176,2.050108,1.956877
2013-08-15,1.627606,1.979190,1.836727,2.674976,1.470271,1.309235,1.290809,2.425112,1.842747,1.472697,1.477129,1.600921,0.913053,1.344014,1.000000,1.418887,1.080889,1.926322,1.000000,1.000000,2.101727,1.856197,2.285019,1.000000,1.000000,1.253005,1.000000,1.000000,1.000000,1.046422,1.035427,1.000000,1.000000,1.228642,1.081122,1.000000,1.429139,1.080806,1.933337,0.964459,1.187295,1.516488,2.967328,1.013026,2.012584,1.943012
2013-08-16,1.623749,1.968299,1.834822,2.674976,1.465452,1.309235,1.286654,2.414899,1.838233,1.467828,1.472625,1.596297,0.912690,1.340495,1.000000,1.409795,1.081577,1.905463,1.000000,1.000000,2.096854,1.849874,2.275294,1.000000,1.000000,1.248791,1.000000,1.000000,1.000000,1.040476,1.029527,1.000000,1.000000,1.226474,1.072809,1.000000,1.420761,1.083819,1.927054,0.966225,1.190295,1.512202,2.987382,1.011006,1.963162,1.933307
2013-08-19,1.617585,1.959942,1.827966,2.674976,1.456114,1.309235,1.279219,2.390437,1.831464,1.458446,1.463173,1.586211,0.911118,1.336640,1.000000,1.404086,1.071253,1.868111,1.000000,1.000000,2.087699,1.838929,2.252369,1.000000,1.000000,1.234044,1.000000,1.000000,1.000000,1.031033,1.016463,1.000000,1.000000,1.219922,1.059821,1.000000,1.399216,1.073058,1.914039,0.959409,1.182367,1.507486,2.974538,0.997876,1.937230,1.922735
2013-08-20,1.623501,1.985141,1.840536,2.598468,1.456114,1.309235,1.284030,2.424875,1.841844,1.465615,1.470151,1.592515,0.915108,1.340495,1.000000,1.407046,1.069417,1.865685,1.000000,1.000000,2.102170,1.847928,2.283166,1.000000,1.000000,1.241945,1.000000,1.000000,1.000000,1.036279,1.024470,1.000000,1.000000,1.224291,1.070211,1.000000,1.414178,1.068754,1.926605,0.957894,1.180224,1.511916,2.984452,1.007471,1.981161,1.934520
2013-08-21,1.617665,2.003881,1.840536,2.580741,1.456114,1.277485,1.276595,2.410149,1.833043,1.456587,1.461053,1.584319,0.911965,1.335300,1.000000,1.395627,1.055192,1.824452,1.000000,1.000000,2.106747,1.836984,2.270199,1.000000,1.000000,1.235097,1.000000,1.000000,1.000000,1.030683,1.018991,1.000000,1.000000,1.218283,1.065766,1.000000,1.398019,1.062728,1.915385,0.946532,1.167796,1.506343,2.975890,1.000401,1.976585,1.922908
2013-08-22,1.621918,2.034526,1.853486,2.577008,1.469368,1.289092,1.287747,2.444112,1.850870,1.469864,1.474303,1.598188,0.920912,1.336640,1.000000,1.403662,1.066205,1.854043,1.000000,1.000000,2.113391,1.853035,2.296828,1.000000,1.000000,1.241418,1.000000,1.000000,1.000000,1.036979,1.021941,1.000000,1.000000,1.229205,1.073611,1.000000,1.409390,1.062728,1.932439,0.956379,1.179582,1.508202,2.992564,1.012016,1.988483,1.931746
2013-08-23,1.630185,2.031740,1.853486,2.587271,1.475091,1.298310,1.292995,2.450287,1.854707,1.474821,1.479867,1.603442,0.927079,1.340495,1.000000,1.419945,1.074694,1.875872,1.000000,1.000000,2.130816,1.860332,2.300301,1.000000,1.000000,1.250898,1.000000,1.000000,1.000000,1.042924,1.035847,1.000000,1.000000,1.229751,1.081977,1.000000,1.423753,1.074349,1.940517,0.964711,1.188581,1.513202,3.039657,1.013026,2.009228,1.944746
2013-08-26,1.632579,2.085430,1.853486,2.591936,1.470573,1.293189,1.292995,2.450525,1.854256,1.469333,1.474038,1.598399,0.927563,1.342841,1.000000,1.407257,1.067811,1.853558,1.000000,1.000000,2.129781,1.854251,2.304006,1.000000,1.000000,1.247738,1.000000,1.000000,1.000000,1.040476,1.034163,1.000000,1.000000,1.229751,1.078317,1.000000,1.420163,1.072628,1.935580,0.958399,1.180439,1.515917,3.052050,1.006461,2.003431,1.948732
2013-08-27,1.632083,2.016291,1.822633,2.535022,1.445571,1.274071,1.267411,2.393051,1.824242,1.445700,1.450277,1.572129,0.908578,1.346193,1.000000,1.396261,1.048997,1.805533,1.000000,1.000000,2.083270,1.824093,2.254453,1.000000,1.000000,1.240891,1.000000,1.000000,1.000000,1.033831,1.032477,1.000000,1.000000,1.219376,1.074657,1.000000,1.405201,1.062728,1.901249,0.942240,1.159226,1.519918,3.081343,0.982221,1.993669,1.957050
2013-08-28,1.631791,2.038198,1.822633,2.532223,1.449788,1.269292,1.271129,2.397800,1.831012,1.450833,1.455223,1.577384,0.912085,1.343848,1.000000,1.396896,1.047850,1.804078,1.000000,1.000000,2.099659,1.829930,2.258621,1.000000,1.000000,1.241418,1.000000,1.000000,1.000000,1.033831,1.030370,1.000000,1.000000,1.219922,1.074134,1.000000,1.402209,1.065310,1.908204,0.941231,1.158583,1.517060,3.080442,0.983736,1.981466,1.957397
2013-08-29,1.633620,2.064916,1.822633,2.576075,1.454307,1.268609,1.273753,2.421788,1.835752,1.453135,1.457785,1.579905,0.918494,1.345187,1.000000,1.399010,1.048538,1.814750,1.000000,1.000000,2.105271,1.834551,2.274367,1.000000,1.000000,1.245631,1.000000,1.000000,1.000000,1.036279,1.034163,1.000000,1.000000,1.224291,1.077794,1.000000,1.405799,1.063588,1.913365,0.941231,1.157940,1.520060,3.061514,0.986261,1.984517,1.959303
2013-08-30,1.629627,2.040984,1.828728,2.593802,1.454307,1.255295,1.269816,2.384025,1.827402,1.448533,1.452132,1.572970,0.912569,1.343344,1.000000,1.397107,1.041196,1.829788,1.000000,1.000000,2.090800,1.827255,2.242181,1.000000,1.000000,1.248264,1.000000,1.000000,1.000000,1.034181,1.033319,1.000000,1.000000,1.217737,1.073087,1.000000,1.396224,1.061437,1.902146,0.930374,1.144655,1.517631,3.033348,0.981716,1.967739,1.959303
2013-09-03,1.629404,2.083657,1.828728,2.632057,1.453403,1.255295,1.275283,2.400175,1.841844,1.455082,1.459375,1.582217,0.917769,1.340338,1.000000,1.387380,1.057716,1.840460,1.000000,1.000000,2.102170,1.835038,2.251443,1.000000,1.000000,1.249318,1.000000,1.000000,1.000000,1.032082,1.024892,1.000000,1.000000,1.222106,1.063675,1.000000,1.397421,1.063158,1.911795,0.947795,1.165011,1.513880,3.073907,0.989796,1.950654,1.951584
2013-09-04,1.628145,2.127597,1.859200,2.632057,1.453403,1.284313,1.285780,2.421313,1.860122,1.467120,1.471475,1.595457,0.927563,1.338659,1.000000,1.396684,1.066664,1.869080,1.000000,1.000000,2.125795,1.851090,2.273209,1.000000,1.000000,1.256165,1.000000,1.000000,1.000000,1.035230,1.030766,1.000000,1.000000,1.228112,1.069427,1.000000,1.406996,1.061006,1.928849,0.956379,1.175082,1.511734,3.034250,0.997371,1.967433,1.944456
2013-09-05,1.617654,2.132662,1.864152,2.656315,1.467862,1.283631,1.287529,2.425112,1.862379,1.468979,1.472977,1.595036,0.929135,1.329422,1.000000,1.393512,1.069417,1.894306,1.000000,1.000000,2.131258,1.853035,2.278767,1.000000,1.000000,1.248264,1.000000,1.000000,1.000000,1.029984,1.024003,1.000000,1.000000,1.230843,1.064721,1.000000,1.402209,1.060575,1.931093,0.956126,1.174224,1.501569,2.978819,0.999896,1.946688,1.928459
2013-09-06,1.624007,2.128736,1.864152,2.656315,1.468464,1.291141,1.287529,2.431763,1.865538,1.469688,1.474126,1.597768,0.930223,1.334460,1.000000,1.394781,1.075153,1.920017,1.000000,1.000000,2.137164,1.854981,2.285945,1.000000,1.000000,1.249318,1.000000,1.000000,1.000000,1.035930,1.030343,1.000000,1.000000,1.234120,1.066813,1.000000,1.404603,1.061867,1.932663,0.961681,1.180224,1.507152,3.022758,0.999896,1.976891,1.931240
2013-09-09,1.629068,2.176982,1.888530,2.656315,1.484731,1.306503,1.300649,2.468575,1.887428,1.483761,1.488789,1.613529,0.941106,1.337819,1.000000,1.403874,1.093967,1.976288,1.000000,1.000000,2.156950,1.872979,2.318363,1.000000,1.000000,1.252478,1.000000,1.000000,1.000000,1.044673,1.035837,1.000000,1.000000,1.239580,1.075702,1.000000,1.416572,1.076071,1.954429,0.975315,1.197795,1.510159,3.017350,1.011511,2.018075,1.936283
2013-09-10,1.626279,2.180020,1.900338,2.744952,1.496176,1.321525,1.310270,2.492800,1.899162,1.494736,1.499123,1.625719,0.945700,1.334963,1.000000,1.414024,1.104063,1.991811,1.000000,1.000000,2.170534,1.887571,2.340593,1.000000,1.000000,1.257745,1.000000,1.000000,1.000000,1.047121,1.033301,1.000000,1.000000,1.248317,1.077271,1.000000,1.421359,1.079945,1.969688,0.985918,1.211294,1.507439,2.968454,1.023631,2.016550,1.927762
2013-09-11,1.630535,2.170650,1.898433,2.753349,1.500394,1.327328,1.314425,2.493988,1.903901,1.499428,1.504158,1.630762,0.943887,1.338659,1.000000,1.420368,1.108193,1.994721,1.000000,1.000000,2.165809,1.892922,2.342446,1.000000,1.000000,1.258272,1.000000,1.000000,1.000000,1.052017,1.038795,1.000000,1.000000,1.247225,1.077794,1.000000,1.426147,1.079514,1.974848,0.988696,1.214294,1.512592,2.967553,1.024641,2.032719,1.936804
2013-09-12,1.625651,2.172296,1.893862,2.753349,1.495273,1.322208,1.314425,2.475700,1.901644,1.495445,1.501066,1.626769,0.943282,1.338324,1.000000,1.419945,1.101080,1.968526,1.000000,1.000000,2.163299,1.887085,2.330635,1.000000,1.000000,1.254585,1.000000,1.000000,1.000000,1.049220,1.039640,1.000000,1.000000,1.245587,1.077271,1.000000,1.417769,1.079084,1.968790,0.983899,1.208294,1.510874,2.876746,1.017066,2.019601,1.935413
2013-09-13,1.627989,2.180147,1.896910,2.738421,1.495273,1.325622,1.313769,2.489237,1.903901,1.498809,1.503186,1.630132,0.943887,1.340507,1.000000,1.429249,1.106127,1.983078,1.000000,1.000000,2.168910,1.891706,2.336656,1.000000,1.000000,1.256918,1.000000,1.000000,1.000000,1.051668,1.041753,1.000000,1.000000,1.243949,1.078840,1.000000,1.422557,1.082097,1.972829,0.987433,1.213865,1.513023,2.880126,1.020096,2.025397,1.936629
2013-09-16,1.629454,2.181920,1.894625,2.781340,1.507623,1.337912,1.321423,2.494699,1.909316,1.507483,1.513079,1.640009,0.941347,1.342185,1.000000,1.437284,1.114387,2.004908,1.000000,1.000000,2.166843,1.902408,2.349623,1.000000,1.000000,1.262222,1.000000,1.000000,1.000000,1.054815,1.046825,1.000000,1.000000,1.248864,1.081977,1.000000,1.426147,1.091365,1.984273,0.996270,1.222651,1.516172,2.849256,1.031206,2.045532,1.938890
2013-09-17,1.632672,2.190151,1.908718,2.781340,1.515154,1.336887,1.326889,2.519400,1.919472,1.514210,1.519174,1.646733,0.947635,1.343361,1.000000,1.441725,1.116682,2.003453,1.000000,1.000000,2.182789,1.912137,2.366527,1.000000,1.000000,1.262222,1.000000,1.000000,1.000000,1.059012,1.049783,1.000000,1.000000,1.246133,1.084593,1.000000,1.432132,1.100460,1.994819,0.996775,1.224365,1.517603,2.850383,1.036256,2.044312,1.944107
2013-09-18,1.652031,2.220162,1.928144,2.781340,1.532926,1.374440,1.343071,2.543387,1.946100,1.531736,1.537016,1.666488,0.959001,1.354110,1.000000,1.460967,1.149491,2.084464,1.000000,1.000000,2.202133,1.934755,2.389683,1.000000,1.000000,1.282375,1.000000,1.000000,1.000000,1.079997,1.070069,1.000000,1.000000,1.262515,1.102896,1.000000,1.457268,1.122114,2.018156,1.023033,1.257149,1.530344,2.974538,1.045346,2.113564,1.972622
2013-09-19,1.649121,2.228392,1.931191,2.781340,1.530516,1.365564,1.340884,2.540775,1.945874,1.529169,1.534985,1.663756,0.961299,1.352598,1.000000,1.459064,1.139626,2.076218,1.000000,1.000000,2.206267,1.931107,2.388293,1.000000,1.000000,1.277602,1.000000,1.000000,1.000000,1.076149,1.066265,1.000000,1.000000,1.264154,1.102373,1.000000,1.454275,1.132940,2.015014,1.018488,1.250078,1.528483,2.968680,1.041306,2.111733,1.960103
2013-09-20,1.644986,2.212437,1.923573,2.781340,1.519973,1.360102,1.331263,2.531513,1.935267,1.518477,1.523414,1.650726,0.958000,1.352429,1.000000,1.445531,1.129760,2.026738,1.000000,1.000000,2.203602,1.917001,2.374400,1.000000,1.000000,1.265935,1.000000,1.000000,1.000000,1.071253,1.060772,1.000000,1.000000,1.252686,1.092523,1.000000,1.441707,1.126011,2.001550,1.010156,1.241507,1.528483,2.883281,1.035779,2.077260,1.961842
2013-09-23,1.645490,2.192304,1.918621,2.811197,1.513045,1.356688,1.324921,2.531749,1.928204,1.511451,1.517054,1.644665,0.956060,1.353437,1.000000,1.441513,1.130244,2.037254,1.000000,1.000000,2.187611,1.909107,2.365601,1.000000,1.000000,1.270177,1.000000,1.000000,1.000000,1.073352,1.063730,1.000000,1.000000,1.250485,1.093575,1.000000,1.438117,1.125145,1.992509,1.010764,1.240436,1.529628,2.874042,1.021077,2.063037,1.973492
2013-09-24,1.648855,2.195216,1.920145,2.794403,1.510937,1.355323,1.321641,2.540156,1.925488,1.507893,1.513725,1.641074,0.956060,1.356293,1.000000,1.435906,1.127478,2.016710,1.000000,1.000000,2.196643,1.905441,2.368611,1.000000,1.000000,1.273889,1.000000,1.000000,1.000000,1.073002,1.066265,1.000000,1.000000,1.253786,1.094102,1.000000,1.442423,1.135972,1.989353,1.008737,1.239793,1.533207,2.876521,1.014486,2.047336,1.978534
2013-09-25,1.651324,2.174956,1.916717,2.794403,1.507924,1.358053,1.321641,2.535393,1.918243,1.503535,1.509376,1.635794,0.952785,1.359147,1.000000,1.427592,1.127478,2.004482,1.000000,1.000000,2.187167,1.900309,2.370232,1.000000,1.000000,1.273889,1.000000,1.000000,1.000000,1.072303,1.066689,1.000000,1.000000,1.257640,1.094102,1.000000,1.444243,1.139870,1.985745,1.009243,1.241293,1.535354,2.901983,1.020063,2.054109,1.984619
2013-09-26,1.650921,2.216490,1.930429,2.792537,1.513949,1.361467,1.322953,2.549443,1.931827,1.509316,1.514080,1.642341,0.960183,1.357132,1.000000,1.431216,1.132088,2.010351,1.000000,1.000000,2.207007,1.908130,2.384126,1.000000,1.000000,1.276541,1.000000,1.000000,1.000000,1.071953,1.065420,1.000000,1.000000,1.257089,1.096210,1.000000,1.443030,1.136405,1.993412,1.013046,1.247292,1.535068,2.879450,1.020063,2.066731,1.979752
2013-09-27,1.651419,2.231178,1.927382,2.787871,1.508226,1.359419,1.317486,2.538013,1.925034,1.502379,1.507601,1.635371,0.958971,1.357468,1.000000,1.422048,1.127248,1.981982,1.000000,1.000000,2.202862,1.900065,2.374400,1.000000,1.000000,1.277602,1.000000,1.000000,1.000000,1.070903,1.062885,1.000000,1.000000,1.264244,1.092523,1.000000,1.439997,1.134240,1.985519,1.011018,1.243864,1.535926,2.906039,1.016514,2.058111,1.978186
2013-09-30,1.648444,2.221935,1.922431,2.787871,1.508226,1.348836,1.309614,2.538727,1.915526,1.494373,1.499169,1.626289,0.956666,1.358308,1.000000,1.413094,1.120103,1.962905,1.000000,1.000000,2.190128,1.890045,2.373242,1.000000,1.000000,1.271238,1.000000,1.000000,1.000000,1.067872,1.059926,1.000000,1.000000,1.252686,1.088308,1.000000,1.438177,1.131208,1.976275,1.003413,1.235079,1.534638,2.888238,1.009416,2.036252,1.973839
2013-10-01,1.647475,2.267520,1.946427,2.787871,1.514250,1.356347,1.320329,2.568256,1.934996,1.506203,1.511329,1.638750,0.966369,1.356659,1.000000,1.421622,1.127248,2.002036,1.000000,1.000000,2.225663,1.905196,2.405429,1.000000,1.000000,1.271768,1.000000,1.000000,1.000000,1.070692,1.060772,1.000000,1.000000,1.254336,1.094102,1.000000,1.450309,1.130342,1.993412,1.009243,1.243007,1.533506,2.807346,1.016514,2.065808,1.971851
2013-10-02,1.651267,2.263215,1.944904,2.779474,1.514250,1.352933,1.319455,2.557778,1.931600,1.504780,1.509021,1.636638,0.966005,1.358173,1.000000,1.418424,1.126556,2.008395,1.000000,1.000000,2.222850,1.903486,2.397788,1.000000,1.000000,1.273360,1.000000,1.000000,1.000000,1.073512,1.065633,1.000000,1.000000,1.256538,1.094102,1.000000,1.450915,1.134673,1.990029,1.008230,1.241935,1.535514,2.863001,1.016007,2.068886,1.977782
2013-10-03,1.649539,2.229405,1.923954,2.779474,1.499189,1.350201,1.319455,2.531583,1.912584,1.490904,1.496062,1.622065,0.954726,1.358846,1.000000,1.407124,1.121486,2.003015,1.000000,1.000000,2.199456,1.886868,2.376484,1.000000,1.000000,1.268056,1.000000,1.000000,1.000000,1.072454,1.060089,1.000000,1.000000,1.252135,1.084094,1.000000,1.439997,1.132508,1.973118,1.001892,1.234436,1.536661,2.865705,1.008402,2.032866,1.978828
