Date,Optimal,FBIOX,FNCMX,FSEAX,FSKAX,FSPSX,FXAIX,IWM,VUG,SPY,IVV,VOO,QQQ,BND,FBND,HDV,VEU,VWO,FDHY,FDIS,ONEQ,VV,VB,HNDL,WBII,PCEF,FDIV,CEFS,YLD,INKM,IYLD,FCEF,MLTI,YYY,MDIV,HIPS,CVY,GYLD,VTI,VEA,IEFA,AGG,GLD,XLF,VNQ
2011-05-25,1.443492,1.023900,1.370891,2.792036,1.000000,1.000000,0.981567,1.872172,1.410229,1.116833,1.119001,1.212621,0.669219,1.280306,1.000000,1.043401,1.029736,2.155866,1.000000,1.000000,1.572866,1.411367,1.734948,1.000000,1.000000,1.153941,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.147165,1.000000,1.467265,0.863034,1.000000,1.435905,3.347904,0.751859,1.700503
2011-05-26,1.446379,1.030880,1.370891,2.813603,1.000000,1.000000,0.985756,1.896830,1.419414,1.121979,1.124478,1.217428,0.673344,1.282034,1.000000,1.042020,1.038834,2.182334,1.000000,1.000000,1.583268,1.417637,1.755357,1.000000,1.000000,1.155704,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.149804,1.000000,1.476050,0.871390,1.000000,1.438989,3.339793,0.755742,1.723254
2011-05-27,1.449342,1.034312,1.370891,2.840563,1.000000,1.000000,0.989946,1.909844,1.424882,1.126281,1.129028,1.222835,0.676761,1.282506,1.000000,1.045176,1.046662,2.204240,1.000000,1.000000,1.592080,1.424371,1.765898,1.000000,1.000000,1.159671,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.152442,1.000000,1.482908,0.877426,1.000000,1.440330,3.373141,0.761082,1.733086
2011-05-31,1.452762,1.048273,1.407861,2.898973,1.000000,1.000000,1.000419,1.937013,1.439317,1.138008,1.140065,1.235051,0.687720,1.284078,1.000000,1.054251,1.065493,2.241205,1.000000,1.000000,1.615481,1.438768,1.787876,1.000000,1.000000,1.162756,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.161412,1.000000,1.498980,0.894835,1.000000,1.440732,3.371789,0.768848,1.760613
2011-06-01,1.454521,1.027686,1.375372,2.870217,1.000000,1.000000,0.977796,1.874683,1.408260,1.112447,1.114957,1.207615,0.672755,1.290288,1.000000,1.040639,1.043066,2.208804,1.000000,1.000000,1.587023,1.406723,1.735172,1.000000,1.000000,1.160553,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.144527,1.000000,1.464907,0.874176,1.000000,1.446958,3.377873,0.743122,1.710053
2011-06-02,1.448986,1.034667,1.377239,2.870217,1.000000,1.000000,0.976539,1.874000,1.408698,1.111266,1.113525,1.206213,0.674169,1.285087,1.000000,1.036102,1.047720,2.227971,1.000000,1.000000,1.579223,1.405330,1.732482,1.000000,1.000000,1.158790,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.139250,1.000000,1.462122,0.879515,1.000000,1.441176,3.368634,0.743608,1.697694
2011-06-03,1.449028,1.034667,1.357073,2.866622,1.000000,1.000000,0.967114,1.846601,1.393170,1.100215,1.102740,1.194597,0.664034,1.287293,1.000000,1.027816,1.047932,2.214280,1.000000,1.000000,1.556976,1.391165,1.708484,1.000000,1.000000,1.153941,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.133973,1.000000,1.447121,0.879515,1.000000,1.443058,3.384858,0.738754,1.704435
2011-06-06,1.446980,1.006626,1.357073,2.838765,1.000000,1.000000,0.956850,1.816235,1.377860,1.088573,1.091113,1.181980,0.658614,1.286505,1.000000,1.022292,1.033756,2.184616,1.000000,1.000000,1.539930,1.375143,1.681124,1.000000,1.000000,1.149093,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.122364,1.000000,1.430406,0.867909,1.000000,1.443327,3.390716,0.724678,1.679436
2011-06-07,1.448797,1.015263,1.341389,2.859433,1.000000,1.000000,0.956011,1.820574,1.377204,1.087898,1.090101,1.180378,0.657435,1.288081,1.000000,1.022292,1.042431,2.201958,1.000000,1.000000,1.538485,1.375143,1.686955,1.000000,1.000000,1.153501,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.122892,1.000000,1.429763,0.874872,1.000000,1.446285,3.389364,0.723222,1.697132
2011-06-08,1.448429,1.009465,1.341389,2.826184,1.000000,1.000000,0.952032,1.800253,1.369112,1.083343,1.085636,1.175572,0.652722,1.290603,1.000000,1.023279,1.030159,2.187810,1.000000,1.000000,1.524472,1.368409,1.669461,1.000000,1.000000,1.148211,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.117087,1.000000,1.422264,0.863962,1.000000,1.447496,3.375620,0.716426,1.692357
2011-06-09,1.447600,1.005679,1.333173,2.812705,1.000000,1.000000,0.959153,1.809842,1.378954,1.091610,1.093809,1.184584,0.653900,1.287609,1.000000,1.026238,1.040526,2.200133,1.000000,1.000000,1.529384,1.378394,1.678881,1.000000,1.000000,1.150856,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.123947,1.000000,1.432335,0.873712,1.000000,1.445344,3.392519,0.724678,1.674099
2011-06-10,1.444698,0.987340,1.312634,2.812705,1.000000,1.000000,0.945748,1.780847,1.356645,1.076425,1.078811,1.167962,0.643884,1.289184,1.000000,1.014796,1.017254,2.154952,1.000000,1.000000,1.506705,1.358424,1.652866,1.000000,1.000000,1.139395,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.109172,1.000000,1.411977,0.851892,1.000000,1.445210,3.362776,0.719824,1.631966
2011-06-13,1.442086,0.985329,1.310767,2.812705,1.000000,1.000000,0.946585,1.775824,1.352927,1.077269,1.079654,1.168763,0.643884,1.287924,1.000000,1.019136,1.017888,2.150845,1.000000,1.000000,1.503526,1.359120,1.648156,1.000000,1.000000,1.132344,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.109700,1.000000,1.411763,0.854213,1.000000,1.443327,3.329653,0.727105,1.638707
2011-06-14,1.441152,0.992073,1.330559,2.800124,1.000000,1.000000,0.958735,1.813952,1.373486,1.090935,1.093219,1.183783,0.652133,1.282564,1.000000,1.026633,1.035661,2.181422,1.000000,1.000000,1.525050,1.376768,1.682918,1.000000,1.000000,1.139395,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.123947,1.000000,1.431263,0.869069,1.000000,1.439428,3.349932,0.730988,1.663145
2011-06-15,1.442119,0.983318,1.306659,2.769570,1.000000,1.000000,0.941977,1.781532,1.350084,1.071533,1.073840,1.163155,0.639759,1.287766,1.000000,1.012231,1.006252,2.138523,1.000000,1.000000,1.500204,1.352619,1.655333,1.000000,1.000000,1.128356,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.107062,1.000000,1.405762,0.839357,1.000000,1.443058,3.360072,0.714970,1.636460
2011-06-16,1.442053,0.985447,1.302925,2.730929,1.000000,1.000000,0.943862,1.785641,1.347897,1.073895,1.075778,1.165358,0.637285,1.288554,1.000000,1.018544,0.999481,2.121638,1.000000,1.000000,1.492258,1.354244,1.656230,1.000000,1.000000,1.123036,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.104951,1.000000,1.408120,0.837500,1.000000,1.444000,3.356692,0.718853,1.649381
2011-06-17,1.443930,0.978348,1.299564,2.721943,1.000000,1.000000,0.943862,1.786098,1.350084,1.077099,1.079233,1.168562,0.635289,1.289816,1.000000,1.022687,1.007521,2.125289,1.000000,1.000000,1.491390,1.357727,1.657128,1.000000,1.000000,1.125252,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.111283,1.000000,1.412620,0.845857,1.000000,1.445344,3.378549,0.725332,1.665111
2011-06-20,1.443134,0.986039,1.305913,2.721943,1.000000,1.000000,0.951822,1.802536,1.357957,1.082609,1.085130,1.175171,0.638596,1.288239,1.000000,1.027619,1.005828,2.119357,1.000000,1.000000,1.494720,1.365158,1.671480,1.000000,1.000000,1.126583,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.115505,1.000000,1.419262,0.845392,1.000000,1.443461,3.380577,0.724845,1.685334
2011-06-21,1.447803,0.997160,1.334667,2.721943,1.000000,1.000000,0.964600,1.841578,1.381359,1.097446,1.099538,1.191193,0.652296,1.288554,1.000000,1.031367,1.027409,2.156321,1.000000,1.000000,1.531071,1.385360,1.707588,1.000000,1.000000,1.140327,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.130807,1.000000,1.440907,0.863730,1.000000,1.444806,3.397025,0.735075,1.698536
2011-06-22,1.446931,0.992428,1.325705,2.749801,1.000000,1.000000,0.958525,1.827423,1.372829,1.090833,1.092882,1.184184,0.647571,1.288870,1.000000,1.024660,1.017465,2.139437,1.000000,1.000000,1.523105,1.377233,1.698168,1.000000,1.000000,1.140770,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.128169,1.000000,1.432978,0.854213,1.000000,1.443865,3.402208,0.730690,1.693480
2011-06-23,1.448453,0.997989,1.334294,2.731828,1.000000,1.000000,0.955802,1.834501,1.374579,1.087696,1.089877,1.180178,0.653595,1.292023,1.000000,1.022559,1.010060,2.128483,1.000000,1.000000,1.530637,1.373517,1.700187,1.000000,1.000000,1.143430,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.123420,1.000000,1.430621,0.845857,1.000000,1.448572,3.342496,0.723384,1.659212
2011-06-24,1.444974,0.992783,1.317489,2.761483,1.000000,1.000000,0.944491,1.825140,1.357577,1.075064,1.077518,1.167198,0.642257,1.293283,1.000000,1.013441,1.002020,2.128483,1.000000,1.000000,1.511810,1.358239,1.686282,1.000000,1.000000,1.138997,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.117860,1.000000,1.414329,0.838197,1.000000,1.447226,3.295628,0.718999,1.659467
2011-06-27,1.443754,1.003668,1.317489,2.761483,1.000000,1.000000,0.953288,1.839296,1.370740,1.084645,1.086576,1.177059,0.652532,1.289500,1.000000,1.018396,1.010271,2.147651,1.000000,1.000000,1.530057,1.369435,1.700411,1.000000,1.000000,1.142100,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.122672,1.000000,1.426381,0.845392,1.000000,1.444672,3.283686,0.726306,1.666549
2011-06-28,1.442272,1.024373,1.317489,2.768672,1.000000,1.000000,0.965856,1.867834,1.393118,1.098802,1.100712,1.192152,0.662217,1.284772,1.000000,1.023946,1.024658,2.175489,1.000000,1.000000,1.554242,1.387396,1.726427,1.000000,1.000000,1.147863,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.131225,1.000000,1.446180,0.855606,1.000000,1.438890,3.295178,0.729716,1.680429
2011-06-29,1.441016,1.022480,1.361181,2.768672,1.000000,1.000000,0.974026,1.876739,1.404965,1.108213,1.110785,1.202818,0.664933,1.281934,1.000000,1.029298,1.039257,2.193744,1.000000,1.000000,1.561049,1.399992,1.735172,1.000000,1.000000,1.152297,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.141383,1.000000,1.458877,0.870694,1.000000,1.434587,3.316358,0.744817,1.697993
2011-06-30,1.440862,1.022835,1.361181,2.768672,1.000000,1.000000,0.983871,1.890438,1.419225,1.118810,1.120944,1.214288,0.673791,1.279254,1.000000,1.036830,1.053856,2.218844,1.000000,1.000000,1.579731,1.413287,1.750423,1.000000,1.000000,1.155845,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.149402,1.000000,1.472004,0.883925,1.000000,1.434318,3.289770,0.747740,1.702525
2011-07-01,1.443341,1.034430,1.398898,2.768672,1.000000,1.000000,0.998115,1.919889,1.439847,1.135341,1.137281,1.232601,0.683948,1.279840,1.000000,1.047335,1.064858,2.244399,1.000000,1.000000,1.606379,1.433813,1.778008,1.000000,1.000000,1.162494,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.160628,1.000000,1.493094,0.893210,1.000000,1.434777,3.265660,0.761379,1.731704
2011-07-05,1.450302,1.033128,1.398898,2.880102,1.000000,1.000000,0.998115,1.924516,1.443138,1.134409,1.136858,1.230589,0.687373,1.284107,1.000000,1.045947,1.059145,2.238467,1.000000,1.000000,1.609565,1.432647,1.781821,1.000000,1.000000,1.161608,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.159559,1.000000,1.492879,0.887175,1.000000,1.440305,3.326498,0.754560,1.745018
2011-07-06,1.452290,1.037624,1.408234,2.869318,1.000000,1.000000,0.998115,1.932302,1.447745,1.135765,1.137874,1.232400,0.689617,1.284897,1.000000,1.050704,1.053856,2.232534,1.000000,1.000000,1.614200,1.434747,1.791240,1.000000,1.000000,1.161165,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.161697,1.000000,1.495892,0.882765,1.000000,1.441115,3.355340,0.750663,1.758049
2011-07-07,1.452069,1.046734,1.427280,2.869318,1.000000,1.000000,1.008588,1.961385,1.464858,1.147550,1.150402,1.245883,0.699065,1.282211,1.000000,1.053281,1.064011,2.259461,1.000000,1.000000,1.638674,1.450607,1.815237,1.000000,1.000000,1.167372,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.167578,1.000000,1.512033,0.889960,1.000000,1.437069,3.360748,0.762841,1.780145
2011-07-08,1.457979,1.049811,1.427280,2.891784,1.000000,1.000000,0.996648,1.949477,1.455644,1.139411,1.141514,1.237431,0.697176,1.288848,1.000000,1.050110,1.051317,2.236185,1.000000,1.000000,1.631578,1.440578,1.804921,1.000000,1.000000,1.164711,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.163836,1.000000,1.501272,0.878586,1.000000,1.444486,3.385534,0.753098,1.777879
2011-07-11,1.457890,1.031590,1.392550,2.828880,1.000000,1.000000,0.978634,1.908028,1.427562,1.118810,1.121536,1.214489,0.684539,1.292641,1.000000,1.040794,1.021273,2.172294,1.000000,1.000000,1.593055,1.413754,1.764776,1.000000,1.000000,1.156287,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.146729,1.000000,1.473511,0.852357,1.000000,1.448396,3.415728,0.732639,1.747001
2011-07-12,1.459189,1.030762,1.392550,2.778557,1.000000,1.000000,0.974235,1.897265,1.419444,1.113978,1.116203,1.209056,0.679342,1.293906,1.000000,1.038217,1.015137,2.153128,1.000000,1.000000,1.592766,1.406989,1.755806,1.000000,1.000000,1.156287,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.144056,1.000000,1.467055,0.846089,1.000000,1.449610,3.442316,0.729716,1.752950
2011-07-13,1.462550,1.039044,1.389936,2.820793,1.000000,1.000000,0.977377,1.914210,1.425587,1.117708,1.120182,1.213282,0.682176,1.295645,1.000000,1.038217,1.030371,2.185529,1.000000,1.000000,1.591462,1.411421,1.767916,1.000000,1.000000,1.156732,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.148332,1.000000,1.472650,0.859088,1.000000,1.452442,3.473186,0.730203,1.735670
2011-07-14,1.457824,1.039044,1.372758,2.820793,1.000000,1.000000,0.970884,1.883754,1.412863,1.109993,1.112394,1.205434,0.674263,1.290744,1.000000,1.038811,1.021485,2.165904,1.000000,1.000000,1.576401,1.401857,1.742125,1.000000,1.000000,1.151410,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.137640,1.000000,1.460168,0.852124,1.000000,1.448801,3.482199,0.724845,1.719523
2011-07-15,1.461364,1.031945,1.386202,2.824387,1.000000,1.000000,0.976330,1.896349,1.427123,1.116436,1.118743,1.212075,0.683239,1.293116,1.000000,1.035640,1.026986,2.178227,1.000000,1.000000,1.588277,1.410488,1.752665,1.000000,1.000000,1.153729,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.142986,1.000000,1.469422,0.855374,1.000000,1.450824,3.497071,0.723384,1.738502
2011-07-18,1.459402,1.020824,1.373878,2.810907,1.000000,1.000000,0.968370,1.865892,1.417031,1.107280,1.109093,1.201811,0.679578,1.291377,1.000000,1.028108,1.012599,2.153584,1.000000,1.000000,1.577993,1.398126,1.727099,1.000000,1.000000,1.146597,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.130691,1.000000,1.455864,0.842143,1.000000,1.448666,3.527941,0.713641,1.726322
2011-07-19,1.464122,1.039991,1.404500,2.836968,1.000000,1.000000,0.984080,1.908028,1.445551,1.125253,1.127631,1.221332,0.695050,1.294854,1.000000,1.036830,1.027409,2.184616,1.000000,1.000000,1.609420,1.421218,1.764327,1.000000,1.000000,1.151946,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.144056,1.000000,1.480398,0.855374,1.000000,1.451768,3.484903,0.722409,1.754083
2011-07-20,1.463140,1.029224,1.398525,2.836968,1.000000,1.000000,0.983661,1.904822,1.441822,1.124574,1.127039,1.221332,0.692097,1.292800,1.000000,1.034848,1.036507,2.189179,1.000000,1.000000,1.606813,1.420984,1.762533,1.000000,1.000000,1.155066,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.145125,1.000000,1.479536,0.865820,1.000000,1.449475,3.515548,0.730690,1.766831
2011-07-21,1.461790,1.045315,1.408608,2.861231,1.000000,1.000000,0.997067,1.922226,1.457398,1.140173,1.142445,1.237632,0.696703,1.289954,1.000000,1.048326,1.055760,2.219757,1.000000,1.000000,1.616227,1.438945,1.777560,1.000000,1.000000,1.161752,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.156352,1.000000,1.497614,0.884389,1.000000,1.447183,3.488734,0.748227,1.780995
2011-07-22,1.466545,1.053005,1.408608,2.887291,1.000000,1.000000,0.997905,1.924744,1.462883,1.140937,1.143207,1.238638,0.703908,1.293431,1.000000,1.044163,1.057875,2.221582,1.000000,1.000000,1.627958,1.441044,1.783166,1.000000,1.000000,1.161752,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.153678,1.000000,1.500196,0.886246,1.000000,1.450284,3.517801,0.746278,1.789777
2011-07-25,1.462952,1.053005,1.408608,2.873812,1.000000,1.000000,0.992249,1.902074,1.456082,1.134578,1.137196,1.231595,0.702491,1.289164,1.000000,1.035838,1.050048,2.218844,1.000000,1.000000,1.620572,1.432647,1.764104,1.000000,1.000000,1.149271,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.147263,1.000000,1.490512,0.880211,1.000000,1.446104,3.545291,0.740920,1.773063
2011-07-26,1.465753,1.053005,1.411222,2.903466,1.000000,1.000000,0.988270,1.887647,1.451914,1.130339,1.132625,1.226363,0.704262,1.292325,1.000000,1.033262,1.056606,2.228427,1.000000,1.000000,1.618254,1.427282,1.751320,1.000000,1.000000,1.147041,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.144590,1.000000,1.484271,0.885782,1.000000,1.449475,3.554980,0.739946,1.777029
2011-07-27,1.458829,1.003194,1.411222,2.875609,1.000000,1.000000,0.968161,1.831313,1.418567,1.107195,1.109601,1.202012,0.686074,1.289638,1.000000,1.025135,1.031641,2.193287,1.000000,1.000000,1.577270,1.397193,1.700636,1.000000,1.000000,1.128764,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.124275,1.000000,1.451560,0.864195,1.000000,1.447048,3.541911,0.722409,1.727171
2011-07-28,1.461461,1.002485,1.411222,2.890885,1.000000,1.000000,0.965228,1.828336,1.417031,1.103974,1.106214,1.198591,0.687255,1.293431,1.000000,1.018793,1.029736,2.195569,1.000000,1.000000,1.575386,1.393227,1.692562,1.000000,1.000000,1.123415,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.122137,1.000000,1.446610,0.860945,1.000000,1.449879,3.544840,0.722896,1.728871
2011-07-29,1.467761,1.010885,1.411222,2.890885,1.000000,1.000000,0.958944,1.826046,1.408914,1.096429,1.098850,1.189334,0.685011,1.300069,1.000000,1.010269,1.028890,2.205153,1.000000,1.000000,1.570318,1.384830,1.686955,1.000000,1.000000,1.117174,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.116791,1.000000,1.438647,0.862802,1.000000,1.458509,3.566696,0.720948,1.729154
2011-08-01,1.469774,1.000828,1.363795,2.883696,1.000000,1.000000,0.954964,1.814138,1.403210,1.091766,1.093686,1.185108,0.681822,1.304205,1.000000,1.010468,1.021485,2.203328,1.000000,1.000000,1.563511,1.378532,1.677984,1.000000,1.000000,1.132776,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.118394,1.000000,1.432191,0.852821,1.000000,1.462026,3.553853,0.718512,1.703092
2011-08-02,1.472695,1.000828,1.326451,2.827083,1.000000,1.000000,0.930666,1.757575,1.365036,1.063874,1.066513,1.155526,0.664579,1.309752,1.000000,0.994809,0.993769,2.138979,1.000000,1.000000,1.521657,1.343311,1.625953,1.000000,1.000000,1.126089,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.096476,1.000000,1.394315,0.830537,1.000000,1.468247,3.639477,0.699027,1.648702
2011-08-03,1.474797,0.966280,1.338775,2.802820,1.000000,1.000000,0.935484,1.769254,1.375786,1.069639,1.072100,1.161362,0.670956,1.310702,1.000000,0.996791,0.996730,2.129396,1.000000,1.000000,1.534981,1.350542,1.633355,1.000000,1.000000,1.127873,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.098079,1.000000,1.402063,0.835179,1.000000,1.469733,3.638801,0.702437,1.635105
2011-08-04,1.472639,0.883578,1.271183,2.802820,1.000000,1.000000,0.890867,1.662539,1.305582,1.019535,1.021479,1.107027,0.639777,1.318626,1.000000,0.965475,0.931354,2.007548,1.000000,1.000000,1.460832,1.283831,1.534003,1.000000,1.000000,1.090871,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.054777,1.000000,1.331691,0.775523,1.000000,1.477577,3.619648,0.666877,1.555219
2011-08-05,1.463630,0.878490,1.259233,2.649155,1.000000,1.000000,0.890448,1.633457,1.302510,1.018009,1.019448,1.104612,0.635761,1.310070,1.000000,0.976971,0.940875,1.992030,1.000000,1.000000,1.445335,1.279866,1.505521,1.000000,1.000000,1.077052,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.046223,1.000000,1.326095,0.790147,1.000000,1.467840,3.644660,0.654211,1.516409
2011-08-08,1.458939,0.878490,1.172221,2.484705,1.000000,1.000000,0.831169,1.491248,1.217607,0.951713,0.953420,1.033775,0.597495,1.316249,1.000000,0.932373,0.868304,1.831391,1.000000,1.000000,1.350042,1.194728,1.378808,1.000000,1.000000,1.001265,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.974051,1.000000,1.234202,0.729563,1.000000,1.468517,3.765660,0.592346,1.384683
2011-08-09,1.472879,0.868197,1.234586,2.572771,1.000000,1.000000,0.870549,1.590634,1.276622,0.995967,1.002517,1.080061,0.626313,1.320844,1.000000,0.959132,0.921410,1.929053,1.000000,1.000000,1.409564,1.252575,1.468068,1.000000,1.000000,1.046737,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.032323,1.000000,1.295966,0.778077,1.000000,1.477171,3.799234,0.638136,1.510744
2011-08-10,1.480166,0.824420,1.184545,2.455949,1.000000,1.000000,0.832635,1.512774,1.225066,0.951968,0.953166,1.033171,0.600684,1.331304,1.000000,0.930788,0.872536,1.829565,1.000000,1.000000,1.361048,1.197760,1.406169,1.000000,1.000000,1.033363,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.007197,1.000000,1.240874,0.732117,1.000000,1.489205,3.933754,0.593808,1.475899
2011-08-11,1.471843,0.856720,1.239440,2.553900,1.000000,1.000000,0.871177,1.588344,1.279255,0.994696,0.997015,1.078450,0.627139,1.318467,1.000000,0.964682,0.913158,1.934984,1.000000,1.000000,1.428681,1.253275,1.475469,1.000000,1.000000,1.064123,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.044084,1.000000,1.297688,0.766471,1.000000,1.470680,3.847454,0.626932,1.552386
2011-08-12,1.476313,0.873521,1.247283,2.524246,1.000000,1.000000,0.875785,1.598191,1.292418,1.001393,1.003787,1.087104,0.632690,1.322746,1.000000,0.966862,0.923949,1.933616,1.000000,1.000000,1.432012,1.262371,1.486682,1.000000,1.000000,1.070810,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.048896,1.000000,1.306296,0.778077,1.000000,1.477171,3.829878,0.622548,1.552103
2011-08-15,1.481033,0.902035,1.270436,2.586250,1.000000,1.000000,0.894847,1.643304,1.316332,1.022587,1.024526,1.109442,0.642020,1.320527,1.000000,0.987079,0.944472,1.980165,1.000000,1.000000,1.455473,1.288962,1.528620,1.000000,1.000000,1.092609,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.073488,1.000000,1.334703,0.796415,1.000000,1.479469,3.871113,0.642520,1.608759
2011-08-16,1.484259,0.898367,1.255872,2.579062,1.000000,1.000000,0.886468,1.613076,1.303607,1.013855,1.015892,1.099983,0.636588,1.324490,1.000000,0.984106,0.931777,1.958259,1.000000,1.000000,1.444612,1.277067,1.503502,1.000000,1.000000,1.083639,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.067072,1.000000,1.322006,0.782255,1.000000,1.482580,3.918882,0.629855,1.603943
2011-08-17,1.485952,0.896356,1.249523,2.579062,1.000000,1.000000,0.887516,1.613534,1.301413,1.014533,1.016908,1.101191,0.632808,1.326866,1.000000,0.990052,0.938759,1.971494,1.000000,1.000000,1.433749,1.277999,1.498793,1.000000,1.000000,1.091263,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.072953,1.000000,1.322221,0.787362,1.000000,1.485014,3.930149,0.633752,1.608476
