Date,Price,Adj Close,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY,SPY
Date,,,,,,,,,
2012-06-05,101.83222198486328,0.0,129.07000732421875,0.0,129.25999450683594,127.77999877929688,127.8499984741211,0.0,164149400
2012-06-06,104.12020874023438,0.0,131.97000122070312,0.0,132.02999877929688,129.92999267578125,129.97000122070312,0.0,184202800
2012-06-07,104.18331146240234,0.0,132.0500030517578,0.0,133.52999877929688,131.77999877929688,133.47000122070312,0.0,184772700
2012-06-08,105.01174926757812,0.0,133.10000610351562,0.0,133.1300048828125,131.2899932861328,131.7100067138672,0.0,143915400
2012-06-11,103.6783676147461,0.0,131.41000366210938,0.0,134.25,131.27999877929688,134.1699981689453,0.0,169756100
2012-06-12,104.86972045898438,0.0,132.9199981689453,0.0,133.00999450683594,131.16000366210938,131.7899932861328,0.0,181931800
2012-06-13,104.1991195678711,0.0,132.07000732421875,0.0,133.36000061035156,131.6199951171875,132.52999877929688,0.0,172223900
2012-06-14,105.30366516113281,0.0,133.47000122070312,0.0,134.0,131.97999572753906,132.33999633789062,0.0,230615500
2012-06-15,106.3805923461914,0.0,134.13999938964844,0.688,134.25999450683594,133.10000610351562,133.3800048828125,0.0,169444500
2012-06-18,106.58680725097656,0.0,134.39999389648438,0.0,134.72999572753906,133.27999877929688,133.5800018310547,0.0,131360900
2012-06-19,107.61779022216797,0.0,135.6999969482422,0.0,136.25,134.3699951171875,135.0800018310547,0.0,137382600
2012-06-20,107.44330596923828,0.0,135.47999572753906,0.0,136.10000610351562,134.27000427246094,135.7100067138672,0.0,206451800
2012-06-21,105.03243255615234,0.0,132.44000244140625,0.0,135.77999877929688,132.3300018310547,135.63999938964844,0.0,205272200
2012-06-22,105.84136962890625,0.0,133.4600067138672,0.0,133.7100067138672,132.6199951171875,133.1300048828125,0.0,130029200
2012-06-25,104.14420318603516,0.0,131.32000732421875,0.0,132.10000610351562,130.85000610351562,132.0500030517578,0.0,146375700
2012-06-26,104.6676254272461,0.0,131.97999572753906,0.0,132.3800048828125,130.92999267578125,131.6999969482422,0.0,141634000
2012-06-27,105.61133575439453,0.0,133.1699981689453,0.0,133.42999267578125,131.97000122070312,132.4199981689453,0.0,108088000
2012-06-28,105.30999755859375,0.0,132.7899932861328,0.0,132.99000549316406,131.27999877929688,132.2899932861328,0.0,169242100
2012-06-29,107.93501281738281,0.0,136.10000610351562,0.0,136.27000427246094,134.85000610351562,135.1999969482422,0.0,212250900
2012-07-02,108.26020812988281,0.0,136.50999450683594,0.0,136.64999389648438,135.52000427246094,136.47999572753906,0.0,129524500
2012-07-03,108.97393798828125,0.0,137.41000366210938,0.0,137.50999450683594,136.33999633789062,136.47999572753906,0.0,80450000
2012-07-05,108.48221588134766,0.0,136.7899932861328,0.0,137.8000030517578,136.2899932861328,136.89999389648438,0.0,126177500
2012-07-06,107.45124816894531,0.0,135.49000549316406,0.0,135.77000427246094,134.85000610351562,135.47000122070312,0.0,151192100
2012-07-09,107.31645202636719,0.0,135.32000732421875,0.0,135.57000732421875,134.6999969482422,135.3800048828125,0.0,103780500
2012-07-10,106.3805923461914,0.0,134.13999938964844,0.0,136.22999572753906,133.67999267578125,136.00999450683594,0.0,167884800
2012-07-11,106.3965072631836,0.0,134.16000366210938,0.0,134.60000610351562,133.3800048828125,134.2100067138672,0.0,141733400
2012-07-12,105.88098907470703,0.0,133.50999450683594,0.0,134.22999572753906,132.60000610351562,133.3800048828125,0.0,143583200
2012-07-13,107.65748596191406,0.0,135.75,0.0,135.88999938964844,133.83999633789062,133.86000061035156,0.0,129642600
2012-07-16,107.40367126464844,0.0,135.42999267578125,0.0,135.8300018310547,134.89999389648438,135.44000244140625,0.0,97525200
2012-07-17,108.14120483398438,0.0,136.36000061035156,0.0,136.63999938964844,134.5500030517578,135.97000122070312,0.0,138860300
2012-07-18,108.94214630126953,0.0,137.3699951171875,0.0,137.63999938964844,135.9600067138672,136.0399932861328,0.0,113349700
2012-07-19,109.22769927978516,0.0,137.72999572753906,0.0,138.17999267578125,137.2100067138672,137.64999389648438,0.0,129847300
2012-07-20,108.22846221923828,0.0,136.47000122070312,0.0,137.16000366210938,136.32000732421875,136.9499969482422,0.0,142904500
2012-07-23,107.13404846191406,0.0,135.08999633789062,0.0,136.3800048828125,133.83999633789062,134.47000122070312,0.0,145210900
2012-07-24,106.2140884399414,0.0,133.92999267578125,0.0,135.25,133.02999877929688,135.19000244140625,0.0,173301200
2012-07-25,106.2378921508789,0.0,133.9600067138672,0.0,134.55999755859375,133.25,134.2100067138672,0.0,129122300
2012-07-26,107.99053192138672,0.0,136.1699981689453,0.0,136.4600067138672,135.25999450683594,135.88999938964844,0.0,156526500
2012-07-27,109.98108673095703,0.0,138.67999267578125,0.0,139.07000732421875,136.13999938964844,136.88999938964844,0.0,236768900
2012-07-30,109.98108673095703,0.0,138.67999267578125,0.0,139.33999633789062,138.27000427246094,138.52000427246094,0.0,106782000
2012-07-31,109.21183013916016,0.0,137.7100067138672,0.0,138.8699951171875,137.7100067138672,138.49000549316406,0.0,120575900
2012-08-01,109.11665344238281,0.0,137.58999633789062,0.0,138.72999572753906,137.39999389648438,138.6999969482422,0.0,138293800
2012-08-02,108.3632583618164,0.0,136.63999938964844,0.0,137.57000732421875,135.5800018310547,136.5500030517578,0.0,199556600
2012-08-03,110.51244354248047,0.0,139.35000610351562,0.0,139.63999938964844,136.67999267578125,138.55999755859375,0.0,157825000
2012-08-06,110.72655487060547,0.0,139.6199951171875,0.0,140.1699981689453,139.55999755859375,139.72000122070312,0.0,86326200
2012-08-07,111.2817153930664,0.0,140.32000732421875,0.0,140.9199981689453,140.02999877929688,140.17999267578125,0.0,109545100
2012-08-08,111.4165267944336,0.0,140.49000549316406,0.0,140.64999389648438,139.80999755859375,139.85000610351562,0.0,89754700
2012-08-09,111.5116958618164,0.0,140.61000061035156,0.0,140.88999938964844,140.14999389648438,140.2899932861328,0.0,90291700
2012-08-10,111.69408416748047,0.0,140.83999633789062,0.0,140.88999938964844,139.80999755859375,140.0399932861328,0.0,99792700
2012-08-13,111.63858032226562,0.0,140.77000427246094,0.0,140.83999633789062,140.0399932861328,140.60000610351562,0.0,79426900
2012-08-14,111.65447235107422,0.0,140.7899932861328,0.0,141.3800048828125,140.3699951171875,141.2899932861328,0.0,102379400
2012-08-15,111.78131103515625,0.0,140.9499969482422,0.0,141.19000244140625,140.5500030517578,140.63999938964844,0.0,71085900
2012-08-16,112.60612487792969,0.0,141.99000549316406,0.0,142.16000366210938,140.8000030517578,141.14999389648438,0.0,112014200
2012-08-17,112.75679016113281,0.0,142.17999267578125,0.0,142.3000030517578,141.86000061035156,142.22999572753906,0.0,90813700
2012-08-20,112.76478576660156,0.0,142.19000244140625,0.0,142.22000122070312,141.58999633789062,141.97999572753906,0.0,78255700
2012-08-21,112.42375183105469,0.0,141.75999450683594,0.0,143.08999633789062,141.4499969482422,142.5399932861328,0.0,105581100
2012-08-22,112.4713134765625,0.0,141.82000732421875,0.0,142.0500030517578,141.07000732421875,141.39999389648438,0.0,133243500
2012-08-23,111.55133819580078,0.0,140.66000366210938,0.0,141.47999572753906,140.44000244140625,141.47000122070312,0.0,111466400
2012-08-24,112.22547149658203,0.0,141.50999450683594,0.0,141.8300018310547,140.22000122070312,140.30999755859375,0.0,99481200
2012-08-27,112.2492446899414,0.0,141.5399932861328,0.0,142.0800018310547,141.33999633789062,141.88999938964844,0.0,68785900
2012-08-28,112.1382064819336,0.0,141.39999389648438,0.0,141.83999633789062,140.97000122070312,141.17999267578125,0.0,75689600
2012-08-29,112.22547149658203,0.0,141.50999450683594,0.0,141.88999938964844,141.1199951171875,141.52000427246094,0.0,65421300
2012-08-30,111.4165267944336,0.0,140.49000549316406,0.0,140.94000244140625,140.19000244140625,140.89999389648438,0.0,96589900
2012-08-31,111.9478759765625,0.0,141.16000366210938,0.0,141.82000732421875,140.36000061035156,141.2899932861328,0.0,151970400
2012-09-04,111.84479522705078,0.0,141.02999877929688,0.0,141.4600067138672,140.1300048828125,141.0399932861328,0.0,120226200
2012-09-05,111.74962615966797,0.0,140.91000366210938,0.0,141.47000122070312,140.6300048828125,141.08999633789062,0.0,100660300
2012-09-06,114.01773834228516,0.0,143.77000427246094,0.0,143.77999877929688,141.75,141.75999450683594,0.0,158272500
2012-09-07,114.4618911743164,0.0,144.3300018310547,0.0,144.38999938964844,143.8800048828125,144.00999450683594,0.0,107272100
2012-09-10,113.81157684326172,0.0,143.50999450683594,0.0,144.44000244140625,143.4600067138672,144.19000244140625,0.0,86458500
2012-09-11,114.12875366210938,0.0,143.91000366210938,0.0,144.3699951171875,143.55999755859375,143.60000610351562,0.0,88760000
2012-09-12,114.50950622558594,0.0,144.38999938964844,0.0,144.5500030517578,143.89999389648438,144.38999938964844,0.0,87640900
2012-09-13,116.25418853759766,0.0,146.58999633789062,0.0,147.0399932861328,143.99000549316406,144.3699951171875,0.0,225470200
2012-09-14,116.76966094970703,0.0,147.24000549316406,0.0,148.11000061035156,146.75999450683594,146.8800048828125,0.0,169777000
2012-09-17,116.3731689453125,0.0,146.74000549316406,0.0,147.19000244140625,146.3699951171875,146.94000244140625,0.0,119427800
2012-09-18,116.27796173095703,0.0,146.6199951171875,0.0,146.80999755859375,146.25,146.49000549316406,0.0,98326600
2012-09-19,116.34140014648438,0.0,146.6999969482422,0.0,147.1699981689453,146.41000366210938,146.7899932861328,0.0,128318300
2012-09-20,116.3493881225586,0.0,146.7100067138672,0.0,146.7899932861328,145.6300048828125,146.02999877929688,0.0,154009800
2012-09-21,116.3006820678711,0.0,145.8699951171875,0.779,146.6699981689453,145.80999755859375,146.63999938964844,0.0,108737500
2012-09-24,116.12528991699219,0.0,145.64999389648438,0.0,145.97999572753906,145.0399932861328,145.14999389648438,0.0,95682000
2012-09-25,114.88948822021484,0.0,144.10000610351562,0.0,146.24000549316406,144.05999755859375,145.9600067138672,0.0,133165200
2012-09-26,114.24368286132812,0.0,143.2899932861328,0.0,144.11000061035156,142.9499969482422,144.07000732421875,0.0,146502200
2012-09-27,115.32003021240234,0.0,144.63999938964844,0.0,144.97000122070312,143.50999450683594,143.88999938964844,0.0,111830300
2012-09-28,114.78585052490234,0.0,143.97000122070312,0.0,144.55999755859375,143.4600067138672,144.08999633789062,0.0,150696100
2012-10-01,115.0888442993164,0.0,144.35000610351562,0.0,145.69000244140625,144.00999450683594,144.52000427246094,0.0,135911200
2012-10-02,115.20844268798828,0.0,144.5,0.0,145.14999389648438,143.8300018310547,144.9199981689453,0.0,113422200
2012-10-03,115.6788101196289,0.0,145.08999633789062,0.0,145.42999267578125,144.1300048828125,144.88999938964844,0.0,121283100
2012-10-04,116.50798797607422,0.0,146.1300048828125,0.0,146.33999633789062,145.44000244140625,145.63999938964844,0.0,124311600
2012-10-05,116.51597595214844,0.0,146.13999938964844,0.0,147.16000366210938,145.6999969482422,146.91000366210938,0.0,124842100
2012-10-08,116.11737060546875,0.0,145.63999938964844,0.0,146.1199951171875,145.30999755859375,145.60000610351562,0.0,78415400
2012-10-09,114.96922302246094,0.0,144.1999969482422,0.0,145.64999389648438,144.14999389648438,145.52999877929688,0.0,148872900
2012-10-10,114.23577880859375,0.0,143.27999877929688,0.0,144.32000732421875,143.08999633789062,144.17999267578125,0.0,124247500
2012-10-11,114.29953002929688,0.0,143.36000061035156,0.0,144.49000549316406,143.3300018310547,144.27999877929688,0.0,123601500
2012-10-12,113.9248275756836,0.0,142.88999938964844,0.0,143.9499969482422,142.5800018310547,143.4600067138672,0.0,124181900
2012-10-15,114.87351989746094,0.0,144.0800018310547,0.0,144.22999572753906,142.77000427246094,143.22999572753906,0.0,107689100
2012-10-16,116.03764343261719,0.0,145.5399932861328,0.0,145.63999938964844,144.66000366210938,144.75999450683594,0.0,108815500
2012-10-17,116.56380462646484,0.0,146.1999969482422,0.0,146.32000732421875,145.4199981689453,145.63999938964844,0.0,128834100
2012-10-18,116.26087951660156,0.0,145.82000732421875,0.0,146.52000427246094,145.3300018310547,145.82000732421875,0.0,148108500
2012-10-19,114.32344055175781,0.0,143.38999938964844,0.0,145.55999755859375,143.0500030517578,145.5500030517578,0.0,185645200
2012-10-22,114.33936309814453,0.0,143.41000366210938,0.0,143.6699981689453,142.27999877929688,143.14999389648438,0.0,125578600
2012-10-23,112.75276947021484,0.0,141.4199981689453,0.0,142.05999755859375,140.8300018310547,141.86000061035156,0.0,192056300
2012-10-24,112.4338607788086,0.0,141.02000427246094,0.0,142.10000610351562,140.8000030517578,141.92999267578125,0.0,120179400
2012-10-25,112.76078033447266,0.0,141.42999267578125,0.0,142.27999877929688,140.57000732421875,142.02000427246094,0.0,134457400
2012-10-26,112.69699096679688,0.0,141.35000610351562,0.0,141.83999633789062,140.38999938964844,141.3000030517578,0.0,146023500
2012-10-31,112.69699096679688,0.0,141.35000610351562,0.0,142.02999877929688,140.67999267578125,141.85000610351562,0.0,103438500
2012-11-01,113.87692260742188,0.0,142.8300018310547,0.0,143.00999450683594,141.52000427246094,141.64999389648438,0.0,100995600
2012-11-02,112.86441040039062,0.0,141.55999755859375,0.0,143.72000122070312,141.41000366210938,143.67999267578125,0.0,137702200
2012-11-05,113.09561157226562,0.0,141.85000610351562,0.0,142.1699981689453,140.92999267578125,141.35000610351562,0.0,98378500
2012-11-06,113.9806137084961,0.0,142.9600067138672,0.0,143.52000427246094,142.1300048828125,142.27999877929688,0.0,107068100
2012-11-07,111.3973617553711,0.0,139.72000122070312,0.0,141.67999267578125,139.05999755859375,141.66000366210938,0.0,264304500
2012-11-08,110.05791473388672,0.0,138.0399932861328,0.0,140.41000366210938,137.92999267578125,139.6999969482422,0.0,181517300
2012-11-09,110.15362548828125,0.0,138.16000366210938,0.0,139.44000244140625,137.5500030517578,137.6199951171875,0.0,201055300
2012-11-12,110.24132537841797,0.0,138.27000427246094,0.0,138.80999755859375,137.9600067138672,138.58999633789062,0.0,97677500
2012-11-13,109.85861206054688,0.0,137.7899932861328,0.0,139.25,137.36000061035156,137.5399932861328,0.0,123018300
2012-11-14,108.37568664550781,0.0,135.92999267578125,0.0,138.42999267578125,135.6199951171875,138.2100067138672,0.0,191505000
2012-11-15,108.19227600097656,0.0,135.6999969482422,0.0,136.49000549316406,135.17999267578125,135.97999572753906,0.0,178128400
2012-11-16,108.72644805908203,0.0,136.3699951171875,0.0,136.63999938964844,134.6999969482422,135.89999389648438,0.0,239483900
2012-11-19,110.92700958251953,0.0,139.1300048828125,0.0,139.14999389648438,136.41000366210938,137.89999389648438,0.0,151495800
2012-11-20,110.97483825683594,0.0,139.19000244140625,0.0,139.4199981689453,138.0800018310547,138.91000366210938,0.0,119807400
2012-11-21,111.18209075927734,0.0,139.4499969482422,0.0,139.57000732421875,139.02999877929688,139.30999755859375,0.0,81710800
2012-11-23,112.69699096679688,0.0,141.35000610351562,0.0,141.39999389648438,140.0399932861328,140.1300048828125,0.0,65409200
2012-11-26,112.45777893066406,0.0,141.0500030517578,0.0,141.36000061035156,140.19000244140625,140.64999389648438,0.0,100124400
2012-11-27,111.8837661743164,0.0,140.3300018310547,0.0,141.38999938964844,140.24000549316406,140.91000366210938,0.0,128646200
2012-11-28,112.78465270996094,0.0,141.4600067138672,0.0,141.5399932861328,139.0,139.75999450683594,0.0,177086500
2012-11-29,113.31090545654297,0.0,142.1199951171875,0.0,142.50999450683594,141.3699951171875,141.99000549316406,0.0,151085900
2012-11-30,113.33479309082031,0.0,142.14999389648438,0.0,142.4199981689453,141.66000366210938,142.13999938964844,0.0,136568300
2012-12-03,112.77667236328125,0.0,141.4499969482422,0.0,142.9199981689453,141.33999633789062,142.8000030517578,0.0,124656300
2012-12-04,112.61723327636719,0.0,141.25,0.0,141.8699951171875,140.8699951171875,141.44000244140625,0.0,127512200
2012-12-05,112.8165512084961,0.0,141.5,0.0,142.16000366210938,140.3699951171875,141.3699951171875,0.0,147300500
2012-12-06,113.19925689697266,0.0,141.97999572753906,0.0,142.0399932861328,141.16000366210938,141.3699951171875,0.0,103220600
2012-12-07,113.54207611083984,0.0,142.41000366210938,0.0,142.69000244140625,141.6699981689453,142.52999877929688,0.0,108726400
2012-12-10,113.58995056152344,0.0,142.47000122070312,0.0,142.80999755859375,142.14999389648438,142.2100067138672,0.0,98840700
2012-12-11,114.3633041381836,0.0,143.44000244140625,0.0,144.11000061035156,142.99000549316406,143.05999755859375,0.0,152570400
2012-12-12,114.41913604736328,0.0,143.50999450683594,0.0,144.5500030517578,143.30999755859375,144.0,0.0,145880100
2012-12-13,113.7175064086914,0.0,142.6300048828125,0.0,143.8300018310547,142.27000427246094,143.4199981689453,0.0,135715000
2012-12-14,113.29490661621094,0.0,142.10000610351562,0.0,142.5800018310547,141.8800048828125,142.32000732421875,0.0,137701700
2012-12-17,114.62641906738281,0.0,143.77000427246094,0.0,143.85000610351562,142.42999267578125,142.47000122070312,0.0,143238200
2012-12-18,115.90204620361328,0.0,145.3699951171875,0.0,145.5,143.7899932861328,144.0,0.0,177762800
2012-12-19,115.0409927368164,0.0,144.2899932861328,0.0,145.5800018310547,144.24000549316406,145.52999877929688,0.0,150895400
2012-12-20,115.70272064208984,0.0,145.1199951171875,0.0,145.13999938964844,143.97999572753906,144.3800048828125,0.0,168487000
2012-12-21,114.65249633789062,0.0,142.7899932861328,1.022,144.08999633789062,141.94000244140625,142.1699981689453,0.0,245883800
2012-12-24,114.29924774169922,0.0,142.35000610351562,0.0,142.55999755859375,142.19000244140625,142.47999572753906,0.0,53874600
2012-12-26,113.81746673583984,0.0,141.75,0.0,142.7100067138672,141.35000610351562,142.63999938964844,0.0,106947700
2012-12-27,113.6648941040039,0.0,141.55999755859375,0.0,142.0800018310547,139.9199981689453,141.7899932861328,0.0,167920600
2012-12-28,112.43637084960938,0.0,140.02999877929688,0.0,141.4199981689453,139.8699951171875,140.63999938964844,0.0,148806700
2012-12-31,114.34740447998047,0.0,142.41000366210938,0.0,142.55999755859375,139.5399932861328,139.66000366210938,0.0,243935200
2013-01-02,117.27812957763672,0.0,146.05999755859375,0.0,146.14999389648438,144.72999572753906,145.11000061035156,0.0,192059000
2013-01-03,117.01319122314453,0.0,145.72999572753906,0.0,146.3699951171875,145.33999633789062,145.99000549316406,0.0,144761800
2013-01-04,117.52702331542969,0.0,146.3699951171875,0.0,146.61000061035156,145.6699981689453,145.97000122070312,0.0,116817700
2013-01-07,117.2059097290039,0.0,145.97000122070312,0.0,146.11000061035156,145.42999267578125,145.85000610351562,0.0,110002500
2013-01-08,116.86864471435547,0.0,145.5500030517578,0.0,145.91000366210938,144.97999572753906,145.7100067138672,0.0,121265100
2013-01-09,117.16569519042969,0.0,145.9199981689453,0.0,146.32000732421875,145.63999938964844,145.8699951171875,0.0,90745600
2013-01-10,118.09716033935547,0.0,147.0800018310547,0.0,147.08999633789062,145.97000122070312,146.72999572753906,0.0,130735400
2013-01-11,118.08910369873047,0.0,147.07000732421875,0.0,147.14999389648438,146.61000061035156,147.0399932861328,0.0,113917300
2013-01-14,118.0088119506836,0.0,146.97000122070312,0.0,147.07000732421875,146.42999267578125,146.88999938964844,0.0,89567200
2013-01-15,118.08910369873047,0.0,147.07000732421875,0.0,147.2100067138672,146.1999969482422,146.2899932861328,0.0,93172600
2013-01-16,118.07305908203125,0.0,147.0500030517578,0.0,147.27999877929688,146.61000061035156,146.77000427246094,0.0,104849500
2013-01-17,118.83584594726562,0.0,148.0,0.0,148.4199981689453,147.14999389648438,147.6999969482422,0.0,133833500
2013-01-18,119.1008071899414,0.0,148.3300018310547,0.0,148.49000549316406,147.42999267578125,147.97000122070312,0.0,169906000
2013-01-22,119.74315643310547,0.0,149.1300048828125,0.0,149.1300048828125,147.97999572753906,148.3300018310547,0.0,111797300
2013-01-23,119.93588256835938,0.0,149.3699951171875,0.0,149.5,148.86000061035156,149.1300048828125,0.0,104596100
2013-01-24,119.96800231933594,0.0,149.41000366210938,0.0,150.13999938964844,149.00999450683594,149.14999389648438,0.0,146426400
2013-01-25,120.6424560546875,0.0,150.25,0.0,150.25,149.3699951171875,149.8800048828125,0.0,147211600
2013-01-28,120.49795532226562,0.0,150.07000732421875,0.0,150.3300018310547,149.50999450683594,150.2899932861328,0.0,113357700
2013-01-29,120.9717025756836,0.0,150.66000366210938,0.0,150.85000610351562,149.6699981689453,149.77000427246094,0.0,105694400
2013-01-30,120.49795532226562,0.0,150.07000732421875,0.0,150.94000244140625,149.92999267578125,150.63999938964844,0.0,137447700
2013-01-31,120.20085144042969,0.0,149.6999969482422,0.0,150.3800048828125,149.60000610351562,149.88999938964844,0.0,108975800
2013-02-01,121.4374008178711,0.0,151.24000549316406,0.0,151.4199981689453,150.38999938964844,150.64999389648438,0.0,131173000
2013-02-04,120.07239532470703,0.0,149.5399932861328,0.0,151.27000427246094,149.42999267578125,150.32000732421875,0.0,159073600
2013-02-05,121.28484344482422,0.0,151.0500030517578,0.0,151.47999572753906,150.2899932861328,150.35000610351562,0.0,113912400
2013-02-06,121.37313079833984,0.0,151.16000366210938,0.0,151.25999450683594,150.41000366210938,150.52000427246094,0.0,138762800
2013-02-07,121.21257781982422,0.0,150.9600067138672,0.0,151.35000610351562,149.86000061035156,151.2100067138672,0.0,162490000
2013-02-08,121.88706970214844,0.0,151.8000030517578,0.0,151.88999938964844,151.22000122070312,151.22000122070312,0.0,103133700
2013-02-11,121.86296844482422,0.0,151.77000427246094,0.0,151.89999389648438,151.38999938964844,151.74000549316406,0.0,73775000
2013-02-12,122.0637435913086,0.0,152.02000427246094,0.0,152.3000030517578,151.61000061035156,151.77999877929688,0.0,65392700
2013-02-13,122.16805267333984,0.0,152.14999389648438,0.0,152.61000061035156,151.72000122070312,152.3300018310547,0.0,82322600
2013-02-14,122.28047943115234,0.0,152.2899932861328,0.0,152.47000122070312,151.52000427246094,151.69000244140625,0.0,80834300
2013-02-15,122.13590240478516,0.0,152.11000061035156,0.0,152.58999633789062,151.5500030517578,152.42999267578125,0.0,215226500
2013-02-19,123.05127716064453,0.0,153.25,0.0,153.27999877929688,152.16000366210938,152.3699951171875,0.0,95105400
2013-02-20,121.51765441894531,0.0,151.33999633789062,0.0,153.19000244140625,151.25999450683594,153.13999938964844,0.0,160574800
2013-02-21,120.7789535522461,0.0,150.4199981689453,0.0,151.4199981689453,149.94000244140625,150.9600067138672,0.0,183257000
2013-02-22,121.9593276977539,0.0,151.88999938964844,0.0,151.88999938964844,150.49000549316406,151.14999389648438,0.0,106356600
2013-02-25,119.63878631591797,0.0,149.0,0.0,152.86000061035156,149.0,152.6300048828125,0.0,245824800
2013-02-26,120.45779418945312,0.0,150.02000427246094,0.0,150.1999969482422,148.72999572753906,149.72000122070312,0.0,186596200
2013-02-27,121.97535705566406,0.0,151.91000366210938,0.0,152.3300018310547,149.75999450683594,149.88999938964844,0.0,150781900
2013-02-28,121.73446655273438,0.0,151.61000061035156,0.0,152.8699951171875,151.41000366210938,151.89999389648438,0.0,126866000
2013-03-01,122.13590240478516,0.0,152.11000061035156,0.0,152.33999633789062,150.41000366210938,151.08999633789062,0.0,170634800
2013-03-04,122.78630828857422,0.0,152.9199981689453,0.0,152.9199981689453,151.52000427246094,151.75999450683594,0.0,99010200
2013-03-05,123.88640594482422,0.0,154.2899932861328,0.0,154.6999969482422,153.63999938964844,153.66000366210938,0.0,121431900
2013-03-06,124.05499267578125,0.0,154.5,0.0,154.9199981689453,154.16000366210938,154.83999633789062,0.0,94469900
2013-03-07,124.27982330322266,0.0,154.77999877929688,0.0,154.97999572753906,154.52000427246094,154.6999969482422,0.0,86101400
2013-03-08,124.809814453125,0.0,155.44000244140625,0.0,155.64999389648438,154.66000366210938,155.4600067138672,0.0,123477800
2013-03-11,125.28352355957031,0.0,156.02999877929688,0.0,156.0399932861328,155.1300048828125,155.32000732421875,0.0,83746800
2013-03-12,125.0024185180664,0.0,155.67999267578125,0.0,156.10000610351562,155.2100067138672,155.9199981689453,0.0,105755800
2013-03-13,125.17904663085938,0.0,155.89999389648438,0.0,156.1199951171875,155.22999572753906,155.75999450683594,0.0,92550900
2013-03-14,125.84557342529297,0.0,156.72999572753906,0.0,156.8000030517578,155.91000366210938,156.30999755859375,0.0,126329900
2013-03-15,125.67938995361328,0.0,155.8300018310547,0.694,156.0399932861328,155.30999755859375,155.85000610351562,0.0,138601100
2013-03-18,124.98578643798828,0.0,154.97000122070312,0.0,155.63999938964844,154.1999969482422,154.33999633789062,0.0,126704300
2013-03-19,124.69544982910156,0.0,154.61000061035156,0.0,155.50999450683594,153.58999633789062,155.3000030517578,0.0,167567300
2013-03-20,125.56648254394531,0.0,155.69000244140625,0.0,155.9499969482422,155.25999450683594,155.52000427246094,0.0,113759300
2013-03-21,124.49385833740234,0.0,154.36000061035156,0.0,155.63999938964844,154.10000610351562,154.75999450683594,0.0,128605000
2013-03-22,125.49393463134766,0.0,155.60000610351562,0.0,155.60000610351562,154.72999572753906,154.85000610351562,0.0,111163600
2013-03-25,124.96967315673828,0.0,154.9499969482422,0.0,156.27000427246094,154.35000610351562,156.00999450683594,0.0,151322300
2013-03-26,125.96975708007812,0.0,156.19000244140625,0.0,156.22999572753906,155.4199981689453,155.58999633789062,0.0,86856600
2013-03-27,125.96975708007812,0.0,156.19000244140625,0.0,156.24000549316406,155.0,155.25999450683594,0.0,99950600
2013-03-28,126.35690307617188,0.0,156.6699981689453,0.0,156.85000610351562,155.75,156.08999633789062,0.0,102932800
2013-04-01,125.8568115234375,0.0,156.0500030517578,0.0,156.91000366210938,155.6699981689453,156.58999633789062,0.0,99194100
2013-04-02,126.47782897949219,0.0,156.82000732421875,0.0,157.2100067138672,156.3699951171875,156.61000061035156,0.0,101504300
2013-04-03,125.19547271728516,0.0,155.22999572753906,0.0,157.02999877929688,154.82000732421875,156.91000366210938,0.0,154167400
2013-04-04,125.70359802246094,0.0,155.86000061035156,0.0,156.1699981689453,155.08999633789062,155.42999267578125,0.0,131885000
2013-04-05,125.13902282714844,0.0,155.16000366210938,0.0,155.35000610351562,153.77000427246094,153.9499969482422,0.0,159666000
2013-04-08,125.9858627319336,0.0,156.2100067138672,0.0,156.22000122070312,154.75,155.27000427246094,0.0,86571200
2013-04-09,126.42144012451172,0.0,156.75,0.0,157.32000732421875,155.97999572753906,156.5,0.0,101922200
2013-04-10,127.96990203857422,0.0,158.6699981689453,0.0,158.8699951171875,157.1300048828125,157.1699981689453,0.0,135711100
2013-04-11,128.38934326171875,0.0,159.19000244140625,0.0,159.7100067138672,158.5399932861328,158.6999969482422,0.0,110142500
2013-04-12,128.0747833251953,0.0,158.8000030517578,0.0,159.0399932861328,157.9199981689453,158.67999267578125,0.0,116359900
2013-04-15,125.10682678222656,0.0,155.1199951171875,0.0,158.1300048828125,155.10000610351562,158.0,0.0,217259000
2013-04-16,126.95370483398438,0.0,157.41000366210938,0.0,157.49000549316406,155.91000366210938,156.2899932861328,0.0,147507800
2013-04-17,125.09868621826172,0.0,155.11000061035156,0.0,156.32000732421875,154.27999877929688,156.2899932861328,0.0,226834800
2013-04-18,124.31637573242188,0.0,154.13999938964844,0.0,155.41000366210938,153.5500030517578,155.3699951171875,0.0,167583200
2013-04-19,125.3971176147461,0.0,155.47999572753906,0.0,155.5500030517578,154.1199951171875,154.5,0.0,149687600
2013-04-22,125.95362854003906,0.0,156.1699981689453,0.0,156.5399932861328,154.75,155.77999877929688,0.0,106553500
2013-04-23,127.25211334228516,0.0,157.77999877929688,0.0,157.92999267578125,156.1699981689453,156.9499969482422,0.0,166141300
2013-04-24,127.33277130126953,0.0,157.8800048828125,0.0,158.3000030517578,157.5399932861328,157.8300018310547,0.0,96781200
