Price,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,OIH,OIH,OIH,OIH,OIH,OIH,OIH,OIH
Date,,,,,,,,
2001-11-28,0.0,242.2017059326172,0.033333,247.50999156141185,239.4126087981023,240.67220304524218,0.0,265200
2001-11-29,0.0,248.9497528076172,0.0,249.44459606408282,239.637762342064,244.27127031574528,0.0,246420
2001-11-30,0.0,249.2781219482422,0.02,251.66247680333925,245.1842312041201,248.55832603448027,0.0,134775
2001-12-03,0.0,252.8319549560547,0.0,257.15080921310334,244.50920837622712,246.98353565755107,0.0,155910
2001-12-04,0.0,259.80535888671875,0.0,259.80535888671875,247.20874229015953,251.03271040482957,0.0,209925
2001-12-05,0.0,269.514892578125,0.053333,272.66447536196,264.3405529944254,264.3405529944254,0.0,288375
2001-12-06,0.0,258.8966979980469,0.0,267.7155524980513,257.81683279891774,267.2656172470456,0.0,167250
2001-12-07,0.0,251.1121063232422,0.0,256.6013856881348,244.54296433317953,256.46639513623865,0.0,255975
2001-12-10,0.0,249.7174530029297,0.0,254.62181104541176,248.45761583088392,252.19212359956063,0.0,116370
2001-12-11,0.0,251.29244995117188,0.0,252.50728432006906,246.65804900100997,249.49266939400232,0.0,36255
2001-12-12,0.0,248.59274291992188,0.0,251.06741487480846,245.5781286825581,248.45775220012956,0.0,104190
2001-12-13,0.0,250.39242553710938,0.0,254.98182024628505,244.0032512349079,244.0032512349079,0.0,180000
2001-12-14,0.0,256.51171875,0.0,257.996513689224,248.86270459562772,250.1675256389877,0.0,122340
2001-12-17,0.0,250.84251403808594,0.0,257.23169226028205,249.49268881349226,252.19233926267955,0.0,183420
2001-12-18,0.0,253.7218017578125,0.0,254.71167776810367,249.492357745968,249.94231262155728,0.0,48975
2001-12-19,0.0,265.46527099609375,0.0,266.0501958325435,254.48671027657895,256.42143789329356,0.0,237570
2001-12-20,0.0,260.51605224609375,0.0,269.33491267657166,260.51605224609375,264.88048901105867,0.0,124740
2001-12-21,0.0,265.11151123046875,0.14,265.60662886717614,259.7102578906008,261.5556888622752,0.0,71595
2001-12-24,0.0,271.18798828125,0.0,271.9081651865437,266.2368518984426,267.90222364690976,0.0,50010
2001-12-26,0.0,280.4604797363281,0.0,282.3509334921897,274.1140020366113,275.4643173175798,0.0,114090
2001-12-27,0.0,275.98583984375,0.04,278.1465386496294,273.9151486900453,277.4263125830521,0.0,56775
2001-12-28,0.0,276.9309997558594,0.0,284.2233878370386,275.8506406237234,278.68658076981336,0.0,80370
2001-12-31,0.0,274.5904235839844,0.0,279.9471987089927,273.33000711963837,278.281644701437,0.0,85245
2002-01-02,0.0,262.2113037109375,0.0,270.0888894512156,259.82550340961063,270.0888894512156,0.0,146850
2002-01-03,0.0,258.0247497558594,0.0,265.3621611844036,255.72899981085968,261.35585488110615,0.0,101070
2002-01-04,0.0,263.06646728515625,0.0,267.25283087531426,254.7387233039647,258.51997022220974,0.0,192465
2002-01-07,0.0,265.1372985839844,0.0,269.2786608947314,259.73551986508386,265.4974322764214,0.0,74880
2002-01-08,0.0,259.73516845703125,0.0,263.5164125656669,258.564781903921,261.6708045862332,0.0,164070
2002-01-09,0.0,258.4300231933594,0.0,260.18560487901766,253.74847203160402,257.03455448748406,0.0,142860
2002-01-10,0.0,253.02813720703125,0.0,256.40424645529066,252.17285894495694,255.68400019946537,0.0,84450
2002-01-11,0.0,242.4046173095703,0.0,252.08280295665793,242.4046173095703,252.08280295665793,0.0,159885
