Price,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,BND,BND,BND,BND,BND,BND,BND,BND
Date,,,,,,,,
2008-01-17,0.0,45.738800048828125,0.0,45.738800048828125,45.51688203987879,45.51688203987879,0.0,131700
2008-01-18,0.0,45.7154655456543,0.0,45.79138830796473,45.55778769146392,45.55778769146392,0.0,100500
2008-01-22,0.0,46.001609802246094,0.0,46.001609802246094,45.697932213160854,45.90817225774286,0.0,205700
2008-01-23,0.0,45.92570114135742,0.0,46.340340078503964,45.80306183224879,46.28778228412629,0.0,263500
2008-01-24,0.0,45.627845764160156,0.0,45.861446283420804,45.55192748901315,45.773845531753146,0.0,136200
2008-01-25,0.0,45.93155288696289,0.0,45.93155288696289,45.31251050415354,45.382592034913586,0.0,168800
2008-01-28,0.0,45.76800537109375,0.0,45.84976487846673,45.68040462589156,45.84976487846673,0.0,172100
2008-01-29,0.0,45.70381546020508,0.0,45.73885401465411,45.57533481980678,45.58117606406958,0.0,107600
2008-01-30,0.0,45.72129440307617,0.0,45.79721268926354,45.551934113372084,45.55777535248187,0.0,121500
2008-01-31,0.0,45.75637435913086,0.0,45.91989355779222,45.72133580386456,45.90821552455812,0.0,120800
2008-02-01,0.0,45.90875244140625,0.3,46.02014019926253,45.81495575533157,45.984967001070196,0.0,126500
2008-02-04,0.0,45.74457931518555,0.0,45.844239636144295,45.644918994226806,45.844239636144295,0.0,181700
2008-02-05,0.0,45.867713928222656,0.0,45.949787702888415,45.75633064699643,45.84426363936312,0.0,143400
2008-02-06,0.0,45.773921966552734,0.0,45.87358234997072,45.73288507498735,45.73288507498735,0.0,149000
2008-02-07,0.0,45.492496490478516,0.0,45.8207959047846,45.41042275507278,45.8149322172033,0.0,135100
2008-02-08,0.0,45.62734603881836,0.0,45.67424660599546,45.52768568808021,45.609759444298014,0.0,88000
2008-02-11,0.0,45.72701644897461,0.0,45.7739170264693,45.63321529398523,45.69770246986912,0.0,93500
2008-02-12,0.0,45.65082550048828,0.0,45.67427579906527,45.451500198927405,45.627375201911285,0.0,113000
2008-02-13,0.0,45.404598236083984,0.0,45.6215101368815,45.404598236083984,45.55115924326655,0.0,123500
2008-02-14,0.0,45.19352340698242,0.0,45.357675395391325,45.13489993317856,45.31663851646019,0.0,144900
2008-02-15,0.0,45.263877868652344,0.0,45.3928522049163,45.170081197623375,45.3928522049163,0.0,161000
2008-02-19,0.0,44.84764862060547,0.0,45.33423202548913,44.84764862060547,45.33423202548913,0.0,602700
2008-02-20,0.0,44.882843017578125,0.0,45.00595373130311,44.78318260256559,44.78318260256559,0.0,197000
2008-02-21,0.0,45.258033752441406,0.0,45.334248332841646,45.01767604492212,45.12906383308454,0.0,205100
2008-02-22,0.0,45.146636962890625,0.0,45.38699459867485,45.12905036425828,45.24629733693079,0.0,175400
2008-02-25,0.0,44.92387390136719,0.0,45.11147179323737,44.86525039878648,45.02353877570959,0.0,180900
2008-02-26,0.0,45.093868255615234,0.0,45.15835542604308,44.93558441081906,44.970757604621575,0.0,271500
2008-02-27,0.0,45.17591857910156,0.0,45.26385599065797,45.08798564022769,45.26385599065797,0.0,221900
2008-02-28,0.0,45.51011657714844,0.0,45.54529425584481,45.34010529362301,45.34010529362301,0.0,146900
2008-02-29,0.0,45.797386169433594,0.0,45.891182890352674,45.59219717659187,45.59219717659187,0.0,163100
2008-03-03,0.0,45.6861457824707,0.291,45.81560235022416,45.58022718061859,45.66260781656935,0.0,117300
2008-03-04,0.0,45.46843338012695,0.0,45.68027063235548,45.386052725305746,45.668503891413444,0.0,229800
2008-03-05,0.0,45.17422103881836,0.0,45.50374818811194,45.16245429642658,45.48021021391886,0.0,158900
2008-03-06,0.0,45.1389045715332,0.0,45.286013504886945,45.1153666034676,45.28012789051845,0.0,187600
2008-03-07,0.0,45.26248550415039,0.0,45.386056496650305,45.01534351915055,45.27425673547953,0.0,142800
2008-03-10,0.0,45.397830963134766,0.0,45.45078803966171,45.23895075473458,45.36840737212446,0.0,71100
