Price,Capital Gains,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,VTI,VTI,VTI,VTI,VTI,VTI,VTI,VTI
Date,,,,,,,,
2002-04-16,0.0,34.73552703857422,0.0,34.76848244323611,34.34994352392404,34.35982989388899,0.0,77600
2002-04-17,0.0,34.68278884887695,0.0,34.8937064101194,34.60369539199495,34.75199593794066,0.0,56800
2002-04-18,0.0,34.64983367919922,0.0,34.814613182149316,34.1950431562178,34.66960641496581,0.0,71600
2002-04-19,0.0,34.663021087646484,0.0,34.768479883401845,34.590517694126675,34.768479883401845,0.0,36400
2002-04-22,0.0,34.17197799682617,0.0,34.554265179515134,34.10936097402548,34.554265179515134,0.0,66000
2002-04-23,0.0,33.99073791503906,0.0,34.27086275053458,33.94459982516155,34.20824820817929,0.0,90800
2002-04-24,0.0,33.713905334472656,0.0,34.19835522011523,33.713905334472656,34.01050658689223,0.0,53000
2002-04-25,0.0,33.769927978515625,0.0,33.8028833920884,33.54912394180747,33.63151373290785,0.0,77600
2002-04-26,0.0,33.14046096801758,0.0,33.885265208289574,33.14046096801758,33.87867513286075,0.0,133600
2002-04-29,0.0,32.98887634277344,0.0,33.32502814423439,32.9229655066589,33.26900116776608,0.0,204000
2002-04-30,0.0,33.41069793701172,0.0,33.49308770531457,32.955907321141005,33.12068685774671,0.0,109400
2002-05-01,0.0,33.68751907348633,0.0,33.68751907348633,33.0218085310835,33.41068822500468,0.0,123400
2002-05-02,0.0,33.52604675292969,0.0,33.944585683692495,33.43376809728106,33.944585683692495,0.0,63000
2002-05-03,0.0,33.21626281738281,0.0,33.48320489043863,33.13057674523613,33.48320489043863,0.0,55000
2002-05-06,0.0,32.5900993347168,0.0,33.33819990288686,32.5900993347168,33.295355610531644,0.0,88000
2002-05-07,0.0,32.44178009033203,0.0,32.85702250898321,32.44178009033203,32.85702250898321,0.0,143400
2002-05-08,0.0,33.64466857910156,0.0,33.71387816418238,33.05476033117264,33.10419215718037,0.0,201400
2002-05-09,0.0,33.19649124145508,0.0,33.565595846430035,33.19649124145508,33.565595846430035,0.0,63000
2002-05-10,0.0,32.6263313293457,0.0,33.24260738183835,32.6263313293457,33.203059408399795,0.0,99600
2002-05-13,0.0,33.242618560791016,0.0,33.242618560791016,32.652707625546604,32.77464285123426,0.0,87800
2002-05-14,0.0,33.99733352661133,0.0,33.99733352661133,33.63152255699884,33.80948233985149,0.0,99200
2002-05-15,0.0,33.8094596862793,0.0,34.165384042177394,33.697410822942416,34.007197115779924,0.0,1182800
2002-05-16,0.0,33.944583892822266,0.0,33.970949221616586,33.77650806467864,33.91492478368076,0.0,33400
2002-05-17,0.0,34.185157775878906,0.0,34.2049305122167,33.921509557808186,34.12583705252978,0.0,62800
2002-05-20,0.0,33.730377197265625,0.0,34.000615589257954,33.70071808179245,34.000615589257954,0.0,64000
2002-05-21,0.0,33.328311920166016,0.0,33.92481561957013,33.315129254033366,33.80946791949357,0.0,60800
2002-05-22,0.0,33.46672439575195,0.0,33.52274883392923,33.21625879979875,33.33490026554836,0.0,68600
2002-05-23,0.0,33.8226318359375,0.0,33.8226318359375,33.334886031095365,33.62819327552565,0.0,51800
2002-05-24,0.0,33.42058181762695,0.0,33.812755346284945,33.42058181762695,33.812755346284945,0.0,53400
2002-05-28,0.0,33.21626281738281,0.0,33.55900459163309,33.0514832632819,33.55900459163309,0.0,137200
2002-05-29,0.0,33.03169631958008,0.0,33.23602126964148,33.011921071841435,33.23602126964148,0.0,94400
2002-05-30,0.0,32.93284225463867,0.0,33.077849068911014,32.636238550143645,32.87352151373967,0.0,62200
2002-05-31,0.0,32.93943786621094,0.0,33.35468312228782,32.93943786621094,33.05478558658673,0.0,55600
2002-06-03,0.0,32.13200759887695,0.0,33.074546689590896,32.13200759887695,32.955905229617386,0.0,182400
2002-06-04,0.0,32.08257293701172,0.0,32.32974222391371,31.822220986421293,32.132007297259314,0.0,114600
2002-06-05,0.0,32.435211181640625,0.0,32.435211181640625,32.13201736481855,32.24736256531208,0.0,59000
2002-06-06,0.0,31.825510025024414,0.0,32.47144531247442,31.769485602873623,32.47144531247442,0.0,64400
2002-06-07,0.0,31.871667861938477,0.0,31.993605663186592,31.32460093289621,31.32460093289621,0.0,119200
2002-06-10,0.0,31.927692413330078,0.0,32.164975424927405,31.82223357643538,31.86837166043075,0.0,58600
2002-06-11,0.0,31.38719940185547,0.0,32.13859354220542,31.364130371733697,32.13859354220542,0.0,50200
2002-06-12,0.0,31.54208755493164,0.0,31.571749168593282,31.034566458109072,31.311397290164706,0.0,94200
2002-06-13,0.0,31.209226608276367,0.0,31.683792225579197,31.205932829620266,31.472874732185684,0.0,130000
2002-06-14,0.0,31.13673210144043,0.0,31.25866730924504,30.444656263873714,30.780807816006465,0.0,97800
2002-06-17,0.0,32.033138275146484,0.0,32.072686265839394,31.53220963138293,31.53879970599709,0.0,83800
2002-06-18,0.0,32.066104888916016,0.0,32.24077082843187,31.90132532117099,31.90132532117099,0.0,81000
2002-06-19,0.0,31.56847381591797,0.0,32.132019705963664,31.555291147138675,31.85189490883035,0.0,59400
2002-06-20,0.0,31.166399002075195,0.0,31.63766854027989,31.10048819835068,31.522323376593985,0.0,70600
2002-06-21,0.0,30.65229606628418,0.0,31.11697314245238,30.517175613100772,31.060948692548532,0.0,1384200
2002-06-24,0.0,30.758047103881836,0.13,30.99930075932591,30.024374574162685,30.652292664009643,0.0,497200
